Posting Date,Canceled,Customer/Vendor Code,Customer/Vendor Name,Customer/Vendor Ref. No.,Item No.,Item/Service Description,Quantity,UoM Code,Price,Row Total
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 20X200gm,200,Manual,3,600
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,BSU001-02,BEEF SUKIYAKI (BUTHER'S RIDGE) 400GMX20PKT,200,Manual,7,"1,400.00"
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,BSU003-02,BEEF SHABU SHABU (BUTHER'S RIDGE) 400GMX20PKT,200,Manual,7,"1,400.00"
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 20X300gm,200,Manual,3,600
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 12X300gm,120,Manual,2.5,300
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,CCUB11,CHICKEN CUBE 400GM X 12PKT (BUTCHER'S RIDGE),60,Manual,3.5,210
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (BUTCHER'S RIDGE),60,Manual,2.8,168
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,CSLI08-03,CHICKEN SLICED SHABU SHABU 12X300gm/pkt BUTHER'S RIDGE,120,Manual,2.8,336
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,CNSF02,CHICKEN STIR FRY 250GM X 12PKT (BUTHER'S RIDGE),120,Manual,2.5,300
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 420GM X 15PKT,75,Manual,4.4,330
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,BPA004-01,BEEF BURGER CHEDDAR CHEESE (GOURMET) 15X420gm,75,Manual,4.4,330
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251554,OCP004-02,OTHER- CHICKEN PATTIES (PRIMO-ROSEMARY) 420gmX15pkt,75,Manual,4.4,330
12.12.2022,N,UVO0004,OJJ FOODS PTE LTD,22802909,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
12.12.2022,N,UVM0001,MUA HIN POULTRY FARM PTE LTD,1572464,CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,840,Manual,4.3,"3,612.00"
12.12.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22L07761,FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,600,Manual,3,"1,800.00"
12.12.2022,N,UVB0019,BLU VENTURES PTE LTD,24394,FSN002-04,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,100,Manual,8,800
12.12.2022,N,UVK0002,KOH SEE LONG FOOD PTE LTD,2213396,BFT006,BEEF PADDY WACK (QUALITY BEEF),24.16,Manual,3.2,77.31
12.12.2022,Y,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PSHO06,PORK SHOULDER BUTT KURO 500gm X 20pkt,100,Manual,3.8,380
12.12.2022,Y,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PCUB04,PORK SWEET & SOUR VALUE PACK (KURO) 500GM X 20PKT,60,Manual,4,240
12.12.2022,Y,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PMIN07,PORK MINCED KURO 500gmX20pkt,200,Manual,3.3,660
12.12.2022,Y,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PBEL26-02,PORK BELLY VALUE PACK (KURO) 500gmX20pkt,200,Manual,4.9,980
12.12.2022,Y,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PSPA10,PORK- SPARERIB 500GM X 20PKT (KURO),200,Manual,4.2,840
12.12.2022,Y,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PRIB16,PORK PRIME RIB 500gmX20pkt,60,Manual,6.1,366
12.12.2022,Y,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PLES06,PORK LEAN VALUE PACK 500gmX20pkt,60,Manual,3.5,210
12.12.2022,N,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1478721,OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,30,Manual,4,120
12.12.2022,N,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1478721,OMR002,OTHER- CHICKEN BALL 50PCS/PKT,20,Manual,5,100
12.12.2022,N,UVG0016,GOLD HOG SUPPLY PTE LTD,128694,BMB002,BEEF MARROW BONE CUT 2 INCH,850.5,Manual,2.1,"1,786.05"
12.12.2022,N,UVA0001,ANGLISS SINGAPORE PTE LTD,11458,OTU001,OTHER- WHOLE TURKEY 5KG/PCS,13.8,Manual,10.5,144.9
12.12.2022,N,UVI0005,INTEROCEAN FOODS PTE LTD,22-18423,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),998.8,Manual,7.6,"7,590.85"
12.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,109882,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,22.1,Manual,17,375.7
12.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,109882,FSB002-03,FISH- FRESH SEABASS 500-600GM,1.7,Manual,8,13.6
12.12.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-024632,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,50,Manual,3.5,175
12.12.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-024632,PSKI01,PORK SKIN 5kg/pkt,100,Manual,0.8,80
12.12.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22L08108,FSS003,FISH- SILVER FISH 8-10CM 10X1KG/CTNS,50,Manual,9.5,475
12.12.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22L08108,FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,90,Manual,1.8,162
12.12.2022,N,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,A12073,FCU001,FISH- CUTTLEFISH 5kg/pkt,50,Manual,5.1,255
12.12.2022,N,UVP0002,PIN CORPORATION PTE LTD,43951,PSHT01,PORK LACONE GERMANY,89.61,Manual,3.3,295.71
12.12.2022,N,UVP0002,PIN CORPORATION PTE LTD,43959,PSHT01,PORK LACONE GERMANY,87.22,Manual,3.3,287.83
12.12.2022,N,UVP0002,PIN CORPORATION PTE LTD,43961,PSHT01,PORK LACONE GERMANY,256.18,Manual,3.3,845.39
12.12.2022,N,UVC0011,CHIP HONG FARM PRODUCT,2212/05718,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,"1,080.00",Manual,4,"4,320.00"
12.12.2022,N,UVC0011,CHIP HONG FARM PRODUCT,2212/05718,PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,200,Manual,4.1,820
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251594,OCP004-02,OTHER- CHICKEN PATTIES (PRIMO-ROSEMARY) 420gmX15pkt,45,Manual,4.4,198
12.12.2022,N,UVA0021,AH PENG FISH FOOD SUPPLIER PTE LTD,22115931,OMR001,OTHER- FRAGRANCE MEAT ROLL 50pcs/pkt,500,Manual,0.31,155
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251322,PSHO06,PORK SHOULDER BUTT KURO 500gm X 20pkt,100,Manual,4.6,460
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251322,PCUB04,PORK SWEET & SOUR VALUE PACK (KURO) 500GM X 20PKT,60,Manual,4,240
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251322,PMIN07,PORK MINCED KURO 500gmX20pkt,200,Manual,3.3,660
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251322,PBEL26-02,PORK BELLY VALUE PACK (KURO) 500gmX20pkt,200,Manual,4.9,980
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251322,PSPA10,PORK- SPARERIB 500GM X 20PKT (KURO),200,Manual,4.2,840
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251322,PRIB16,PORK PRIME RIB 500gmX20pkt,60,Manual,6.1,366
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251322,PLES06,PORK LEAN VALUE PACK 500gmX20pkt,60,Manual,3.5,210
12.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251322,PLOI07,PORK LOIN BONELESS (KURO) 500gmX20pkt,60,Manual,4.2,252
12.12.2022,C,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PSHO06,PORK SHOULDER BUTT KURO 500gm X 20pkt,100,Manual,3.8,380
12.12.2022,C,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PCUB04,PORK SWEET & SOUR VALUE PACK (KURO) 500GM X 20PKT,60,Manual,4,240
12.12.2022,C,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PMIN07,PORK MINCED KURO 500gmX20pkt,200,Manual,3.3,660
12.12.2022,C,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PBEL26-02,PORK BELLY VALUE PACK (KURO) 500gmX20pkt,200,Manual,4.9,980
12.12.2022,C,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PSPA10,PORK- SPARERIB 500GM X 20PKT (KURO),200,Manual,4.2,840
12.12.2022,C,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PRIB16,PORK PRIME RIB 500gmX20pkt,60,Manual,6.1,366
12.12.2022,C,UVS0008,COUNTRY FOODS PTE LTD,1251322a,PLES06,PORK LEAN VALUE PACK 500gmX20pkt,60,Manual,3.5,210
12.12.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,1076,SQC001,SEAFOOD- SQUID CUT WITH SKIN 6X2KG/CTNS,"1,800.00",Manual,3.3,"5,940.00"
12.12.2022,N,UVA0001,ANGLISS SINGAPORE PTE LTD,11479,OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,300,Manual,8.5,"2,550.00"
12.12.2022,N,UVT0024,TG FISHERY HOLDINGS CORPORATION,22PAN1225,FSF0010-04,FISH- SUTCHI CUBE 25-35GM 6kg/ctn (TWIN) DL 478,"1,000.00",Manual,13.5,"13,494.76"
12.12.2022,N,UVT0024,TG FISHERY HOLDINGS CORPORATION,22PAN1225,FSF010-03,FISH- SUTCHI FILLET BUTTERFLY CUT 600-800gm 10/ctns,"7,900.00",Manual,2.17,"17,143.00"
12.12.2022,N,UVT0024,TG FISHERY HOLDINGS CORPORATION,22PAN1225,FSF010-04,FISH- SUTCHI FILLET BUTTERFLY CUT 700-900gm 10/ctns,"7,900.00",Manual,2.17,"17,143.00"
12.12.2022,N,UVB0025,BIG HOCKEY MANUFACTURING & FOOD PROCESSING PTE LTD,12338B,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,24,Manual,4.1,98.4
12.12.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220482,,LC10061 CONTAINER NO TEMU9093062  ASAPSI220321 PAID TO CARRIER ON BEHALF,0,,562.02,562
12.12.2022,N,USVI0007,ITC COLD CHAIN LOGISTICS PTE LTD,INV-1056,,"STORAGE CHARGES , HDMU5581599   10/12/22 - 9/1/23",0,,371.06,371
12.12.2022,N,USVZ0001,Z.E. ENTERPRISE (S) PTE LTD,02212-43124,,2 NOS #32 MINCER KNIFE,0,,85.99,86
12.12.2022,N,USVZ0001,Z.E. ENTERPRISE (S) PTE LTD,02212-43124,,2 NOS #32 MINCER PLATE 6MM HOLE,0,,204,204
12.12.2022,N,USVZ0001,Z.E. ENTERPRISE (S) PTE LTD,202212-43122,,1 NOS RE-SHARPENING TREIF PUMA KNITE,0,,45.01,45
12.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029529,,TILAPIA FILLET  10KG  8 PAL   12.12.22  TO  11.1.23,0,,400.01,400
12.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029529,,SANDERSON CHIX LEG QUARTER  15KG  8 PAL   12.12.22  TO  11.1.23,0,,400,400
13.12.2022,N,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,A0073123,CWHL14,CHICKEN- WHOLE LEG 230-260GM (FRESH),18.7,Manual,9.5,177.65
13.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69523,FSB002-03,FISH- FRESH SEABASS 500-600GM,6,Manual,6.7,40.2
13.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69523,FSB002-03,FISH- FRESH SEABASS 500-600GM,66.5,Manual,6.85,455.55
13.12.2022,Y,UVK0007,KENDO TRADING PTE LTD,1721595A,DUCK06,DUCK HEAD 5KG/PKT,10,Manual,2,20
13.12.2022,Y,UVK0007,KENDO TRADING PTE LTD,1721595A,DUCK01-04,DUCK- HALAL FRESH WHOLE DUCK (3.56kg/pcs),71.2,Manual,5.45,388.12
13.12.2022,N,UVC0001,CASH SUPPLIER (NON-GST),,PBRO01,PORK- ROASTED PORK BELLY,9,Manual,16.67,150
13.12.2022,N,UVM0001,MUA HIN POULTRY FARM PTE LTD,1572981,BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,440,Manual,3.3,"1,452.00"
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251923,PBEL26-02,PORK BELLY VALUE PACK (KURO) 500gmX20pkt,100,Manual,4.9,490
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251923,PCHO05,PORK CHOP (KURO) 250gmX20pkt,60,Manual,2.5,150
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251923,PLOI07,PORK LOIN BONELESS (KURO) 500gmX20pkt,60,Manual,4.2,252
13.12.2022,N,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,3084603,COLD01,CHICKEN- OLD FOWL,39.1,Manual,4.6,179.86
13.12.2022,N,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,3084603,CBON01,CHICKEN BONE,200,Manual,2.5,500
13.12.2022,N,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,22207471,OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,800,Manual,4.7,"3,760.00"
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 20X300gm,300,Manual,3,900
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,BKN005,BEEF KNUCKLE CUBE (BUTHER'S RIDGE) 500GMX20PKT,300,Manual,5.3,"1,590.00"
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 20X200gm,300,Manual,3,900
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,BSU003-02,BEEF SHABU SHABU (BUTHER'S RIDGE) 400GMX20PKT,300,Manual,7,"2,100.00"
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,100,Manual,3,300
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,120,Manual,4,480
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,OCP004-02,OTHER- CHICKEN PATTIES (PRIMO-ROSEMARY) 420gmX15pkt,75,Manual,4.4,330
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,OCP006-02,OTHER- CHICKEN PATTIES CLASSIC 20X320gm,100,Manual,3,300
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 12X300gm,180,Manual,2.5,450
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,CNSF02,CHICKEN STIR FRY 250GM X 12PKT (BUTHER'S RIDGE),180,Manual,2.5,450
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,CSLI08-03,CHICKEN SLICED SHABU SHABU 12X300gm/pkt BUTHER'S RIDGE,180,Manual,2.8,504
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,CCUB11,CHICKEN CUBE 400GM X 12PKT (BUTCHER'S RIDGE),180,Manual,3.5,630
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252235,CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (BUTCHER'S RIDGE),180,Manual,2.8,504
13.12.2022,N,UVT0040,TRADE-PRO TRADING PTE LTD,018955T,CMIJ03-02,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX12pkt,600,Manual,4.8,"2,880.00"
13.12.2022,N,UVT0042,TAO YUAN PTE LTD,20224602,PORT01,PORK- PORK AORTA 10kg/ctn 121/505,50,Manual,7.8,390
13.12.2022,N,UVT0042,TAO YUAN PTE LTD,20224602,PORT02,PORK- PORK AORTA,11.9,Manual,5.6,66.64
13.12.2022,N,UVT0042,TAO YUAN PTE LTD,20224602,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,120,Manual,2.9,348
13.12.2022,N,UVL0005,LEE HUAT SEAFOOD SUPPLIER,64139,SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,50,Manual,32.5,"1,625.00"
13.12.2022,N,UVL0005,LEE HUAT SEAFOOD SUPPLIER,64139,FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,100,Manual,5,500
13.12.2022,N,UVL0005,LEE HUAT SEAFOOD SUPPLIER,64139,FSH001-01,FISH- SHARK FILLET 300GM UP 15KG/CTNS,45,Manual,5,225
13.12.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22L08375,SQU003-05,SEAFOOD- SQUID WHOLE ROUND (10INCH UP) 5kgX2 10kg/ctn,100,Manual,9.5,950
13.12.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22L08375,FBE004,FISH- BELT FISH STEAK 150-200GM 10X1KG/CTNS,20,Manual,4,80
13.12.2022,N,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,20867,BBR002,BEEF BRISKET PE * (QUALITY BEEF-BRAZIL),207.05,Manual,7.8,"1,614.99"
13.12.2022,N,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,20867,MFL003,MUTTON- LAMB FLAP BONE (WOODWARD),"1,200.00",Manual,7.8,"9,360.00"
13.12.2022,N,UVA0019,AMAX FOODS PTE LTD,816627,BCR001,BEEF CHUCK BRAZIL,118.25,Manual,7.2,851.4
13.12.2022,N,UVA0019,AMAX FOODS PTE LTD,816627,BFT004,BEEF FLEXOR TENDON HIND (QUALITY BEEF-BRAZIL),951.23,Manual,7.9,"7,514.72"
13.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,109948,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,3,Manual,17,51
13.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,109948,FSN003,FISH- FRESH TOMAN FILLET,3,Manual,11.2,33.6
13.12.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,109940,FRS005,FISH- RED SNAPPER FISH,1.8,Manual,17,30.6
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251819,OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),150,Manual,8,"1,200.00"
13.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1251819,OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,60,Manual,3.7,222
13.12.2022,N,UVG0013,GUANGDONG IMPORT & EXPORT PTE LTD,2338202,OFS001,OTHER- CRISPY FISH SKIN 600gm/pkt,16,Manual,8.12,130
13.12.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22122701,FBA006-01,FISH- BATANG STEAK 100-120GM 5KGX2PKT,200,Manual,6.5,"1,300.00"
13.12.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22122516,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,400,Manual,5.5,"2,200.00"
13.12.2022,N,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,122022-0216,OFL002-02,OTHER- FROG LEG (PAN ROYAL) 6/8pcs /LB 500gm x 20pkt,150,Manual,4.75,712.5
13.12.2022,N,UVC0025,CHEE SONG FOODS PTE LTD,68846,BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),316.73,Manual,9.5,"3,008.94"
13.12.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-024731,PLOR01-06,PORK LOIN RIB (SEARA) 10KG,520,Manual,5,"2,600.00"
13.12.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-024731,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,50,Manual,3.5,175
13.12.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-024731,PSKI01,PORK SKIN 5kg/pkt,50,Manual,0.8,40
13.12.2022,N,UVC0014,COSS FOOD MARKETING PTE LTD,22120416,OCS001,OTHER- CHAR SIEW CUBE,80,Manual,2.75,220
13.12.2022,N,UVO0004,OJJ FOODS PTE LTD,22803924,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
13.12.2022,Y,UVS0061,SHISHANGFOOD PTE LTD,2240A,OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,30,Manual,0.6,18
13.12.2022,N,UVA0030,AH TECK (TNL),69694,FBA001-05,FISH- FRESH SPANISH MACKEREL,6.7,Manual,9,60.3
13.12.2022,N,UVC0001,CASH SUPPLIER (NON-GST),3041,FBE004,FISH- BELT FISH STEAK 150-200GM 10X1KG/CTNS,20,Manual,5,100
13.12.2022,N,UVS0061,SHISHANGFOOD PTE LTD,2240,OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,30,Manual,0.6,18
13.12.2022,C,UVS0061,SHISHANGFOOD PTE LTD,2240A,OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,30,Manual,0.6,18
13.12.2022,N,USVS0018,SINGYI F&B PTE LTD,SY1-008107,MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,5,Manual,7.8,39
13.12.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,IV20220394,,LC10061 CONTAINER NO TEMU9093062  ASAPSI220321 FREIGHT CHARGES,0,,533.48,533.5
13.12.2022,N,USVA0018,AOP LOGISTICS (S) PTE LTD,INV16431,,1  PLT INV16237 7/11 CONTAINER NO BMOU9402065,0,,229.94,230
13.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029537,,OLYMEL PORK HOCK   15KG  26 PAL   13.12.22  TO  12.1.23,0,,"1,300.01","1,300.00"
13.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029538,,SULINA PORK SHOULDER   18KG  38 PAL   13.12.22  TO  12.1.23,0,,"1,899.99","1,900.00"
13.12.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029538,,UNSTUFFING CONTAINER CHARGES 1X40,0,,280,280
13.12.2022,N,UVK0007,KENDO TRADING PTE LTD,1721595,DUCK06,DUCK HEAD 5KG/PKT,10,Manual,2,20
13.12.2022,N,UVK0007,KENDO TRADING PTE LTD,1721595,DUCK01-04,DUCK- HALAL FRESH WHOLE DUCK (3.56kg/pcs),71.2,Manual,5.28,375.6
13.12.2022,C,UVK0007,KENDO TRADING PTE LTD,1721595A,DUCK06,DUCK HEAD 5KG/PKT,10,Manual,2,20
13.12.2022,C,UVK0007,KENDO TRADING PTE LTD,1721595A,DUCK01-04,DUCK- HALAL FRESH WHOLE DUCK (3.56kg/pcs),71.2,Manual,5.45,388.12
14.12.2022,N,UVT0024,TG FISHERY HOLDINGS CORPORATION,22PAN1237,FSF004-08,FISH- SUTCHI FILLET 400-600gm 6kg/ctn (TWIN) DL 478,"3,722.00",Manual,14.53,"54,081.18"
14.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252646,OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,100,Manual,5.85,585
14.12.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1252646,OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),100,Manual,8,800
14.12.2022,N,UVK0002,KOH SEE LONG FOOD PTE LTD,2212890,MCA003,RAM CARCASE (WOODWARD-AUST),114.3,Manual,9.5,"1,085.85"
14.12.2022,N,UVK0002,KOH SEE LONG FOOD PTE LTD,2213487,MSV002,SHEEP FEET,12.1,Manual,6.4,77.44
14.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69553,FSB002-03,FISH- FRESH SEABASS 500-600GM,8.3,Manual,6.7,55.61
14.12.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,69553,FSB002-03,FISH- FRESH SEABASS 500-600GM,11,Manual,6.7,73.7
14.12.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22122774,OOW001,OTHER- OCTOPUS BABY 20/40 (FROZEN-CLEAN) 500GMX20PKT,50,Manual,7.3,365
14.12.2022,N,UVP0009,PARK FOOD MANUFACTURING PTE LTD,22121878,PBAL01,PORK MEAT BALL 100pcs 1kg/pkt,200,Manual,6.8,"1,360.00"
14.12.2022,N,UVE0008,EURACO FINEFOOD PTE LTD,22115597,BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),379.08,Manual,26,"9,856.08"
14.12.2022,N,UVK0018,KIDA FOOD TRADING PTE LTD,133700,FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),8.18,Manual,22,179.96
14.12.2022,N,UVP0002,PIN CORPORATION PTE LTD,44000,PSHT01,PORK LACONE GERMANY,732.36,Manual,3.3,"2,416.79"
14.12.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22L09190,FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,200,Manual,3.2,640
14.12.2022,N,UVS0014,SIN HIN FROZEN FOOD PTE LTD,90100978,SVA004-03,SEAFOOD- VANNAMEI HOSO COOKED 31-40 12X1pkt/ctn (EMERALD),300,Manual,10,"3,000.00"
14.12.2022,N,UVS0014,SIN HIN FROZEN FOOD PTE LTD,90100978,SVA004-07,SEAFOOD- VANNAMEI HOSO COOKED 41-50 12X1pkt/ctn (EMERALD),240,Manual,9.5,"2,280.00"
14.12.2022,N,UVS0014,SIN HIN FROZEN FOOD PTE LTD,90100978,SVA008-02,SEAFOOD- VANNAMEI HOSO 41-50 GOLDEN-PERU 700GM/PKT,120,Manual,6.9,828
14.12.2022,N,UVS0014,SIN HIN FROZEN FOOD PTE LTD,90100978,SVA003,SEAFOOD- VANNAMEI HOSO 51-60 GOLDEN-PERU 700GM/PKT,120,Manual,6.5,780
14.12.2022,N,UVX0002,XIN JIA FU FOOD PTE LTD,202223602,ODU007,OTHER- SOUP XIAO LONG BAO 1KG/PKT,13,Manual,11.54,150
14.12.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22122921,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,60,Manual,5.5,330
14.12.2022,N,UVJ0018,JB FROZEN FOOD PTE LTD,22/61887,PFAT04,PORK BACK FAT TONNIES,"2,000.00",Manual,2.8,"5,600.00"
