No,Document Number,Document Type,Posting Date,Item No.,Item/Service Description,Quantity,Price,Row Total
1183,5870,I,21.11.2022,PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,210,5.3,"1,113.00"
1184,5870,I,21.11.2022,PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,20,5.5,110
1185,5870,I,21.11.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,40,3.9,156
1186,5870,I,21.11.2022,CCUB04,CHICKEN CUBE 2KGX6PKT/CTNS,944,4.1,"3,870.40"
1187,5870,I,21.11.2022,PBEL19-07,S/LESS PORK BELLY SLICED 1.5MM (500GM),108,6.6,712.8
1188,5870,I,21.11.2022,PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,88,3.7,325.6
1189,5870,I,21.11.2022,PBEL19-08,S/LESS PORK BELLY SLICED 1.2mm cut half 110gm/pkt,19.8,6.6,130.68
1190,5873,I,22.11.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,500,2.8,"1,400.00"
1191,5873,I,22.11.2022,CCUR07,CHICKEN- CURRY CHICKEN (LEE) 10kg/ctn,445,2.8,"1,246.00"
1192,5873,I,22.11.2022,CCUR02,CHICKEN- CURRY CHICKEN S 5kg/pkt,75,2.8,210
1193,5873,I,22.11.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,75,2.8,210
1194,5873,I,22.11.2022,PM-04,PORK MINCED 7/3 GRIND TWICE 6X2KG/CTNS,640,3.3,"2,112.00"
1195,5873,I,22.11.2022,PM-01,PORK- MINCED PORK 6X2KG/CTNS,"1,180.00",3.3,"3,894.00"
1196,5873,I,22.11.2022,PM-05,PORK MINCED CHILL FRESH,226,3.5,791
1197,5873,I,22.11.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,200,3.3,660
1198,5873,I,22.11.2022,PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,150,4.5,675
1199,5873,I,22.11.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,75,2.5,187.5
1200,5873,I,22.11.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,500,2.6,"1,300.00"
1201,5873,I,22.11.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,200,2.6,520
1202,5873,I,22.11.2022,PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,45,2.6,117
1203,5873,I,22.11.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,180,2.6,468
1204,5873,I,22.11.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,150,2.6,390
1205,5873,I,22.11.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1206,5873,I,22.11.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,244,8.2,"2,000.80"
1207,5873,I,22.11.2022,BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,124,8.2,"1,016.80"
1208,5873,I,22.11.2022,PCOS04-04,PORK COLLAR SLICED 2-3mm 2kg/pkt,242,4.3,"1,040.60"
1209,5873,I,22.11.2022,CCUB05,CHICKEN CUBE S 5kgX2pkt,770,4.2,"3,234.00"
1210,5876,I,22.11.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1211,5877,I,23.11.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,100,4.5,450
1212,5877,I,23.11.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,320,4.5,"1,440.00"
1213,5877,I,23.11.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,105,2.5,262.5
1214,5877,I,23.11.2022,BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,"1,296.00",8,"10,368.00"
1215,5877,I,23.11.2022,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,90,4.5,405
1216,5877,I,23.11.2022,PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,148,4.5,666
1217,5877,I,23.11.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,480,2.6,"1,248.00"
1218,5877,I,23.11.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,520,2.6,"1,352.00"
1219,5877,I,23.11.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1220,5877,I,23.11.2022,PCOS04-02,PORK COLLAR CUT PCS,95,4.3,408.5
1221,5877,I,23.11.2022,MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,396,6.2,"2,455.20"
1222,5877,I,23.11.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,75,2.8,210
1223,5877,I,23.11.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,160,2.8,448
1224,5877,I,23.11.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,155,3.9,604.5
1225,5877,I,23.11.2022,PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,75,3.9,292.5
1226,5877,I,23.11.2022,PBEL21-03,2KG PORK BELLY SLICED 2.5' X 4MM,152,5.3,805.6
1227,5877,I,23.11.2022,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,15,3,45
1228,5877,I,23.11.2022,PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,24,5.3,127.2
1229,5877,I,23.11.2022,PCOS04-04,PORK COLLAR SLICED 2-3mm 2kg/pkt,474,4.3,"2,038.20"
1230,5877,I,23.11.2022,CSLI01,CHICKEN SLICED 6mm 6x2kg/pkt,956,4.4,"4,206.40"
1231,5877,I,23.11.2022,PFER03,PORK FERMURBONE CUT 5kgX2pkt,"1,215.00",1.2,"1,458.00"
1232,5877,I,23.11.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,"1,005.00",4.5,"4,522.50"
1233,5878,I,24.11.2022,PS-07,???PORK LEG SLICED 3mm 1.8KG NET,320,3.8,"1,216.00"
1234,5878,I,24.11.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,"1,056.00",3.8,"4,012.80"
1235,5878,I,24.11.2022,PS-04,PORK LEG SLICED 8mm 2kgX5pkt,92,3.8,349.6
1236,5878,I,24.11.2022,PM-02,PORK- MINCED PORK A 6X2KG/CTNS,106,3.3,349.8
1237,5878,I,24.11.2022,PM-03,PORK- MINCED PORK AA 6X2KG/CTNS,130,3.3,429
1238,5878,I,24.11.2022,PCUB02,PORK CUBE 2KGX6PKT/CTNS,"1,524.00",3.8,"5,791.20"
1239,5878,I,24.11.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,200,4.5,900
1240,5878,I,24.11.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,175,4.5,787.5
1241,5878,I,24.11.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,120,2.5,300
1242,5878,I,24.11.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,405,2.6,"1,053.00"
1243,5878,I,24.11.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,110,2.6,286
1244,5878,I,24.11.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,150,2.6,390
1245,5878,I,24.11.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,180,2.6,468
1246,5878,I,24.11.2022,PHOC06,PORK HOCK C2 (15-16pcs) 13.61KG/CTNS,4,35.5,142
1247,5878,I,24.11.2022,PCOS04-02,PORK COLLAR CUT PCS,180,4.3,774
1248,5878,I,24.11.2022,CBLL09-03,CHICKEN CUBE 1CMX1CM 2kgX6pkt,12,4.2,50.4
1249,5878,I,24.11.2022,PFLO02,PORK FLOSS 6mm 2kgX5pkt,768,3.8,"2,918.40"
1250,5878,I,24.11.2022,PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,90,5.5,495
1251,5878,I,24.11.2022,PTAI01-02,PORK TAIL CUT CUBE A,30,6,180
1252,5878,I,24.11.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,738,5.3,"3,911.40"
1253,5878,I,24.11.2022,PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,56,5.3,296.8
1254,5878,I,24.11.2022,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,25,3,75
1255,5879,I,25.11.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,850,3.9,"3,315.00"
1256,5879,I,25.11.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,125,3.3,412.5
1257,5879,I,25.11.2022,PM-02,PORK- MINCED PORK A 6X2KG/CTNS,"1,600.00",3.3,"5,280.00"
1258,5879,I,25.11.2022,PM-03,PORK- MINCED PORK AA 6X2KG/CTNS,664,3.3,"2,191.20"
1259,5879,I,25.11.2022,PM-05,PORK MINCED CHILL FRESH,142,3.5,497
1260,5879,I,25.11.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,400,4.5,"1,800.00"
1261,5879,I,25.11.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,115,2.5,287.5
1262,5879,I,25.11.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,260,2.6,676
1263,5879,I,25.11.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,195,2.6,507
1264,5879,I,25.11.2022,PHOC10,PORK HOCK S2 250gm 2X5KG/CTNS,50,2.6,130
1265,5879,I,25.11.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,80,2.6,208
1266,5879,I,25.11.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1267,5879,I,25.11.2022,BFC003,BEEF FLOSS 2KG/PKT,110,7.8,858
1268,5879,I,25.11.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,792,8,"6,336.00"
1269,5879,I,25.11.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,355,4.5,"1,597.50"
1270,5879,I,25.11.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,55,2.5,137.5
1271,5875,I,26.11.2022,DUCK15-04,DUCK- DUCK LIVER FOIE GRAS 50GM/PCS X 4PCS/PKT,15,19.9,298.5
1272,5880,I,26.11.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,"1,388.00",3.8,"5,274.40"
1273,5880,I,26.11.2022,PM-02,PORK- MINCED PORK A 6X2KG/CTNS,108,3.3,356.4
1274,5880,I,26.11.2022,PCOS01,HOUSE BRAND:PORK COLLAR SHABU SHABU (UF) 400GMX10PKT,389,3.8,"1,478.20"
1275,5880,I,26.11.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,150,2.8,420
1276,5880,I,26.11.2022,PCOS03-02,PORK COLLAR SHABU SHABU 1KG/PKT,20,4.4,88
1277,5880,I,26.11.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,340,4.5,"1,530.00"
1278,5880,I,26.11.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,105,2.5,262.5
1279,5880,I,26.11.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,280,2.6,728
1280,5880,I,26.11.2022,PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,120,2.6,312
1281,5880,I,26.11.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,120,2.6,312
1282,5880,I,26.11.2022,PHOC10,PORK HOCK S2 250gm 2X5KG/CTNS,110,2.6,286
1283,5880,I,26.11.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,10,2.6,26
1284,5880,I,26.11.2022,PCOS04-02,PORK COLLAR CUT PCS,80,4.3,344
1285,5880,I,26.11.2022,BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,143,10.9,"1,558.70"
1286,5880,I,26.11.2022,BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,374,8,"2,992.00"
1287,5880,I,26.11.2022,PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,525,5.3,"2,782.50"
1288,5880,I,26.11.2022,PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,45,5.5,247.5
1289,5880,I,26.11.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,120,3.9,468
1290,5880,I,26.11.2022,CCUB04,CHICKEN CUBE 2KGX6PKT/CTNS,962,4.1,"3,944.20"
1291,5887,I,26.11.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1292,5874,I,27.11.2022,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,100,4.5,450
1293,5874,I,27.11.2022,MECHICKEN04,MARINATE CHICKEN BONELESS LEG 2.50KG/PKT **WESTERN**,100,4.5,450
1294,5874,I,27.11.2022,CFEE01,CHICKEN- FRIED CHICKEN FEET 1kgX10pkt,"5,340.00",3.6,"19,224.00"
1295,5881,I,27.11.2022,CFEE01,CHICKEN- FRIED CHICKEN FEET 1kgX10pkt,514,3.6,"1,850.40"
1296,5881,I,27.11.2022,MECHICKEN04,MARINATE CHICKEN BONELESS LEG 2.50KG/PKT **WESTERN**,132.5,4.5,596.25
1297,5881,I,27.11.2022,PM-01,PORK- MINCED PORK 6X2KG/CTNS,680,3.3,"2,244.00"
1298,5881,I,27.11.2022,PM-04,PORK MINCED 7/3 GRIND TWICE 6X2KG/CTNS,8,3.3,26.4
1299,5881,I,27.11.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1300,5881,I,27.11.2022,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,254,4.5,"1,143.00"
1301,5882,I,28.11.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,355,3.9,"1,384.50"
1302,5882,I,28.11.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,"1,050.00",2.8,"2,940.00"
1303,5882,I,28.11.2022,PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,136,4.5,612
1304,5882,I,28.11.2022,PFER03,PORK FERMURBONE CUT 5kgX2pkt,"1,620.00",1.2,"1,944.00"
1305,5882,I,28.11.2022,CSLI06,CHICKEN SLICED 1CM 2kgX6pkt,120,4.2,504
1306,5882,I,28.11.2022,CCUB06,CHICKEN CUBE 2CM 12KG/CTN,36,4.2,151.2
1307,5882,I,28.11.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,430,2.6,"1,118.00"
1308,5882,I,28.11.2022,PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,60,2.6,156
1309,5882,I,28.11.2022,PHOC06,PORK HOCK C2 (15-16pcs) 13.61KG/CTNS,3,35.5,106.5
1310,5882,I,28.11.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,350,2.6,910
1311,5882,I,28.11.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1312,5882,I,28.11.2022,PHCU04,PORK HOCK CUBE 1.5' x 1.5' 5KG/PKT,100,2.8,280
1313,5882,I,28.11.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1314,5882,I,28.11.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,624,5.3,"3,307.20"
1315,5882,I,28.11.2022,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,25,3,75
1316,5882,I,28.11.2022,PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,256,5.3,"1,356.80"
1317,5882,I,28.11.2022,PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,86,5.3,455.8
1318,5882,I,28.11.2022,MSL004,MUTTON SLICED 4MM (SHABU SHABU) 1kg/pkt,102,11.5,"1,173.00"
1319,5882,I,28.11.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,265,4.5,"1,192.50"
1320,5882,I,28.11.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,40,2.5,100
1321,5882,I,28.11.2022,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,786,4.2,"3,301.20"
1322,5883,I,29.11.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,320,2.8,896
1323,5883,I,29.11.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,315,2.8,882
1324,5883,I,29.11.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,75,2.8,210
1325,5883,I,29.11.2022,CCUR07,CHICKEN- CURRY CHICKEN (LEE) 10kg/ctn,150,2.8,420
1326,5883,I,29.11.2022,PS-01,PORK LEG SLICED A 2kgX5pkt,200,3.4,680
1327,5883,I,29.11.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,"1,198.00",3.8,"4,552.40"
1328,5883,I,29.11.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,30,3.3,99
1329,5883,I,29.11.2022,PM-05,PORK MINCED CHILL FRESH,278,3.5,973
1330,5883,I,29.11.2022,CCUB06,CHICKEN CUBE 2CM 12KG/CTN,24,4.2,100.8
1331,5883,I,29.11.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,515,2.6,"1,339.00"
1332,5883,I,29.11.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,110,2.6,286
1333,5883,I,29.11.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,160,2.6,416
1334,5883,I,29.11.2022,PHOC07,PORK HOCK C2 10KG/CTNS,80,2.6,208
1335,5883,I,29.11.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,265,2.6,689
1336,5883,I,29.11.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1337,5883,I,29.11.2022,PCOS04-02,PORK COLLAR CUT PCS,70,4.3,301
1338,5883,I,29.11.2022,PCOS04-06,PORK COLLAR 6mm,150,4.3,645
1339,5883,I,29.11.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,762,8,"6,096.00"
1340,5883,I,29.11.2022,CSLI01-01,CHICKEN SLICED 3mm 2kgX5pkt,208,4.2,873.6
1341,5883,I,29.11.2022,CSLI01,CHICKEN SLICED 6mm 6x2kg/pkt,744,4.2,"3,124.80"
1342,5884,I,30.11.2022,PRIB05-02,"PORK MEATY RIBLETS CUT 3"" 5KGX2PKT/CTNS",180,4,720
1343,5884,I,30.11.2022,PFAT03-02,PORK FAT CUT EXTRA SMALL CUBE 2kg/pkt,146,2.3,335.8
1344,5884,I,30.11.2022,PLES09,PORK LEG CUT EXTRA SMALL CUBE (SIEW MAI) 2kg/pkt,143,2.6,371.8
1345,5884,I,30.11.2022,OTO010,OTHER- OTAK PRAWN 180GM (100pkt/ctn),200,2.3,460
1346,5884,I,30.11.2022,PTRI03,PORK TRIMMING FROZEN,90.6,2,181.2
1347,5884,I,30.11.2022,CSLI01-03,CHICKEN SLICED 8mm 2kgX6pkt,84,4.2,352.8
1348,5884,I,30.11.2022,CCUR05,CHICKEN- CURRY CHICKEN 5kgX2pkt,75,2.1,157.5
1349,5884,I,30.11.2022,PCOS04-078,PORK COLLAR CUT 1.2CM,73,4.4,321.2
1350,5884,I,30.11.2022,CSLI02-05,CHICKEN SLICED W/O SKIN 1CM 2kgX5pkt,72,6.2,446.4
1351,5884,I,30.11.2022,PLEG09-02,PORK LEG CUT 1.5INCH  X 1.5INCH,72,3.2,230.4
1352,5884,I,30.11.2022,PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,72,3.7,266.4
1353,5884,I,30.11.2022,PBEL05-09,PORK BELLY SHEET RIBBED AURORA 25KG/CTNS,70,4.8,336
1354,5884,I,30.11.2022,PSTC01,PORK STOMACH SLICED 2KG/PKT,68,6.85,465.8
1355,5884,I,30.11.2022,SOYS01,SEAFOOD- SASHIMI OYSTER L 120PCS/CTNS,66,1.6,105.6
1356,5884,I,30.11.2022,OHD007-01,OTHER- HOT DOG 300gm (BLACK PEPPER-AYAMAS) 32pkt/ctn,64,1.5,96
1357,5884,I,30.11.2022,PBEL21-09,PORK BELLY CUT 2' X 1',53.26,5.3,282.28
1358,5884,I,30.11.2022,PBEL21-07,PORK BELLY SLICED 4MM!!! 1KG/PKT,36,5.5,198
1359,5884,I,30.11.2022,PBEL19-05,PORK SKINLESS PORK BELLY 1CM 5KG/PKT,30,6.5,195
1360,5884,I,30.11.2022,PBEL22-04,PORK BELLY SLICED 1cm 5kg/pkt,30,5.3,159
1361,5884,I,30.11.2022,PCHO02,PORK CHOP 8MM  5kgX2pkt,29.9,4.5,134.55
1362,5884,I,30.11.2022,PLES09-01,PORK LEG CUT EXTRA SMALL CUBE (DA BAO) 2kg/pkt,28,2.6,72.8
1363,5884,I,30.11.2022,CSOF02-02,CHICKEN- KNEE CARTILAGE (SEARA) 300GM/PKT,24,2.2,52.8
1364,5884,I,30.11.2022,CFEE04,HOUSE BRAND:FRIED CHICKEN FEET (UF) 400GMX10PKT,20,2,40
1365,5884,I,30.11.2022,PBEL10-03,PORK BELLY CUBE 5kg/pkt,20,5.3,106
1366,5884,I,30.11.2022,PBEL19-10,S/LESS PORK BELLY SLICED 1.5cm,18.56,6.5,120.64
1367,5884,I,30.11.2022,MTR001,MUTTON TRIPE,17,4,68
1368,5884,I,30.11.2022,BSH004-02,BEEF SHIN CUBE  3CM X 3CM X 3CM,16.3,7.2,117.36
1369,5884,I,30.11.2022,PBEL22-05,PORK BELLY SLICED 2cm THICK,13.8,5.3,73.14
1370,5884,I,30.11.2022,PCOS04-03,PORK COLLAR 7-8mm,13.6,4.4,59.84
1371,5884,I,30.11.2022,CWIN06-03,CHICKEN WING STICK 16x1kg/ctns ************,13,1,13
1372,5884,I,30.11.2022,PBEL20-06,SKINLESS PORK BELLY STRIPES (VAN DER MEY-HOLLAND),10.5,2.7,28.35
1373,5884,I,30.11.2022,PFEE02,PORK- PIG TROTTER CUT 2' - FRONT,10,2.6,26
1374,5884,I,30.11.2022,OBA017,OTHER- FISH BALL FLAVOURED TOBIKO 86's 1kg x 10pkt (CB),9,8.3,74.7
1375,5884,I,30.11.2022,OTO003,OTHER- SALMON FISH TOFU 50's 1kg x 10pkt (CB),9,7,63
1376,5884,I,30.11.2022,SLB006,SEAFOOD- CRAY PRAWN 150-200,8.8,8.75,77
1377,5884,I,30.11.2022,PBEL21-06,PORK BELLY SLICED 6MM,8.6,5.3,45.58
1378,5884,I,30.11.2022,PSTO12,PORK STOMACH COOKED 10kg/ctn (ATRIA-FINLAND 22),8.3,3,24.9
1379,5884,I,30.11.2022,BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,8,6.8,54.4
1380,5884,I,30.11.2022,BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,6,9.3,55.8
1381,5884,I,30.11.2022,PCOS04,PORK COLLAR CUT 100-120GM,5.2,4.3,22.36
1382,5884,I,30.11.2022,MCU002,MUTTON LEG CUT CUBE 5KG/PKT,5.1,8,40.8
1383,5884,I,30.11.2022,PRIB05-01,PORK RIBLETS 3 INCH,5,3.6,18
1384,5884,I,30.11.2022,PRIB11,PORK RIBLETS CUT 4',5,4.2,21
1385,5884,I,30.11.2022,CWHL15,CHICKEN- CURRY CHICKEN 500gm/pkt,4,1.5,6
1386,5884,I,30.11.2022,MSC005,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt (HALAL),4,11.7,46.8
1387,5884,I,30.11.2022,PCOL10-05,IBERICO PORK COLLAR SHABU SHABU 2MM 200GM/PKT,3,4.2,12.6
1388,5884,I,30.11.2022,PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2.5,2,5
1389,5884,I,30.11.2022,OSO003,OTHER- SOUP SEAFOOD 500GM/PKT,2,7,14
1390,5884,I,30.11.2022,OFF009,OTHER- TWISTER FRIES / CURLY FRIES 1KG/PKT,12,5.83,69.96
1391,5884,I,30.11.2022,SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,1,0.4,0.4
1392,5884,I,30.11.2022,BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,7.81,29.5,230.4
1393,5885,I,30.11.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,100,4.5,450
1394,5885,I,30.11.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,290,4.5,"1,305.00"
1395,5885,I,30.11.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,130,2.5,325
1396,5885,I,30.11.2022,PCHB03,PORK CHOP BONE IN 1cm 20kg/ctn,200,3.4,680
1397,5885,I,30.11.2022,PM-01,PORK- MINCED PORK 6X2KG/CTNS,640,3.3,"2,112.00"
1398,5885,I,30.11.2022,PM-01,PORK- MINCED PORK 6X2KG/CTNS,"1,240.00",3.3,"4,092.00"
1399,5885,I,30.11.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,200,3.3,660
1400,5885,I,30.11.2022,PBEL10-03,PORK BELLY CUBE 5kg/pkt,95,5.3,503.5
1401,5885,I,30.11.2022,CCUB06,CHICKEN CUBE 2CM 12KG/CTN,60,4.2,252
1402,5885,I,30.11.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1403,5885,I,30.11.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,"1,180.00",5.4,"6,372.00"
1404,5885,I,30.11.2022,PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,60,5.4,324
1405,5885,I,30.11.2022,PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,38,5.4,205.2
1406,5885,I,30.11.2022,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,35,2.9,101.5
1407,5885,I,30.11.2022,PSPA03,PORK- SPARERIB CUT 4'',360,5.3,"1,908.00"
1408,5885,I,30.11.2022,PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,265,5.3,"1,404.50"
1409,5885,I,30.11.2022,PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,30,5.5,165
1410,5885,I,30.11.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,80,3.9,312
1411,5885,I,30.11.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,448,5.4,"2,419.20"
1412,5885,I,30.11.2022,PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,70,5.4,378
1413,5885,I,30.11.2022,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,25,2.9,72.5
1414,5885,I,30.11.2022,PBEL19-03,S/LESS PORK BELLY SLICED 3mm,104,6.4,665.6
1415,5891,I,30.11.2022,BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,796,13.8,"10,984.80"
1416,5886,I,01.12.2022,PBEL18,PORK BELLY SLICED 1.5CM 2kgX10pkt,280,5.4,"1,512.00"
1417,5886,I,01.12.2022,CCUB06,CHICKEN CUBE 2CM 12KG/CTN,120,4.2,504
1418,5886,I,01.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,505,2.8,"1,414.00"
1419,5886,I,01.12.2022,PCHB03,PORK CHOP BONE IN 1cm 20kg/ctn,675,3.4,"2,295.00"
1420,5886,I,01.12.2022,CCUB04,CHICKEN CUBE 2KGX6PKT/CTNS,"1,032.00",4.1,"4,231.20"
