pdt_code,pdt_name,current_inv,profit_margin,profit_per_qty,purchases_data_date_range,latest_purchases_date,latest_purchases_price,purchases_min_price,sales_data_date_range,latest_sales_date,latest_sales_price,sales_max_price,sales_avg_price,sales_min_price,total_purchases_qty,total_sales_qty,avg_sales_qty_per_month,total_profit
OKA004,OTHER- SMOKED CORN CHICKEN KARAAGE 1kgX10pkt,0.0,0.23,3.2,2021-09-01 - 2023-09-29,2023-02-24,10.6,10.6,2021-09-01 - 2023-09-29,2023-02-24,13.8,13.8,13.8,13.8,2.0,2.0,0.33,6.4
OKA005,OTHER- CHICKEN KARAAGE FARMPRIDE,74.0,0.29,3.3,2023-03-01 - 2023-09-29,2023-09-06,8.2,8.2,2023-03-01 - 2023-09-29,2023-09-05,11.5,11.5,11.5,11.5,110.0,36.0,6.0,118.8
OKA006,OTHER- CHICKEN KARAAGE FARMPRIDE,30.0,0.31,1.7,2023-03-01 - 2023-09-29,2023-09-09,3.8,3.8,2023-03-01 - 2023-09-29,2023-09-22,5.5,5.5,5.5,5.5,144.0,114.0,19.0,193.8
OKJ001,OTHER- KONJAC NOODLES 2KG/PKT,0.0,0.21,0.85,2023-03-01 - 2023-09-29,2023-08-28,3.15,3.15,2023-03-01 - 2023-09-29,2023-08-28,4.0,4.0,4.0,4.0,18.0,18.0,3.0,15.3
OKO002,OTHER- KOMBU/KELP SLIK **CHINA**,141.0,0.3,6.23,2023-03-01 - 2023-09-29,2023-03-31,14.77,14.77,2023-03-01 - 2023-09-29,2023-09-29,20.5,26.5,21.0,16.2,600.0,890.0,148.33,15622.06
OKO002-01,OTHER- KOMBU/KELP KNOT **CHINA**,797.0,-0.24,-5.76,2023-03-01 - 2023-09-29,2023-03-31,17.27,17.27,2023-03-01 - 2023-09-29,2023-09-29,25.0,35.0,26.0,18.0,1208.0,427.0,71.17,-10292.0
OKR001,OTHER- KOEAN RICE CAKE (TTEOKBBOKY) 600GM X 12PKT,0.0,0.21,0.7,2023-03-01 - 2023-09-29,2023-04-01,2.6,2.6,2023-03-01 - 2023-09-29,2023-09-27,3.3,3.6,3.3,2.7,228.0,311.0,51.83,667.7
OKR002,OTHER- 3 COLOUR RICE CAKE 500GM/PKT,430.0,0.29,0.8,2023-03-01 - 2023-09-29,2023-08-18,1.5,1.5,2023-03-01 - 2023-09-29,2023-09-29,3.3,3.8,2.8,2.5,1840.0,1509.0,251.5,1596.9
OKR003,OTHER- GLUTINOUS RICE CAKE (260g) 20PKT/CTNS,122.0,0.36,1.2,2023-03-01 - 2023-09-29,2023-09-07,2.3,2.1,2023-03-01 - 2023-09-29,2023-09-27,3.0,3.8,3.3,2.3,1300.0,1478.0,246.33,2873.7
OKR004,OTHER- GLUTINOUS RICE CAKE YELLOW RICE BROWN,0.0,0.22,1.0,2023-03-01 - 2023-09-29,2023-03-02,3.5,3.5,2023-03-01 - 2023-09-29,2023-03-03,4.5,4.5,4.5,4.5,6.0,6.0,1.0,6.0
OMC001,OTHER- MOCHI DURIAN 4x30g*40boxes/ctns,0.0,0.06,0.2,2021-09-01 - 2023-09-29,2021-12-21,3.3,3.3,2021-09-01 - 2023-09-29,2022-05-05,3.5,3.8,3.5,3.5,80.0,80.0,13.33,17.2
OME001,OTHER- MENTAIKO TUBE 500GMX10PKT/CTNS,0.0,0.08,1.5,2023-03-01 - 2023-09-29,2023-06-23,16.5,16.5,2023-03-01 - 2023-09-29,2023-06-23,18.0,18.0,18.0,18.0,2.0,2.0,0.33,11.5
OME002,OTHER- MENTAIKO SAUCE 100GM/PKT,0.0,0.62,4.0,2021-09-01 - 2023-09-29,2022-02-08,2.5,2.5,2021-09-01 - 2023-09-29,2022-04-07,7.38,9.25,6.5,2.51,497.0,546.0,91.0,1443.41
OME003,OTHER- MENTAIKO TUBE 500GMX10PKT/CTNS,9.0,0.21,4.0,2023-03-01 - 2023-09-29,2023-09-27,15.0,15.0,2023-03-01 - 2023-09-29,2023-09-27,19.5,20.0,19.75,19.5,9.0,9.0,1.5,447.1
OMI002,COW HEAD MILK 12X1L/CTNS,64.0,0.11,0.15,2021-09-01 - 2023-09-29,2022-01-10,1.25,1.25,2021-09-01 - 2023-09-29,2022-05-21,1.5,1.5,1.4,1.4,288.0,327.0,54.5,49.35
OMI003,EVAPORATED CREAMER (F&N) 400GMX48CANS,36.0,0.15,0.16,2021-09-01 - 2023-09-29,2022-01-10,0.94,0.94,2021-09-01 - 2023-09-29,2022-01-10,1.1,1.1,1.1,1.1,48.0,132.0,22.0,21.12
OMO002,OTHER- MOZZ SHREDDED 2kgX6pkt,68.0,0.1,1.0,2023-03-01 - 2023-09-29,2023-09-27,9.0,9.0,2023-03-01 - 2023-09-29,2023-09-29,9.5,13.5,11.0,9.5,372.0,334.0,55.67,1303.5
OMO005,OTHER- MOZZARELLA STICK BREADED ORGINAL 12PCS/PKT X 24PKT/CTNS,64.0,0.04,0.2,2023-03-01 - 2023-09-29,2023-04-10,4.5,4.5,2023-03-01 - 2023-09-29,2023-09-28,6.44,6.44,6.44,4.3,48.0,59.0,9.83,972.19
OMO006,OTHER- MOZZARELLA STICK BREADED ORGINAL 9X1KG,27.0,0.07,1.0,2023-03-01 - 2023-09-29,2023-07-20,14.0,13.0,2023-03-01 - 2023-09-29,2023-09-22,16.5,17.5,14.5,14.5,104.0,87.0,14.5,250.54
OMR001,OTHER- FRAGRANCE MEAT ROLL 50pcs/pkt,1209.0,0.11,0.04,2023-03-01 - 2023-09-29,2023-09-27,0.31,0.31,2023-03-01 - 2023-09-29,2023-09-28,0.36,6.05,0.38,0.35,10000.0,9940.0,1656.67,3024.34
OMR002,OTHER- CHICKEN BALL 50PCS/PKT,33.0,0.14,0.8,2023-03-01 - 2023-09-29,2023-09-25,5.0,5.0,2023-03-01 - 2023-09-29,2023-09-29,5.8,8.24,5.8,5.2,910.0,898.0,149.67,2120.82
OMR003,OTHER- CHICKEN CHUNKY MEATBALL 100's 1kg/pkt,32.0,0.07,0.5,2023-03-01 - 2023-09-29,2023-08-19,6.5,6.2,2023-03-01 - 2023-09-29,2023-09-29,7.5,8.5,7.5,6.7,333.0,326.0,54.33,665.4
OMR004,OTHER- SMALL NGOH HIANG,12.0,0.29,2.0,2023-03-01 - 2023-09-29,2023-04-17,4.8,4.8,2023-03-01 - 2023-09-29,2023-09-07,5.8,6.8,6.8,5.8,132.0,120.0,20.0,182.5
OMT001,OTHER- MAN TOU 12pcs 180gm X 24pkt,1034.0,0.23,0.3,2023-03-01 - 2023-09-29,2023-08-31,1.0,1.0,2023-03-01 - 2023-09-29,2023-09-29,1.4,2.0,1.5,1.05,7680.0,7770.0,1295.0,10652.7
OMT002,OTHER- MAN TOU 9s 180GM/PKT X 24PKT/CTNS,200.0,0.26,0.35,2023-03-01 - 2023-09-29,2023-04-05,1.0,1.0,2023-03-01 - 2023-09-29,2023-05-03,1.3,1.3,1.3,1.3,24.0,48.0,8.0,1318.1
OMT003,OTHER- MAN TOU 12pcs FIGO  180gm X 24pkt,0.0,0.3,0.36,2021-09-01 - 2023-09-29,2022-03-10,0.84,0.84,2021-09-01 - 2023-09-29,2022-07-09,0.95,1.2,1.2,0.95,528.0,105.0,17.5,37.55
OMT005,OTHER- WOWO TOU CHESTNUT RED DATE 1KG,11.0,0.32,3.53,2023-03-01 - 2023-09-29,2023-09-15,7.0,7.0,2023-03-01 - 2023-09-29,2023-09-25,11.0,11.0,11.0,9.0,83.0,84.0,14.0,278.52
OOI001,OTHER- COOKING OIL GROSS 17kg / NET 16kg,1.0,0.04,1.5,2023-03-01 - 2023-09-29,2023-05-15,32.0,32.0,2023-03-01 - 2023-09-29,2023-06-09,33.5,33.5,33.5,33.5,2.0,1.0,0.17,1.5
OOI002,OTHER- OYSTER SAUCE 5L,0.0,0.06,0.3,2021-09-01 - 2023-09-29,2022-01-10,4.5,4.5,2021-09-01 - 2023-09-29,2022-11-22,4.7,4.8,4.8,4.7,4.0,5.0,0.83,1.4
OOI003-01,OTHER- CORN OIL (NEW MOON) 2L/BOT,1.0,0.06,0.5,2021-09-01 - 2023-09-29,2022-01-20,7.5,7.5,2021-09-01 - 2023-09-29,2022-02-20,8.0,8.0,8.0,8.0,57.0,62.0,10.33,31.0
OOI004,OTHER- COOKING OIL RED TIN GW16KG/NT15KG,299.0,0.19,5.8,2023-03-01 - 2023-09-29,2023-09-15,21.5,20.95,2023-03-01 - 2023-09-29,2023-09-29,29.0,44.0,28.0,22.5,2401.0,2108.0,351.33,45726.13
OOI004-01,OTHER- COOKING CHINESE WINE FINE COOK,3.0,0.31,0.5,2021-09-01 - 2023-09-29,2022-02-05,1.1,1.1,2021-09-01 - 2023-09-29,2022-12-25,1.8,2.0,1.6,1.4,60.0,64.0,10.67,47.6
OOI004-03,OTHER- FISH SAUCE CHU ZHEN 750GM/BOT,0.0,0.14,0.26,,,,,2021-09-01 - 2023-09-29,2022-11-22,1.9,1.9,1.9,1.9,,1.0,0.17,0.26
OOI004-04,OTHER- COOKING OIL WHITE TIN NET 17KG,0.0,0.06,2.25,2021-09-01 - 2023-09-29,2022-02-09,33.5,30.25,2021-09-01 - 2023-09-29,2022-03-12,37.0,38.03,35.0,31.0,420.0,377.0,62.83,941.52
OOI006,OTHER- PURE REFINED SUGAR 1KG/PKT,1.0,0.17,0.2,2021-09-01 - 2023-09-29,2021-11-30,1.0,1.0,2021-09-01 - 2023-09-29,2022-02-10,1.4,1.4,1.2,1.2,50.0,67.0,11.17,22.0
OOI006-01,OTHER- WHITE ROCK SUGAR 3KG/PKT,4.0,0.04,0.2,2021-09-01 - 2023-09-29,2022-10-01,5.5,5.5,2021-09-01 - 2023-09-29,2022-11-12,5.7,5.7,5.7,5.7,2.0,3.0,0.5,0.6
OOI006-02,OTHER- MAPLE SYRUP MACDONALD 12X12.5oz USA,0.0,0.29,5.27,,,,,2021-09-01 - 2023-09-29,2022-11-25,18.22,18.6,18.22,18.22,,7.0,1.17,37.27
OOI007,OTHER- BABA CURRY MEAT POWDER 1KG/PKT,0.0,0.09,0.6,2021-09-01 - 2023-09-29,2022-02-12,6.2,6.2,2021-09-01 - 2023-09-29,2022-02-16,6.8,6.8,6.8,6.8,15.0,17.0,2.83,10.2
OOI008,OTHER- GARLIC POWDER 500GM,3.0,0.21,1.5,2021-09-01 - 2023-09-29,2022-02-11,5.5,5.5,2021-09-01 - 2023-09-29,2022-02-16,7.0,7.0,7.0,6.0,8.0,12.0,2.0,15.0
OOI009,OTHER- CHILLI POWDER 500GM,5.0,0.16,0.56,,,,,2021-09-01 - 2023-09-29,2021-10-09,3.5,3.5,3.5,3.5,,1.0,0.17,0.56
OOI010,OTHER- POTATO STARCH 2KG/CTNS,0.0,0.08,0.4,2021-09-01 - 2023-09-29,2022-02-05,4.4,4.4,2021-09-01 - 2023-09-29,2022-02-10,4.8,4.8,4.8,4.8,16.0,17.0,2.83,6.8
OOI011,OTHER- POWDER PEPPER 400GM/PKT,0.0,0.11,0.3,2021-09-01 - 2023-09-29,2022-01-10,2.5,2.5,2021-09-01 - 2023-09-29,2023-02-22,2.6,3.2,2.8,2.2,15.0,17.0,2.83,5.6
OOI011-02,OTHER- BLACK PEPPER POWDER 500GM/PKT,2.0,0.11,0.7,,,,,2021-09-01 - 2023-09-29,2021-12-04,6.2,6.2,6.2,6.2,,1.0,0.17,0.7
OOI012,OTHER- TABLE SALT 500GM/PKT,3.0,0.1,0.05,2021-09-01 - 2023-09-29,2022-01-20,0.45,0.45,2021-09-01 - 2023-09-29,2022-02-13,0.5,0.6,0.5,0.45,25.0,27.0,4.5,1.45
OOI012-02,OTHER- BLACK TRUFFLE SALT 100GM/BOT,1.0,0.25,4.0,2021-09-01 - 2023-09-29,2021-11-13,12.0,12.0,2021-09-01 - 2023-09-29,2021-12-06,36.45,36.45,16.0,12.2,16.0,18.0,3.0,109.1
OOI012-03,OTHER- SALT 3KG CAP MENARAH,9.0,0.33,0.17,,,,,2021-09-01 - 2023-09-29,2022-10-28,0.4,1.05,0.5,0.4,,15.0,2.5,3.85
OOI012-04,OTHER- COARSE SEA SALT 3KG/PKT,0.0,0.03,0.05,,,,,2023-03-01 - 2023-09-29,2023-07-08,1.5,1.5,1.5,1.5,,1.0,0.17,0.05
OOI013,OTHER- WHITE TRUFFLE OIL,0.0,0.18,4.0,2021-09-01 - 2023-09-29,2021-10-18,18.0,18.0,2021-09-01 - 2023-09-29,2021-10-18,22.0,22.0,22.0,22.0,1.0,1.0,0.17,4.0
OOI013B,OTHER- BLACK TRUFFLE OIL,1.0,0.03,0.5,2021-09-01 - 2023-09-29,2022-01-21,18.0,18.0,2023-03-01 - 2023-09-29,2023-04-05,22.0,22.0,22.0,22.0,30.0,1.0,0.17,21.5
OOI013C,OTHER- BLACK TRUFFLE PASTE (TARTUFI JIMMY) 500GM/JAR,0.0,0.23,4.5,2023-03-01 - 2023-09-29,2023-09-04,15.5,15.5,2023-03-01 - 2023-09-29,2023-09-01,22.0,22.0,21.0,20.0,2.0,2.0,0.33,26.4
OOI014,OTHER- SALTED EGG POWDER 6X800GM/CTNS,0.0,0.14,3.33,2021-09-01 - 2023-09-29,2021-10-26,20.17,20.17,2021-09-01 - 2023-09-29,2022-01-13,23.5,23.5,23.5,23.5,6.0,15.0,2.5,49.95
OOI015,OTHER- SPICE CAJUN BLEND 18X1KG/CTNS,13.0,0.14,2.25,2021-09-01 - 2023-09-29,2021-12-02,13.75,13.75,2021-09-01 - 2023-09-29,2022-01-21,16.0,16.0,16.0,16.0,30.0,15.0,2.5,33.75
OOI015C,OTHER- ONION POWDER 700GM 9CANS/CTN,0.0,0.1,1.8,,,,,2021-09-01 - 2023-09-29,2021-10-20,17.3,17.3,17.3,17.3,,2.0,0.33,3.6
OOI015E,OTHER- CHICKEN FLAVOURED SEASONING-KNORR 6X1KG,0.0,0.27,2.3,2021-09-01 - 2023-09-29,2021-12-07,6.1,6.1,2021-09-01 - 2023-09-29,2022-09-19,7.0,8.4,8.4,6.3,16.0,27.0,4.5,49.6
OOI015G,OTHER- CONCENTRATED CHICKEN BOUILLION 6X1L/CTNS,6.0,0.29,2.85,2021-09-01 - 2023-09-29,2021-10-21,7.05,7.05,2021-09-01 - 2023-09-29,2021-12-25,9.9,9.9,9.9,9.9,6.0,10.0,1.67,28.5
OOI016,OTHER- PEPPER BLACK GRIND NO 12 12X1KG/CTNS,1.0,0.04,0.7,2021-09-01 - 2023-09-29,2021-12-15,16.5,16.5,2021-09-01 - 2023-09-29,2022-01-15,17.2,17.2,17.2,17.2,6.0,5.0,0.83,3.5
OOI017-02,OTHER- LIME SEASONING POWDER (KNORR) 400GM/PKT,1.0,0.06,0.3,,,,,2021-09-01 - 2023-09-29,2021-10-25,5.1,5.1,5.1,5.1,,1.0,0.17,0.3
OOI017-03,OTHER- LIME JUICE (THAI) 6X1L/CTNS,3.0,0.32,0.7,2021-09-01 - 2023-09-29,2021-12-13,1.5,1.5,2021-09-01 - 2023-09-29,2022-01-13,2.2,2.2,2.2,2.2,7.0,7.0,1.17,4.9
OOI019,OTHER- HONEY 1KG/TUB,0.0,0.33,2.0,2021-09-01 - 2023-09-29,2022-10-28,4.0,4.0,2021-09-01 - 2023-09-29,2022-10-28,4.3,6.0,6.0,4.3,41.0,39.0,6.5,25.3
OOI020,OTHER- PAPRIKA POWDER 1KG/PKT,0.0,0.03,0.5,2021-09-01 - 2023-09-29,2021-10-12,14.5,14.5,2021-09-01 - 2023-09-29,2022-01-24,15.0,15.0,15.0,15.0,5.0,10.0,1.67,5.0
OOI021,OTHER- CHILI PASTE 3KG/PKT,0.0,0.1,0.7,,,,,2021-09-01 - 2023-09-29,2021-10-27,6.7,6.7,6.7,6.7,,1.0,0.17,0.7
OOI021-02,OTHER- TOMATO PASTE MAGGIE 3.3KG/TIN,0.0,0.21,1.9,2021-09-01 - 2023-09-29,2021-10-27,7.0,7.0,2021-09-01 - 2023-09-29,2021-10-27,8.9,8.9,8.9,8.9,1.0,1.0,0.17,1.9
OOI022-04,OTHER- HELA ROSEMARY CUT 500GM/PKT,0.0,0.1,1.0,2021-09-01 - 2023-09-29,2021-10-14,9.0,9.0,2021-09-01 - 2023-09-29,2021-10-14,10.0,10.0,10.0,10.0,1.0,1.0,0.17,1.0
OOI024,OTHER- AJINOMTO 1KG,2.0,0.06,0.2,,,,,2023-03-01 - 2023-09-29,2023-04-12,3.5,3.5,3.5,3.5,,8.0,1.33,1.8
OOI027,OTHER- FIVE SPICEPOWDER 500GM/PKT,3.0,0.14,0.5,,,,,2021-09-01 - 2023-09-29,2021-11-01,3.5,3.5,3.5,3.5,,1.0,0.17,0.5
OOI029,OTHER- VINEGAR (WHITE) 5L/TUB,0.0,0.01,0.05,,,,,2021-09-01 - 2023-09-29,2022-12-11,3.55,3.55,3.55,3.55,,2.0,0.33,0.1
OOI031-02,OTHER- BAKED BEAN IN CANS 425GM X 24CANS AYAM BRAND,0.0,0.47,1.11,,,,,2021-09-01 - 2023-09-29,2022-09-01,2.34,2.62,2.34,2.34,,12.0,2.0,14.44
OOI033,OTHER- BI-CARBONATE SODA KING 48 BOT X100GM,5.0,0.22,0.2,2021-09-01 - 2023-09-29,2021-09-16,0.7,0.7,2021-09-01 - 2023-09-29,2021-11-30,0.9,0.9,0.9,0.9,15.0,28.0,4.67,5.6
OOI034,OTHER- CORN FLOUR 400GM/PKT,6.0,0.2,0.2,2021-09-01 - 2023-09-29,2022-02-05,0.8,0.8,2021-09-01 - 2023-09-29,2022-02-15,1.0,1.0,1.0,1.0,50.0,48.0,8.0,9.6
OOI035,OTHER- DASHI NOMODO 10X1KG/PKT,0.0,0.1,1.0,2021-09-01 - 2023-09-29,2022-02-12,9.0,9.0,2021-09-01 - 2023-09-29,2022-02-12,10.0,10.0,10.0,10.0,11.0,11.0,1.83,11.0
OOI036,OTHER- RICE FLOUR 600GM/PKT,0.0,0.12,0.15,2021-09-01 - 2023-09-29,2022-02-03,1.2,1.15,2021-09-01 - 2023-09-29,2022-02-03,1.3,1.5,1.3,1.3,36.0,40.0,6.67,7.2
OOP001,OTHER- PLASTIC-TAKE AWAY LUNCH BOX 50'S,0.0,0.1,7.5,2021-09-01 - 2023-09-29,2022-02-17,70.5,70.5,2021-09-01 - 2023-09-29,2022-02-23,78.0,78.0,78.0,78.0,32.0,34.0,5.67,255.0
OOP002,OTHER- PLASTIC-TAKE AWAY PAPER LUNCH (PLAIN) 50s,1.0,0.11,5.0,2021-09-01 - 2023-09-29,2021-11-22,40.5,40.5,2021-09-01 - 2023-09-29,2021-11-22,45.5,45.5,45.5,45.5,5.0,6.0,1.0,30.0
OOP002-02,OTHER- PLASTIC-TAKE AWAY PAPER LUNCH (PLAIN) 50s,0.0,0.1,5.7,2021-09-01 - 2023-09-29,2021-11-08,51.0,51.0,2021-09-01 - 2023-09-29,2021-11-14,56.7,56.7,56.7,56.7,1.0,4.0,0.67,22.8
OOP003,OTHER- PLASTIC-TAKE AWAY 1150CC PAPER BOWL,2.0,0.1,6.0,2021-09-01 - 2023-09-29,2022-02-04,54.0,54.0,2021-09-01 - 2023-09-29,2022-02-04,60.0,60.0,60.0,60.0,4.0,2.0,0.33,12.0
OOP004,OTHER- PLASTIC-TAKE AWAY 167MM PET DOME LIP FOR 1150CC,2.0,0.1,3.2,2021-09-01 - 2023-09-29,2022-02-04,28.0,28.0,2021-09-01 - 2023-09-29,2022-02-04,31.2,31.2,31.2,31.2,4.0,2.0,0.33,6.4
OOP005,OTHER- PLASTIC-TAKE AWAY BIOCORN FORK 40*50PC,1.0,0.1,4.5,,,,,2021-09-01 - 2023-09-29,2021-09-30,44.5,44.5,44.5,44.5,,1.0,0.17,4.5
OOP006,OTHER- PLASTIC-TAKE AWAY BIOCORN KNIFE 20*50PC,1.0,0.1,3.5,2021-09-01 - 2023-09-29,2021-12-29,30.0,30.0,2021-09-01 - 2023-09-29,2021-09-30,33.5,33.5,33.5,33.5,1.0,1.0,0.17,3.5
OOP012,OTHER- PLASTIC-TAKE AWAY PAPER BOWL,0.0,0.04,4.0,,,,,2021-09-01 - 2023-09-29,2021-10-28,90.0,90.0,90.0,90.0,,1.0,0.17,4.0
OOP019,OTHER- PLASTIC-TAKE AWAY 140MM PP LID FOR 780/850/1000,0.0,0.15,5.0,,,,,2021-09-01 - 2023-09-29,2021-10-28,34.0,34.0,34.0,34.0,,1.0,0.17,5.0
OOP021,OTHER- PLASTIC-TAKE AWAY CLING WRAP,0.0,0.1,1.3,2021-09-01 - 2023-09-29,2021-09-13,12.0,12.0,2021-09-01 - 2023-09-29,2021-10-28,13.3,13.3,13.3,13.3,2.0,2.0,0.33,2.6
OOP022,OTHER- PLASTIC-TAKE AWAY ALUMINIUM FOIL,1.0,0.1,6.2,,,,,2021-09-01 - 2023-09-29,2021-09-16,61.2,61.2,61.2,61.2,,1.0,0.17,6.2
OOP023,OTHER- BLUE VINYL GLOVE GLOVE,0.0,0.04,0.5,2021-09-01 - 2023-09-29,2021-09-16,12.0,12.0,2021-09-01 - 2023-09-29,2021-09-17,12.5,12.5,12.5,12.5,2.0,2.0,0.33,1.0
OOP024,OTHER- TOWEL-MORNING,0.0,0.1,1.1,2021-09-01 - 2023-09-29,2021-10-01,10.0,10.0,2021-09-01 - 2023-09-29,2021-10-04,11.1,11.1,11.1,11.1,1.0,1.0,0.17,1.1
OOP025,OTHER- THRASH BAG,0.0,0.17,0.8,,,,,2021-09-01 - 2023-09-29,2021-11-19,4.8,4.8,4.8,4.8,,3.0,0.5,2.4
OOR006,OTHER- ONION RING (LAMB WESTERN/SIMPLOT-BABY STAR) 2lbX8pkt,265.0,0.14,0.8,2023-03-01 - 2023-09-29,2023-09-22,5.0,5.0,2023-03-01 - 2023-09-29,2023-09-29,6.0,9.68,5.8,5.1,4624.0,4575.0,762.5,10192.24
OOW001,OTHER- OCTOPUS BABY 20/40 (FROZEN-CLEAN) 1KGX12PKT,21.0,0.09,0.75,2023-03-01 - 2023-09-29,2023-07-11,7.5,7.5,2023-03-01 - 2023-09-29,2023-09-29,8.5,11.0,8.5,8.0,264.0,253.0,42.17,924.0
OOW002,OTHER- OCTOPUS BABY 40/60 (FROZEN-CLEAN) 500GMX20PKT/CTNS,0.0,0.09,0.5,2023-03-01 - 2023-09-29,2023-03-01,4.8,4.8,2023-03-01 - 2023-09-29,2023-07-16,3.8,11.0,6.0,3.8,200.0,221.0,36.83,663.6
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,47.0,0.12,2.6,2023-03-01 - 2023-09-29,2023-09-15,18.4,18.4,2023-03-01 - 2023-09-29,2023-09-28,21.0,24.0,21.0,18.5,360.0,346.0,57.67,2721.6
OPA002,OTHER- FISH PASTE 1KG/PKT,0.0,0.23,1.15,2023-03-01 - 2023-09-29,2023-09-26,3.85,3.85,2023-03-01 - 2023-09-29,2023-09-27,5.0,5.0,5.0,4.8,62.0,62.0,10.33,178.4
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,16.0,0.13,5.0,2023-03-01 - 2023-09-29,2023-09-23,35.0,35.0,2023-03-01 - 2023-09-29,2023-09-27,40.0,45.0,40.0,35.5,186.0,194.0,32.33,2857.5
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,3.0,0.03,0.2,2021-09-01 - 2023-09-29,2022-07-09,7.0,6.5,2023-03-01 - 2023-09-29,2023-09-12,7.5,8.0,7.5,7.5,220.0,27.0,4.5,72.5
OPE002,OTHER- PORRIDGE SEAFOOD 500GM/PKT,0.0,0.28,2.84,,,,,2021-09-01 - 2023-09-29,2022-09-21,12.06,12.06,10.19,7.55,,48.0,8.0,143.64
OPE003,OTHER- BLACK RICE PORRIDGE,0.0,0.3,9.05,2023-03-01 - 2023-09-29,2023-05-30,20.9,20.9,2023-03-01 - 2023-09-29,2023-05-30,30.0,30.0,30.0,30.0,6.0,6.0,1.0,54.3
OPL001,OTHER- RICE PAIL - SMALL,0.0,0.22,5.0,2021-09-01 - 2023-09-29,2022-09-05,18.0,18.0,2021-09-01 - 2023-09-29,2022-09-05,23.0,23.0,23.0,23.0,1.0,1.0,0.17,5.0
OPLANT001,OTHER- PLANT BASED CRISPY NUGGETS FIRST PRIDE,0.0,0.23,0.7,2023-03-01 - 2023-09-29,2023-04-11,2.3,2.3,2023-03-01 - 2023-09-29,2023-04-10,3.0,3.0,3.0,3.0,12.0,12.0,2.0,50.4
OPLANT002,OTHER- PLANT BASED CRISPY BITES FIRST PRIDE,0.0,0.25,0.74,2021-09-01 - 2023-09-29,2023-01-06,2.3,2.22,2023-03-01 - 2023-09-29,2023-08-31,1.2,1.2,1.2,1.2,84.0,24.0,4.0,27.84
OPLANT003,OTHER- PLANT BASED STRPIS FIRST PRIDE,12.0,0.25,0.74,2021-09-01 - 2023-09-29,2023-01-06,2.3,2.22,2021-09-01 - 2023-09-29,2022-10-26,3.0,3.0,3.0,3.0,96.0,84.0,14.0,62.16
OPLANT004,OTHER- PLANT BASED SPICY NUGGETS FIRST PRIDE,0.0,0.23,0.7,2021-09-01 - 2023-09-29,2023-01-06,2.3,2.22,2021-09-01 - 2023-09-29,2023-01-07,3.0,3.0,3.0,3.0,48.0,48.0,8.0,33.6
OPN001,OTHER- PRAWN NUTS 1kg/pkt,53.0,0.15,2.2,2023-03-01 - 2023-09-29,2023-09-27,12.8,12.8,2023-03-01 - 2023-09-29,2023-09-27,15.0,18.0,15.0,14.0,516.0,518.0,86.33,2156.5
OPN001-03,OTHER- PRAWN NUTS 12PCS/PKT,0.0,0.16,0.8,2021-09-01 - 2023-09-29,2022-01-12,4.2,4.2,2021-09-01 - 2023-09-29,2022-01-27,5.8,6.3,5.0,5.0,13.0,19.0,3.17,24.4
OPN002,OTHER- CRAB NUGGETS 45's 450gm X 20pkt,82.0,0.51,2.57,,,,,2021-09-01 - 2023-09-29,2021-11-12,5.0,5.0,5.0,2.9,,8.0,1.33,18.44
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,0.0,0.07,0.7,2023-03-01 - 2023-09-29,2023-06-12,8.8,7.7,2023-03-01 - 2023-09-29,2023-07-01,9.5,14.35,9.5,8.5,190.0,242.0,40.33,470.64
OPO001-02,OTHER- CHICKEN POPPER SPICY 1kg X 10PKT /CTNS,0.0,0.04,0.4,2021-09-01 - 2023-09-29,2022-01-24,7.6,7.6,2021-09-01 - 2023-09-29,2022-02-15,8.75,10.0,9.0,8.0,155.0,150.0,25.0,74.4
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,117.0,0.16,0.77,2023-03-01 - 2023-09-29,2023-09-27,4.1,3.95,2023-03-01 - 2023-09-29,2023-09-22,4.95,4.95,4.95,4.8,324.0,297.0,49.5,1044.7
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,448.0,0.25,1.55,2023-03-01 - 2023-09-29,2023-08-22,5.23,4.65,2023-03-01 - 2023-09-29,2023-09-29,7.4,7.9,6.4,3.0,950.0,647.0,107.83,7242.82
OPO002-01,OTHER- CP FRIED CHICKEN HOT & SPICY 1.86KG X 6PKT/CTNS,0.0,0.07,1.4,2021-09-01 - 2023-09-29,2021-12-31,17.6,17.6,2021-09-01 - 2023-09-29,2022-09-28,13.4,21.0,19.0,9.0,180.0,195.0,32.5,96.7
OPO002-02,OTHER- *****CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,0.0,0.66,3.43,,,,,2023-03-01 - 2023-09-29,2023-07-29,1.85,1.85,1.85,1.85,,8.0,1.33,12.81
