pdt_code,pdt_name,current_inv,profit_margin,profit_per_qty,purchases_data_date_range,latest_purchases_date,latest_purchases_price,purchases_min_price,sales_data_date_range,latest_sales_date,latest_sales_price,sales_max_price,sales_avg_price,sales_min_price,total_purchases_qty,total_sales_qty,avg_sales_qty_per_month,total_profit
FBP009-02,,,0.08,0.5,2021-09-01 - 2023-09-08,2022-12-01,6.3,5.5,2021-09-01 - 2023-09-08,2022-12-01,6.5,6.5,6.0,6.0,260.0,560.0,93.33,285.0
FBP009-04,,,0.18,1.2,2023-03-01 - 2023-09-08,2023-08-24,5.6,5.6,2023-03-01 - 2023-09-08,2023-08-26,6.8,6.8,6.8,6.8,100.0,50.0,8.33,60.0
FBP009-1,,,0.02,0.1,2023-03-01 - 2023-09-08,2023-08-15,6.5,6.0,2023-03-01 - 2023-09-08,2023-08-24,6.8,7.5,6.3,6.2,3000.0,36910.0,6151.67,6053.8
FBP010,,,0.43,2.37,2021-09-01 - 2023-09-08,2022-07-01,3.13,3.13,2023-03-01 - 2023-09-08,2023-09-04,5.9,8.2,7.0,3.3,7550.0,17134.96,2855.83,51266.81
FBP010-02,,,,,,,,,2023-03-01 - 2023-09-08,2023-07-22,0.5,0.5,0.5,0.5,,4000.0,666.67,0.0
FCF002,,,,,,,,,2021-09-01 - 2023-09-08,2022-07-23,65.0,65.0,65.0,65.0,,7.2,1.2,0.0
FCF002-02,,,,,,,,,2021-09-01 - 2023-09-08,2021-11-16,16.0,16.0,16.0,13.8,,22.0,3.67,0.0
FCF003,,,0.08,3.0,2021-09-01 - 2023-09-08,2021-10-28,33.0,33.0,2021-09-01 - 2023-09-08,2021-12-27,36.5,40.0,36.0,33.0,200.0,614.47,102.41,1210.0
FCH001,,,,,,,,,2021-09-01 - 2023-09-08,2022-10-27,3.0,3.5,3.0,3.0,,934.0,155.67,0.0
FCH002,,,0.0,0.0,2023-03-01 - 2023-09-08,2023-08-28,2.9,2.9,2023-03-01 - 2023-09-08,2023-09-07,3.5,3.8,3.1,3.0,4400.0,63245.0,10540.83,-5944.0
FCH003,,,-0.06,-0.6,2023-03-01 - 2023-09-08,2023-06-15,10.8,10.8,2023-03-01 - 2023-09-08,2023-06-15,11.0,11.0,11.0,11.0,36.0,2328.0,388.0,-11992.4
FCS001,,,0.04,0.8,2023-03-01 - 2023-09-08,2023-06-28,17.8,17.7,2023-03-01 - 2023-09-08,2023-07-24,21.5,28.0,21.5,0.01,3000.0,23916.42,3986.07,340027.75
FCS001-01,,,0.29,6.18,2023-03-01 - 2023-09-08,2023-07-06,15.32,15.32,2023-03-01 - 2023-09-08,2023-09-07,22.0,24.0,21.5,16.0,1500.0,5993.17,998.86,27485.34
FCS001-02,,,-0.24,-11.5,2023-03-01 - 2023-09-08,2023-09-07,48.5,48.5,2023-03-01 - 2023-09-08,2023-09-07,67.5,109.0,97.52,60.0,40.26,245.38,40.9,-113867.04
FCS002-02,,,0.09,2.5,2021-09-01 - 2023-09-08,2022-06-16,24.0,24.0,2021-09-01 - 2023-09-08,2022-06-16,26.5,26.5,26.5,26.5,5.1,15.3,2.55,38.25
FCS002-03,,,,,,,,,2021-09-01 - 2023-09-08,2022-08-09,11.0,23.0,12.61,9.0,,2882.0,480.33,0.0
FCS002-04,,,,,,,,,2023-03-01 - 2023-09-08,2023-09-07,9.2,13.8,9.1,9.1,,248.0,41.33,0.0
FCS003-01,,,0.0,0.12,2023-03-01 - 2023-09-08,2023-05-27,28.38,28.38,2023-03-01 - 2023-09-08,2023-05-27,30.0,30.0,30.0,30.0,0.94,0.94,0.16,352.76
FCS003-04,,,0.17,0.3,2023-03-01 - 2023-09-08,2023-07-13,1.5,1.5,2023-03-01 - 2023-09-08,2023-07-13,2.8,2.8,2.8,2.8,10.0,10.0,1.67,394.9
FCS005,,,0.22,8.0,2021-09-01 - 2023-09-08,2022-11-30,28.0,28.0,2021-09-01 - 2023-09-08,2022-11-16,36.0,36.0,36.0,36.0,1.0,3.0,0.5,24.0
FCS006-01,,,,,,,,,2023-03-01 - 2023-09-08,2023-03-02,6.0,6.0,6.0,6.0,,44.0,7.33,0.0
FCS006-02,,,,,,,,,2021-09-01 - 2023-09-08,2022-07-14,3.5,3.5,3.5,3.5,,88.0,14.67,0.0
FCS006-04,,,0.15,3.5,2021-09-01 - 2023-09-08,2022-07-08,20.5,20.5,2021-09-01 - 2023-09-08,2022-07-08,24.0,24.0,24.0,24.0,9.4,19.4,3.23,67.9
FCS007,,,0.15,8.0,2021-09-01 - 2023-09-08,2021-11-30,45.0,45.0,2023-03-01 - 2023-09-08,2023-03-12,58.0,58.0,58.0,58.0,22.6,2.5,0.42,259.7
FCS007-01,,,,,,,,,2023-03-01 - 2023-09-08,2023-04-19,40.0,40.0,40.0,40.0,,7.98,1.33,0.0
FCS007-02,,,,,,,,,2021-09-01 - 2023-09-08,2021-12-10,50.0,50.0,50.0,50.0,,14.6,2.43,0.0
FCS007-05,,,0.1,2.0,2021-09-01 - 2023-09-08,2021-12-07,18.0,18.0,2021-09-01 - 2023-09-08,2021-12-07,20.0,22.0,20.0,20.0,4.0,34.0,5.67,72.0
FCU001,,,0.04,0.2,2023-03-01 - 2023-09-08,2023-09-08,5.1,5.1,2023-03-01 - 2023-09-08,2023-09-07,7.17,7.5,5.3,5.3,6240.0,85950.0,14325.0,361099.7
FCU002,,,0.18,1.8,2023-03-01 - 2023-09-08,2023-07-04,8.5,8.2,2023-03-01 - 2023-09-08,2023-07-21,10.5,11.0,10.0,8.8,1100.0,10709.0,1784.83,35318.6
FCU002-02,,,0.06,0.5,2023-03-01 - 2023-09-08,2023-08-10,7.0,7.0,2023-03-01 - 2023-09-08,2023-06-20,10.5,11.0,10.0,8.7,302.0,1902.0,317.0,2817.2
FCU002-03,,,0.08,0.7,2021-09-01 - 2023-09-08,2022-07-09,8.2,6.8,2021-09-01 - 2023-09-08,2022-07-29,9.0,10.0,8.5,7.0,415.0,1531.0,255.17,1209.6
FCU002-03-01,,,0.22,1.8,2023-03-01 - 2023-09-08,2023-09-06,6.4,6.4,2023-03-01 - 2023-09-08,2023-09-07,10.5,11.0,9.0,7.0,390.0,962.0,160.33,11791.4
FGR001,,,,,,,,,2021-09-01 - 2023-09-08,2022-10-03,6.0,6.0,2.5,2.5,,490.0,81.67,0.0
FGR001-01,,,0.21,0.8,2021-09-01 - 2023-09-08,2022-03-05,3.2,3.0,2021-09-01 - 2023-09-08,2022-03-29,3.8,4.5,3.8,3.2,910.0,5044.0,840.67,3648.0
fgr001-02,,,0.13,0.5,2023-03-01 - 2023-09-08,2023-07-22,3.0,3.0,2023-03-01 - 2023-09-08,2023-08-02,3.8,4.5,3.8,3.5,250.0,442.0,73.67,1703.6
FGR002,,,,,,,,,2021-09-01 - 2023-09-08,2021-09-02,4.5,4.5,4.5,4.5,,15.0,2.5,0.0
FGR003,,,,,,,,,2021-09-01 - 2023-09-08,2022-10-04,4.5,5.0,4.5,4.5,,1145.0,190.83,0.0
FGR004,,,0.23,3.25,2023-03-01 - 2023-09-08,2023-07-07,10.5,9.0,2023-03-01 - 2023-09-08,2023-07-07,14.0,14.0,14.0,14.0,182.6,217.7,36.28,5564.83
FHG001,,,0.02,0.2,2023-03-01 - 2023-09-08,2023-07-05,8.0,8.0,2023-03-01 - 2023-09-08,2023-07-06,8.2,8.2,8.2,8.2,4.0,356.0,59.33,71.2
FHS004,,,0.1,2.0,2021-09-01 - 2023-09-08,2021-12-18,18.0,18.0,2021-09-01 - 2023-09-08,2022-01-25,20.0,40.77,20.0,19.0,153.5,1613.62,268.94,11034.72
FHS004-02,,,0.13,4.0,2023-03-01 - 2023-09-08,2023-04-25,26.0,26.0,2023-03-01 - 2023-09-08,2023-04-25,30.0,30.0,30.0,30.0,10.0,10.0,1.67,80.0
FKE002,,,0.06,0.5,2021-09-01 - 2023-09-08,2021-09-30,7.5,7.5,2021-09-01 - 2023-09-08,2021-09-30,8.0,8.0,8.0,8.0,5.0,10.0,1.67,5.0
FKE003,,,-0.03,-0.1,2023-03-01 - 2023-09-08,2023-08-29,3.3,3.3,2023-03-01 - 2023-09-08,2023-09-06,3.8,4.5,3.5,3.1,3150.0,20492.0,3415.33,-2251.2
FKU001,,,0.22,0.8,2021-09-01 - 2023-09-08,2022-09-06,2.8,2.8,2021-09-01 - 2023-09-08,2022-11-08,3.54,4.5,3.6,3.2,120.0,232.0,38.67,181.6
FKU003,,,0.28,0.9,2021-09-01 - 2023-09-08,2023-01-27,2.8,2.3,2023-03-01 - 2023-09-08,2023-04-06,3.5,4.0,4.0,3.5,33800.0,72.0,12.0,18008.7
FKU005,,,0.2,0.7,2023-03-01 - 2023-09-08,2023-07-24,3.2,2.6,2023-03-01 - 2023-09-08,2023-08-26,3.5,3.8,3.5,3.4,850.0,1090.0,181.67,685.0
FKU006-02,,,0.16,0.6,2023-03-01 - 2023-09-08,2023-04-11,3.2,3.2,2023-03-01 - 2023-09-08,2023-06-19,3.8,3.8,3.8,3.5,50.0,190.0,31.67,102.0
FLE001,,,0.02,0.2,2023-03-01 - 2023-09-08,2023-03-14,9.0,9.0,2023-03-01 - 2023-09-08,2023-05-20,11.5,11.5,9.2,9.2,50.0,2400.0,400.0,549.0
FLE003,,,-0.17,-1.3,2023-03-01 - 2023-09-08,2023-08-28,9.0,9.0,2023-03-01 - 2023-09-08,2023-07-24,9.2,9.2,9.2,7.7,150.0,7120.0,1186.67,-13760.0
FLE006,,,0.18,2.0,2023-03-01 - 2023-09-08,2023-04-08,9.0,9.0,2023-03-01 - 2023-09-08,2023-04-08,11.5,11.8,11.5,11.3,50.0,50.0,8.33,914.0
FMI001-01,,,0.13,0.63,2023-03-01 - 2023-09-08,2023-04-24,4.25,4.25,2023-03-01 - 2023-09-08,2023-06-27,4.8,5.0,5.0,4.5,3080.0,11701.2,1950.2,13567.15
FMI001-02,,,,,,,,,2021-09-01 - 2023-09-08,2022-01-02,7.5,7.5,7.5,7.5,,139.0,23.17,0.0
FMI001-03,,,0.16,1.1,2023-03-01 - 2023-09-08,2023-07-18,5.9,5.9,2023-03-01 - 2023-09-08,2023-08-29,7.0,9.07,7.0,6.5,30.0,358.0,59.67,396.52
FPA001,,,0.18,2.0,2021-09-01 - 2023-09-08,2021-12-16,9.0,9.0,2021-09-01 - 2023-09-08,2021-12-16,11.0,11.0,11.0,10.0,31.1,92.2,15.37,182.2
FPD001,,,,,,,,,2021-09-01 - 2023-09-08,2022-07-06,5.1,11.12,3.67,3.4,,30558.0,5093.0,0.0
FPD001-01,,,0.02,0.47,2021-09-01 - 2023-09-08,2021-12-13,23.73,23.73,2023-03-01 - 2023-09-08,2023-07-26,30.0,30.0,24.2,24.2,300.0,270.0,45.0,1714.56
FPD001-02,,,,,,,,,2021-09-01 - 2023-09-08,2022-02-28,2.2,4.3,2.2,2.2,,802.0,133.67,0.0
FPD001-03,,,,,,,,,2021-09-01 - 2023-09-08,2021-11-20,29.5,29.5,14.0,14.0,,7866.0,1311.0,0.0
FPT001,,,,,,,,,2021-09-01 - 2023-09-08,2022-09-29,4.1,4.5,4.1,4.1,,170.0,28.33,0.0
FRESHPORK,,,0.19,2.75,2021-09-01 - 2023-09-08,2022-01-25,10.0,5.0,2021-09-01 - 2023-09-08,2022-01-26,12.5,16.25,13.75,6.25,15.4,61.6,10.27,192.4
FRG002,,,0.04,0.7,2023-03-01 - 2023-09-08,2023-09-02,18.8,17.5,2023-03-01 - 2023-09-08,2023-09-02,20.0,20.0,19.5,18.5,144.3,279.2,46.53,-4.63
FRG003,,,0.09,0.3,2021-09-01 - 2023-09-08,2022-03-23,2.8,2.8,2021-09-01 - 2023-09-08,2022-03-23,3.3,3.8,3.3,3.2,338.7,2067.7,344.62,726.76
FRG004,,,-0.06,-0.2,2023-03-01 - 2023-09-08,2023-06-13,3.3,3.3,2023-03-01 - 2023-09-08,2023-06-14,4.0,4.0,4.0,3.3,258.0,3106.0,517.67,-12984.0
FRG005,,,0.18,0.7,2023-03-01 - 2023-09-08,2023-07-22,3.1,3.1,2023-03-01 - 2023-09-08,2023-09-07,4.0,4.0,4.0,3.5,502.0,2379.0,396.5,1476.0
FRM001,,,0.35,4.5,2023-03-01 - 2023-09-08,2023-09-05,8.5,8.5,2021-09-01 - 2023-09-08,2022-10-30,13.0,13.0,13.0,13.0,3.0,10.0,1.67,45.0
FRO001-02,,,0.1,0.3,2023-03-01 - 2023-09-08,2023-04-17,2.7,2.7,2023-03-01 - 2023-09-08,2023-04-18,3.0,3.0,3.0,3.0,200.0,200.0,33.33,1068.0
FRO003,,,,,,,,,2023-03-01 - 2023-09-08,2023-03-24,3.0,3.0,3.0,3.0,,6.0,1.0,0.0
FRS001-02,,,0.3,4.0,2023-03-01 - 2023-09-08,2023-09-07,9.5,9.5,2023-03-01 - 2023-09-08,2023-09-05,12.5,18.0,13.5,10.5,605.0,1031.5,171.92,7548.95
FRS001-05,,,-0.1,-1.5,2023-03-01 - 2023-09-08,2023-09-06,16.5,16.5,2023-03-01 - 2023-09-08,2023-09-07,18.0,18.9,18.0,18.0,685.17,2027.18,337.86,-5179.75
FRS002,,,0.22,6.5,2023-03-01 - 2023-09-08,2023-06-02,23.5,23.5,2023-03-01 - 2023-09-08,2023-06-02,35.0,35.0,35.0,35.0,2.2,2.2,0.37,722.9
FRS003,,,0.07,2.0,2023-03-01 - 2023-09-08,2023-09-06,26.0,16.99,2023-03-01 - 2023-09-08,2023-09-06,30.0,35.0,30.0,24.0,23.26,108.36,18.06,1826.58
FRS005,,,0.16,3.0,2023-03-01 - 2023-09-08,2023-09-02,16.5,15.0,2023-03-01 - 2023-09-08,2023-09-02,22.0,22.0,22.0,22.0,106.91,157.13,26.19,2633.89
FSA001,,,0.1,0.4,2023-03-01 - 2023-09-08,2023-09-02,3.8,3.8,2023-03-01 - 2023-09-08,2023-09-02,4.4,4.8,4.4,4.4,140.0,140.0,23.33,564.0
FSA002-01,,,0.02,0.2,2023-03-01 - 2023-09-08,2023-08-31,8.0,8.0,2023-03-01 - 2023-09-08,2023-07-19,8.2,9.5,8.2,8.2,190.0,14610.0,2435.0,3633.0
FSA002-02,,,0.17,0.88,2023-03-01 - 2023-09-08,2023-06-23,4.26,4.26,2023-03-01 - 2023-09-08,2023-09-02,5.42,9.11,4.81,4.4,150.0,7050.0,1175.0,10042.39
FSB001,,,0.02,0.2,2021-09-01 - 2023-09-08,2022-05-24,11.5,11.5,2021-09-01 - 2023-09-08,2022-05-24,11.7,11.7,11.7,11.7,40.0,4000.0,666.67,800.0
FSB001-01,,,,,,,,,2021-09-01 - 2023-09-08,2021-09-05,10.5,10.5,10.5,10.5,,30.0,5.0,0.0
FSB001-02,,,0.25,4.5,2023-03-01 - 2023-09-08,2023-06-06,13.5,13.5,2023-03-01 - 2023-09-08,2023-06-06,18.0,18.0,18.0,18.0,1.8,1.8,0.3,8.1
FSB001-03,,,0.13,1.87,2023-03-01 - 2023-09-08,2023-05-31,6.0,6.0,2023-03-01 - 2023-09-08,2023-05-18,15.0,15.0,15.0,15.0,78.1,84.1,14.02,655.04
FSB002,,,0.32,2.8,2023-03-01 - 2023-09-08,2023-09-08,6.0,6.0,2023-03-01 - 2023-09-08,2023-09-05,8.0,8.0,8.0,8.0,3.7,7.4,1.23,195.84
FSB002-01,,,0.24,2.09,2023-03-01 - 2023-09-08,2023-08-29,6.07,6.0,2023-03-01 - 2023-09-08,2023-09-05,8.6,10.0,8.8,7.0,1999.6,11161.36,1860.23,66435.5
FSB002-02,,,0.11,0.82,2021-09-01 - 2023-09-08,2022-04-07,7.39,5.87,2021-09-01 - 2023-09-08,2022-04-08,7.4,7.5,7.45,7.4,93.1,78.4,13.07,62.77
FSB002-02-01,,,0.15,1.2,2023-03-01 - 2023-09-08,2023-07-26,6.0,6.0,2023-03-01 - 2023-09-08,2023-07-22,7.5,8.0,8.0,7.5,60.8,136.0,22.67,111.16
FSB002-02-02,,,0.15,1.22,2023-03-01 - 2023-09-08,2023-09-06,6.0,6.0,2023-03-01 - 2023-09-08,2023-09-06,8.5,9.5,8.0,6.9,1854.5,10702.98,1783.83,47790.79
FSB002-03,,,0.23,2.0,2023-03-01 - 2023-09-08,2023-09-06,6.2,6.2,2023-03-01 - 2023-09-08,2023-09-07,8.8,9.0,8.8,7.0,4518.1,7894.27,1315.71,64144.3
FSB002-03-01,,,0.28,2.35,2023-03-01 - 2023-09-08,2023-09-06,6.0,6.0,2023-03-01 - 2023-09-08,2023-09-06,9.0,9.0,9.0,9.0,12.4,12.4,2.07,98.02
FSB002-04,,,0.08,0.7,2021-09-01 - 2023-09-08,2021-10-17,8.3,8.3,2021-09-01 - 2023-09-08,2021-10-17,9.0,9.0,9.0,9.0,74.3,83.4,13.9,58.38
FSB002-04-01,,,0.24,2.2,2021-09-01 - 2023-09-08,2021-09-22,5.3,5.3,2021-09-01 - 2023-09-08,2021-09-26,6.9,9.0,9.0,6.9,48.0,22.12,3.69,31.61
FSB002-04-02,,,0.19,1.62,2023-03-01 - 2023-09-08,2023-08-20,6.36,6.36,2023-03-01 - 2023-09-08,2023-09-06,8.58,9.3,9.3,7.8,809.8,4002.49,667.08,18905.72
FSB002-05,,,0.18,1.57,2023-03-01 - 2023-09-08,2023-07-12,6.76,6.76,2023-03-01 - 2023-09-08,2023-09-07,8.5,9.3,8.5,7.8,283.5,3119.8,519.97,20286.35
FSB002-06,,,0.2,1.67,2023-03-01 - 2023-09-08,2023-09-06,6.36,6.28,2023-03-01 - 2023-09-08,2023-09-07,8.26,9.3,8.3,7.6,3864.0,17000.06,2833.34,86533.74
FSB004,,,,,,,,,2023-03-01 - 2023-09-08,2023-03-26,3.5,3.5,3.5,3.5,,25.0,4.17,0.0
FSB006,,,0.15,0.61,2023-03-01 - 2023-09-08,2023-08-12,3.34,3.34,2023-03-01 - 2023-09-08,2023-09-01,4.0,6.94,5.32,3.5,187.0,1795.0,299.17,5683.3
FSE001,,,0.06,2.5,2023-03-01 - 2023-09-08,2023-07-17,42.5,42.5,2023-03-01 - 2023-09-08,2023-08-24,55.0,55.0,45.0,45.0,47.5,20.8,3.47,65.0
FSE002,,,0.31,16.3,2021-09-01 - 2023-09-08,2022-03-21,36.7,36.7,2023-03-01 - 2023-09-08,2023-04-20,55.0,55.0,55.0,55.0,364.84,3.0,0.5,411.61
FSF001,,,0.12,2.0,2021-09-01 - 2023-09-08,2021-09-20,15.0,15.0,2021-09-01 - 2023-09-08,2022-03-17,17.0,21.0,17.0,17.0,2.0,2393.0,398.83,4798.0
FSF001-02,,,0.45,2.16,2023-03-01 - 2023-09-08,2023-08-23,2.55,2.55,2023-03-01 - 2023-09-08,2023-08-04,4.8,4.8,4.8,0.01,10300.0,7570.0,1261.67,58702.8
FSF001-03,,,-0.32,-4.5,2023-03-01 - 2023-09-08,2023-08-23,18.5,18.5,2021-09-01 - 2023-09-08,2022-02-05,19.0,23.0,14.0,12.0,3.0,70767.0,11794.5,-308457.0
FSF001-04,,,-0.04,-0.5,2023-03-01 - 2023-09-08,2023-08-05,14.5,14.5,2021-09-01 - 2023-09-08,2021-09-19,14.0,14.0,14.0,14.0,90.0,31.0,5.17,-15.5
FSF001-05,,,0.28,1.1,2021-09-01 - 2023-09-08,2021-10-28,2.8,2.8,2021-09-01 - 2023-09-08,2022-08-17,3.0,4.0,3.9,2.9,20.0,27506.0,4584.33,29231.2
FSF001-06,,,0.05,0.82,2023-03-01 - 2023-09-08,2023-05-20,14.18,14.18,2023-03-01 - 2023-09-08,2023-09-07,17.5,25.0,16.5,15.5,8502.0,41993.0,6998.83,-150289.9
FSF001-07,,,0.36,1.5,2023-03-01 - 2023-09-08,2023-03-24,2.7,2.7,2023-03-01 - 2023-09-08,2023-09-07,4.8,5.74,4.8,3.0,5000.0,25024.0,4170.67,-232970.24
FSF0010-04,,,0.13,1.96,2023-03-01 - 2023-09-08,2023-09-04,17.5,12.54,2023-03-01 - 2023-09-08,2023-09-07,21.13,38.0,19.5,15.5,3540.0,35627.0,5937.83,459423.92
FSF0010-06,,,0.49,2.34,2023-03-01 - 2023-09-08,2023-08-01,2.37,2.37,2023-03-01 - 2023-09-08,2023-09-07,4.8,5.0,4.8,3.8,4000.0,29660.0,4943.33,318071.45
FSF0011,,,0.52,15.58,2021-09-01 - 2023-09-08,2023-01-26,14.42,14.42,2023-03-01 - 2023-09-08,2023-08-28,27.0,30.0,30.0,22.0,200.0,632.0,105.33,9847.24
FSF0012,,,0.5,15.09,2023-03-01 - 2023-09-08,2023-05-05,14.5,14.5,2023-03-01 - 2023-09-08,2023-09-07,29.62,30.0,30.0,0.01,3000.0,7559.0,1259.83,112683.5
FSF0020,,,-0.13,-2.0,2021-09-01 - 2023-09-08,2022-04-11,14.0,14.0,2023-03-01 - 2023-09-08,2023-04-29,18.0,18.0,18.0,18.0,60.0,6.0,1.0,14564.0
FSF0021,,,0.42,121.59,2021-09-01 - 2023-09-08,2022-12-03,220.0,116.82,2021-09-01 - 2023-09-08,2022-12-03,290.0,290.0,290.0,130.0,3.0,4.0,0.67,166.36
FSF0022,,,-0.33,-7.0,2023-03-01 - 2023-09-08,2023-07-28,28.0,28.0,2023-03-01 - 2023-09-08,2023-09-07,25.0,35.0,23.0,23.0,40.0,1322.0,220.33,-93266.9
FSF0023,,,0.45,1.8,2023-03-01 - 2023-09-08,2023-06-11,2.2,2.2,2023-03-01 - 2023-09-08,2023-09-01,4.0,5.0,4.0,0.01,2000.0,9188.0,1531.33,16871.01
FSF004,,,0.26,4.82,2023-03-01 - 2023-09-08,2023-08-01,13.13,13.13,2023-03-01 - 2023-09-08,2023-08-21,16.8,22.0,16.8,16.5,1800.0,5844.0,974.0,44907.32
FSF004-04,,,0.18,3.04,2023-03-01 - 2023-09-08,2023-08-01,13.25,13.25,2023-03-01 - 2023-09-08,2023-07-21,16.5,22.0,16.5,16.5,900.0,711.0,118.5,2190.89
FSF004-07,,,,,,,,,2021-09-01 - 2023-09-08,2021-09-10,18.9,18.9,18.9,18.9,,10.0,1.67,0.0
FSF004-08,,,0.36,7.82,2023-03-01 - 2023-09-08,2023-08-22,13.28,12.78,2023-03-01 - 2023-09-08,2023-09-07,20.24,25.0,22.0,0.01,36020.0,357880.0,59646.67,4062324.11
FSF005-02,,,0.26,0.66,2023-03-01 - 2023-09-08,2023-08-23,1.84,1.8,2023-03-01 - 2023-09-08,2023-09-07,3.33,3.8,2.5,2.5,14000.0,83260.0,13876.67,122171.8
FSF005-04,,,0.04,0.1,2021-09-01 - 2023-09-08,2021-09-21,2.7,2.7,2021-09-01 - 2023-09-08,2021-09-24,2.8,2.8,2.8,2.8,400.0,1300.0,216.67,130.0
FSF006,,,0.26,0.75,2023-03-01 - 2023-09-08,2023-07-10,1.9,1.9,2023-03-01 - 2023-09-08,2023-09-03,3.3,3.8,2.9,2.8,11000.0,113942.0,18990.33,449829.35
FSF006-03,,,0.44,2.09,2021-09-01 - 2023-09-08,2022-09-10,2.71,2.71,2023-03-01 - 2023-09-08,2023-05-12,4.8,4.8,4.8,0.01,3000.0,9290.0,1548.33,26743.59
FSF006-04,,,0.43,1.83,2023-03-01 - 2023-09-08,2023-06-24,2.17,2.17,2023-03-01 - 2023-09-08,2023-09-07,4.8,4.8,4.8,4.8,4000.0,11740.0,1956.67,252064.03
FSF010-02,,,0.23,4.54,2023-03-01 - 2023-09-08,2023-07-10,15.46,15.46,2023-03-01 - 2023-09-08,2023-09-06,21.5,28.0,18.0,18.0,800.0,45858.0,7643.0,1582498.65
FSF010-03,,,0.42,1.53,2023-03-01 - 2023-09-08,2023-06-24,2.04,2.02,2023-03-01 - 2023-09-08,2023-09-07,3.65,4.0,3.4,0.01,26700.0,39045.0,6507.5,269372.85
FSF010-04,,,0.38,1.33,2023-03-01 - 2023-09-08,2023-08-23,1.93,1.93,2023-03-01 - 2023-09-08,2023-09-07,3.37,4.4,3.3,3.0,30250.0,92192.3,15365.38,313000.85
FSF010-05,,,,,,,,,2023-03-01 - 2023-09-08,2023-09-02,3.5,4.5,2.95,0.01,,43419.0,7236.5,0.0
FSF010-06,,,0.36,1.15,2023-03-01 - 2023-09-08,2023-08-23,0.97,0.0,2023-03-01 - 2023-09-08,2023-09-07,3.31,4.4,3.2,0.01,61380.0,418170.0,69695.0,1614798.88
FSF010-07,,,0.0,0.0,2023-03-01 - 2023-09-08,2023-09-04,3.5,3.1,2023-03-01 - 2023-09-08,2023-09-04,3.8,3.8,3.8,3.8,1910.0,1980.0,330.0,7322.7
FSF010-08,,,0.42,1.52,2023-03-01 - 2023-09-08,2023-08-23,1.93,1.93,2023-03-01 - 2023-09-08,2023-09-07,3.71,4.0,4.0,3.0,14000.0,44750.0,7458.33,377890.28
FSF010-09,,,0.23,1.8,2023-03-01 - 2023-09-08,2023-09-05,6.0,6.0,2023-03-01 - 2023-09-08,2023-08-30,7.5,7.8,7.8,7.5,308.0,97.0,16.17,169.8
FSH001,,,0.15,1.0,2023-03-01 - 2023-09-08,2023-08-07,5.5,5.5,2023-03-01 - 2023-09-08,2023-07-27,6.5,6.5,6.5,6.5,330.0,1770.0,295.0,1770.0
FSH001-01,,,0.0,0.0,2023-03-01 - 2023-09-08,2023-03-21,5.5,5.0,2023-03-01 - 2023-09-08,2023-08-20,6.0,6.0,5.5,5.2,225.0,1640.0,273.33,9470.5
FSH003,,,0.14,3.0,2021-09-01 - 2023-09-08,2023-01-31,29.5,18.0,2021-09-01 - 2023-09-08,2023-01-20,60.0,60.0,22.0,22.0,79.8,194.8,32.47,675.6
FSH004,,,0.13,0.9,2023-03-01 - 2023-09-08,2023-09-05,6.0,6.0,2023-03-01 - 2023-09-08,2023-09-05,7.5,7.5,7.5,7.5,109.9,109.9,18.32,529.49
FSI001,,,0.25,0.6,2023-03-01 - 2023-09-08,2023-09-06,1.8,1.8,2023-03-01 - 2023-09-08,2023-09-05,2.4,2.6,2.4,2.1,2610.0,16293.0,2715.5,39998.5
FSI002,,,0.17,0.5,2023-03-01 - 2023-09-08,2023-06-12,2.5,2.5,2023-03-01 - 2023-09-08,2023-06-12,3.0,3.0,3.0,3.0,60.0,60.0,10.0,30.0
FSN001,,,0.07,1.0,2023-03-01 - 2023-09-08,2023-09-05,14.0,13.0,2023-03-01 - 2023-09-08,2023-08-30,16.0,16.0,15.0,15.0,55.6,97.0,16.17,255.0
FSN001-02,,,,,,,,,2021-09-01 - 2023-09-08,2022-11-14,9.13,11.0,6.8,6.8,,1680.0,280.0,0.0
FSN001-03,,,-0.18,-1.5,2023-03-01 - 2023-09-08,2023-06-11,6.35,6.35,2023-03-01 - 2023-09-08,2023-09-06,10.0,80.0,10.0,7.0,1735.0,2960.3,493.38,-32179.85
FSN001-04,,,0.32,3.5,2021-09-01 - 2023-09-08,2022-11-06,7.5,7.5,2021-09-01 - 2023-09-08,2022-11-06,10.0,11.0,11.0,7.0,6.0,138.0,23.0,381.0
FSN002,,,0.03,0.1,2021-09-01 - 2023-09-08,2022-03-27,3.5,3.5,2021-09-01 - 2023-09-08,2022-07-19,3.6,5.89,3.6,3.6,64.0,703.0,117.17,434.34
FSN002-02,,,0.06,0.45,2023-03-01 - 2023-09-08,2023-06-11,6.5,6.5,2023-03-01 - 2023-09-08,2023-09-07,8.73,12.87,7.0,0.01,7150.0,34586.0,5764.33,309577.6
FSN002-03,,,0.17,1.5,2023-03-01 - 2023-09-08,2023-08-15,7.5,7.0,2023-03-01 - 2023-09-08,2023-08-26,9.0,9.5,9.0,9.0,162.0,338.0,56.33,524.0
FSN002-04,,,0.06,0.5,2021-09-01 - 2023-09-08,2022-12-17,9.0,6.48,2021-09-01 - 2023-09-08,2022-12-30,10.5,12.5,8.5,7.0,600.0,1659.0,276.5,2481.04
