pdt_code,pdt_name,current_inv,profit_margin,profit_per_qty,purchases_data_date_range,latest_purchases_date,latest_purchases_price,purchases_min_price,sales_data_date_range,latest_sales_date,latest_sales_price,sales_max_price,sales_avg_price,sales_min_price,total_purchases_qty,total_sales_qty,avg_sales_qty_per_month,total_profit
CWIN05-04,CHICKEN WING 120GMUP / 120-150gm UP (PD/SEARA/AVIA)15kg/ctn,0.0,-0.08,-4.5,2023-04-01 - 2023-10-02,2023-04-24,64.5,64.5,2023-04-01 - 2023-10-02,2023-05-10,69.0,75.0,69.0,63.5,120.0,120.0,20.0,-5482.0
CWIN06,CHICKEN WING STICK (PERDIGAO) 16KGX1KG/CTNS,0.0,0.03,0.1,2023-04-01 - 2023-10-02,2023-04-14,3.9,3.9,2023-04-01 - 2023-10-02,2023-05-30,4.7,6.54,4.5,4.0,6720.0,6727.0,1121.17,4566.76
CWIN06-01,CHICKEN WING STICK (PERDIGAO) 16X1KG/CTNS,19926.0,0.29,1.33,2023-04-01 - 2023-10-02,2023-08-20,2.82,2.68,2023-04-01 - 2023-10-02,2023-10-02,4.5,7.22,4.5,3.0,49744.0,29909.0,4984.83,17457.53
CWIN06-03,CHICKEN WING STICK 5KG/PKT ************,0.0,0.5,1.0,2021-10-01 - 2023-10-02,2022-06-22,1.0,1.0,2021-10-01 - 2023-10-02,2023-03-23,2.0,3.0,2.0,2.0,730.0,1067.0,177.83,1387.0
CWIN06-04,CHICKEN WING STICK(SEARA) 12x1KG/CTNS,23.0,0.27,1.2,2023-04-01 - 2023-10-02,2023-07-22,3.3,3.3,2023-04-01 - 2023-10-02,2023-08-22,4.6,4.6,4.6,4.5,840.0,817.0,136.17,4771.82
CWIN06-07,CHICKEN WING STICK(SEARA) 12x1KG/CTNS,0.0,0.16,0.7,2023-04-01 - 2023-10-02,2023-04-05,3.8,3.8,2023-04-01 - 2023-10-02,2023-04-12,4.35,4.7,4.5,3.85,1800.0,2482.0,413.67,3347.9
CWIN10,CHICKEN WING 100gm UP (ALLIZ) 15kg/ctn***,0.0,0.61,27.91,,,,,2023-04-01 - 2023-10-02,2023-08-28,45.75,55.5,45.75,45.75,,255.0,42.5,7165.8
CWIN11,CHICKEN WING 100gm UP (AURORA) 15kg/ctn,0.0,0.06,3.0,2021-10-01 - 2023-10-02,2022-06-23,46.5,45.75,2021-10-01 - 2023-10-02,2022-06-23,49.5,60.0,49.5,46.0,36.0,30.0,5.0,97.0
CWIN12,CHICKEN WING 100gm UP (AURORA/SEARA) 15kg/ctn,0.0,0.17,9.0,2021-10-01 - 2023-10-02,2022-08-22,45.75,36.0,2021-10-01 - 2023-10-02,2022-12-31,46.0,67.5,54.0,28.5,1967.0,2041.0,340.17,9750.2
CWIN12-02,CHICKEN WING 100-120gm UP (LE VIDA) 15kg/ctn,0.0,0.07,3.75,2021-10-01 - 2023-10-02,2022-01-15,40.5,40.5,2021-10-01 - 2023-10-02,2022-02-28,46.0,55.5,54.75,46.0,178.0,135.0,22.5,385.75
CWIN12-04,CHICKEN WING 100gm UP (NAT) 15kg/ctn,0.0,0.05,3.0,2023-04-01 - 2023-10-02,2023-08-29,34.5,34.5,2023-04-01 - 2023-10-02,2023-09-03,51.3,75.0,67.5,51.0,195.0,198.0,33.0,751.5
CWIN12-05,CHICKEN WING 100-120gm UP (PIFPAF) 6X2kg/ctn,0.0,0.29,1.31,2021-10-01 - 2023-10-02,2021-10-05,3.19,3.19,2021-10-01 - 2023-10-02,2022-04-05,4.5,4.5,4.5,3.55,10008.0,10152.0,1692.0,10276.92
CWIN14,CHICKEN WING (FRESH),0.0,-1.0,-1.0,,,,,2021-10-01 - 2023-10-02,2022-10-27,1.0,1.0,1.0,1.0,,20.0,3.33,-20.0
CWIN15,CHICKEN WING TIP (FRESH),0.0,0.68,1.7,2021-10-01 - 2023-10-02,2023-03-14,1.5,0.8,2021-10-01 - 2023-10-02,2023-03-14,3.0,3.0,2.5,2.5,133.5,133.5,22.25,228.5
CWIN16,CHICKEN WING (ROSE-DENMARK) 8X2KG/CTNS,1569.0,0.32,1.2,2021-10-01 - 2023-10-02,2023-03-31,2.6,2.6,2023-04-01 - 2023-10-02,2023-09-30,3.8,4.5,3.8,2.8,10176.0,6984.0,1164.0,9099.83
CWIN17,CHICKEN 3 JOINT WING 12X900GM (SADIA),0.0,0.17,0.8,2023-04-01 - 2023-10-02,2023-09-08,4.0,3.4,2023-04-01 - 2023-10-02,2023-09-19,4.9,5.55,4.8,3.6,4071.6,5148.5,858.08,5240.51
DEER01,DEER MEAT,306.29,0.1,3.0,2023-04-01 - 2023-10-02,2023-09-15,26.0,26.0,2023-04-01 - 2023-10-02,2023-10-02,29.93,33.0,32.0,27.0,459.12,533.35,88.89,8182.16
DES010,DESSERT- PINEAPPLE SLICED IN LIGHT SYRUP 565GMX24CANS/CTNS,15.0,0.31,0.58,,,,,2021-10-01 - 2023-10-02,2021-11-07,1.9,1.9,1.9,1.9,,6.0,1.0,3.5
DES011,DESSERT- RED DATE TREMELLA SOUP,0.0,0.3,9.05,2023-04-01 - 2023-10-02,2023-05-30,20.9,20.9,2023-04-01 - 2023-10-02,2023-05-30,30.0,30.0,30.0,30.0,6.0,6.0,1.0,54.3
DRINK001,SOFTDRINK- COKE 24CANS,11.0,0.01,0.1,2021-10-01 - 2023-10-02,2021-10-21,11.4,11.4,2021-10-01 - 2023-10-02,2021-12-22,11.6,11.6,11.5,10.3,5.0,10.0,1.67,-1.2
DUCK01-03,DUCK- HALAL FRESH WHOLE DUCK (2.56kg/pcs),0.0,0.09,0.59,2021-10-01 - 2023-10-02,2023-01-20,6.0,5.39,2021-10-01 - 2023-10-02,2023-01-20,6.8,6.8,6.5,6.2,1585.46,1585.46,264.24,1298.83
DUCK01-04,DUCK- HALAL FRESH WHOLE DUCK (3.56kg/pcs),0.19,0.17,1.15,2023-04-01 - 2023-10-02,2023-09-30,5.8,5.23,2023-04-01 - 2023-10-02,2023-10-02,6.8,7.5,6.8,6.0,2253.44,2438.37,406.4,10301.47
DUCK01-05,DUCK- HALAL FRESH WHOLE DUCK (Est.1.78kg/pcs),15.0,0.18,2.4,2023-04-01 - 2023-10-02,2023-09-28,10.3,10.3,2023-04-01 - 2023-10-02,2023-09-30,13.0,13.5,13.0,11.78,355.0,380.0,63.33,997.2
DUCK01-06,DUCK- DEBONE DUCK 2.34KG (AFTER 1.2KG+-),0.0,0.18,4.0,2021-10-01 - 2023-10-02,2021-10-01,18.0,18.0,2021-10-01 - 2023-10-02,2021-10-01,22.0,22.0,22.0,22.0,1.0,1.0,0.17,4.0
DUCK01-07,DUCK- HALAL FRESH WHOLE DUCK (Est.1.78kg/pcs) **kg**,0.0,0.1,0.7,2023-04-01 - 2023-10-02,2023-09-12,6.0,6.0,2023-04-01 - 2023-10-02,2023-09-12,6.7,6.7,6.7,6.7,20.0,20.0,3.33,14.0
DUCK03,DUCK- 3JOINT DUCK WING 10kg/ctn,3.9,0.2,0.8,2023-04-01 - 2023-10-02,2023-08-06,3.2,3.2,2023-04-01 - 2023-10-02,2023-09-24,3.3,4.2,4.0,3.3,91.2,102.3,17.05,72.22
DUCK03-01,DUCK- 2JOINT DUCK WING,0.0,0.33,1.4,2021-10-01 - 2023-10-02,2022-11-26,2.8,2.8,2021-10-01 - 2023-10-02,2022-11-26,4.2,4.2,4.2,4.2,29.5,29.5,4.92,41.3
DUCK03-02,DUCK- DUCK 3JOINT WING,19.4,0.09,0.3,2023-04-01 - 2023-10-02,2023-07-09,3.2,3.2,2023-04-01 - 2023-10-02,2023-07-20,4.5,4.5,4.5,4.2,181.6,183.1,30.52,1661.1
DUCK04,DUCK BREAST 10KG/CTNS,0.0,0.12,1.5,2023-04-01 - 2023-10-02,2023-09-21,11.0,11.0,2023-04-01 - 2023-10-02,2023-09-20,12.5,12.5,12.5,12.5,7.5,7.5,1.25,-86.3
DUCK04-01,DUCK- SMOKE DUCK BREAST 200gm/pcs (BLACK PEPPER) 10kg/ctn,15.11,0.26,2.9,2023-04-01 - 2023-10-02,2023-09-04,8.1,7.8,2023-04-01 - 2023-10-02,2023-10-01,9.5,12.5,11.0,9.5,255.7,243.93,40.66,1266.87
DUCK04-02,DUCK- SMOKE DUCK BREAST (ORIGINAL) 220gm/pcsS,76.45,0.23,2.64,2023-04-01 - 2023-10-02,2023-09-15,8.53,8.2,2023-04-01 - 2023-10-02,2023-10-02,10.99,30.0,12.0,8.8,1568.0,1558.5,259.75,18907.62
DUCK04-03,DUCK- SMOKE DUCK BREAST DALEE 220gm/pcs,0.0,0.41,6.5,2021-10-01 - 2023-10-02,2021-10-30,9.5,9.5,2021-10-01 - 2023-10-02,2021-10-31,16.0,17.0,16.0,15.79,4.74,30.94,5.16,203.58
DUCK04-04,DUCK- SMOKE DUCK BREAST (PLAIN BAG) 0.27gm/pcs**PKT**,0.0,0.02,0.04,2021-10-01 - 2023-10-02,2021-10-30,2.56,2.56,2021-10-01 - 2023-10-02,2021-10-19,2.6,3.1,2.6,2.5,5.0,144.0,24.0,12.26
DUCK05-02,DUCK TONGUE,39.04,0.21,5.0,2023-04-01 - 2023-10-02,2023-09-20,19.0,15.0,2023-04-01 - 2023-10-02,2023-10-01,24.0,24.0,24.0,22.0,400.4,379.86,63.31,5058.46
DUCK06,DUCK HEAD 5KG/PKT,89.1,0.29,0.8,2023-04-01 - 2023-10-02,2023-10-01,2.0,2.0,2023-04-01 - 2023-10-02,2023-10-02,2.4,3.5,3.0,2.2,1027.2,987.1,164.52,3699.18
DUCK07,DUCK FEET,142.1,0.11,0.4,2023-04-01 - 2023-10-02,2023-09-18,3.2,3.2,2023-04-01 - 2023-10-02,2023-10-01,3.8,4.0,3.8,3.5,202.0,147.0,24.5,965.85
DUCK07-01,DUCK FEET DEBONE 12X1KG/CTNS,238.0,-0.02,-0.48,2023-04-01 - 2023-10-02,2023-08-04,22.5,22.5,2023-04-01 - 2023-10-02,2023-10-01,24.0,33.0,24.0,23.0,444.0,367.0,61.17,-2063.68
DUCK08,DUCK NECKS SKINLESS  10kg/ctn,69.18,0.28,1.0,2023-04-01 - 2023-10-02,2023-08-22,2.6,2.6,2023-04-01 - 2023-10-02,2023-10-01,3.9,4.2,3.6,3.2,484.1,505.2,84.2,2732.98
DUCK09,DUCK WHOLE LEG,0.0,0.14,1.8,2021-10-01 - 2023-10-02,2023-01-30,10.63,7.0,2021-10-01 - 2023-10-02,2023-01-28,13.0,13.0,12.8,10.0,237.5,246.8,41.13,358.96
DUCK10,DUCK FRESH WHOLE LEG 250gm+-/pcs,0.0,0.1,1.25,2023-04-01 - 2023-10-02,2023-06-26,11.0,11.0,2023-04-01 - 2023-10-02,2023-06-25,11.5,11.5,11.5,11.5,10.1,10.1,1.68,11.45
DUCK13,DUCK GIZZARD,110.3,0.14,0.5,2023-04-01 - 2023-10-02,2023-10-01,3.2,3.2,2023-04-01 - 2023-10-02,2023-10-02,4.03,4.3,3.8,3.3,1747.4,1748.8,291.47,2414.54
DUCK15,DUCK- DUCK LIVER PRE SLICED,0.01,0.04,4.87,2023-04-01 - 2023-10-02,2023-07-04,115.13,115.13,2023-04-01 - 2023-10-02,2023-07-06,125.0,130.0,127.5,125.0,4.12,4.11,0.68,19.92
DUCK15-02,DUCK- DUCK LIVER,0.0,0.33,1.0,2023-04-01 - 2023-10-02,2023-04-29,2.0,2.0,2023-04-01 - 2023-10-02,2023-07-11,3.0,3.0,3.0,3.0,72.3,82.3,13.72,105.94
DUCK15-03,DUCK- DUCK LIVER PRE SLICED 50GM/PCS,51.57,0.06,7.55,2023-04-01 - 2023-10-02,2023-09-12,108.01,89.95,2023-04-01 - 2023-10-02,2023-09-19,120.0,148.0,120.0,120.0,168.31,61.49,10.25,362.4
DUCK15-04,DUCK- DUCK LIVER FOIE GRAS 50GM/PCS X 4PCS/PKT,9.0,0.33,10.62,,,,,2023-04-01 - 2023-10-02,2023-10-02,34.17,55.0,34.16,28.98,,299.0,49.83,8354.72
DUCK15-05,DUCK- FOIE GRAS FRANCE UN-CALIBRATED,0.0,0.08,5.0,2023-04-01 - 2023-10-02,2023-04-19,55.0,55.0,2023-04-01 - 2023-10-02,2023-05-22,60.0,60.0,60.0,60.0,4.09,4.09,0.68,30.45
DUCK18,DUCK HEART,0.0,0.33,1.2,2021-10-01 - 2023-10-02,2022-01-25,2.5,2.3,2021-10-01 - 2023-10-02,2022-01-25,3.5,3.7,3.6,3.5,15.2,15.2,2.53,18.72
DUCK19,DUCK CONFIT 300GM/PCS ERNEST SOULARD,0.0,0.2,1.38,2021-10-01 - 2023-10-02,2022-03-11,5.42,5.42,2021-10-01 - 2023-10-02,2022-06-07,13.93,13.93,6.8,5.5,480.0,522.0,87.0,807.05
DUCK20,DUCK BONE,0.0,0.55,1.1,2023-04-01 - 2023-10-02,2023-10-01,0.92,0.9,2023-04-01 - 2023-10-02,2023-10-01,2.0,2.0,2.0,1.2,153.8,153.8,25.63,496.74
DUCK24,DUCK CLAVICLE,0.0,0.84,4.9,2023-04-01 - 2023-10-02,2023-08-19,0.92,0.9,2023-04-01 - 2023-10-02,2023-08-18,5.8,6.0,5.8,5.8,26.8,26.8,4.47,549.17
DUCK25,CURRY DUCK,0.0,0.05,0.3,2023-04-01 - 2023-10-02,2023-09-08,5.6,5.6,2023-04-01 - 2023-10-02,2023-09-09,5.9,5.9,5.9,5.9,826.0,826.0,137.67,-331.8
DUCK26,DUCK- ROASTED DUCK B/LESS,0.0,0.25,1.0,2021-10-01 - 2023-10-02,2022-08-25,3.0,3.0,2021-10-01 - 2023-10-02,2022-08-26,4.0,4.0,4.0,4.0,10.0,10.0,1.67,10.0
FBA001-01,FISH- WHOLE BATANG FRESH - CLEAN & GUTTER,341.06,0.07,0.5,2023-04-01 - 2023-10-02,2023-09-26,6.8,5.5,2023-04-01 - 2023-10-02,2023-09-27,7.3,13.0,7.3,5.6,4362.2,4246.5,707.75,-1921.67
FBA001-02,FISH- WHOLE BATANG 3/4KG (NSW-LH),0.0,-0.16,-1.25,2023-04-01 - 2023-10-02,2023-09-28,10.5,7.5,2023-04-01 - 2023-10-02,2023-09-27,12.5,13.0,10.5,8.2,115.0,115.0,19.17,-6905.02
FBA001-03,FISH- WHOLE BATANG 2/3KG (25KG/CTNS),0.0,0.1,0.8,2021-10-01 - 2023-10-02,2022-07-20,7.2,7.2,2021-10-01 - 2023-10-02,2021-12-01,7.5,8.5,8.0,7.5,250.0,233.7,38.95,179.01
FBA001-05,FISH- FRESH SPANISH MACKEREL,0.0,0.26,3.5,2023-04-01 - 2023-10-02,2023-06-13,10.5,8.0,2023-04-01 - 2023-10-02,2023-06-13,13.5,13.5,13.5,13.5,85.9,85.9,14.32,3333.05
FBA001-07,FISH- SPANISH MACKEREL MEAT,0.0,0.11,1.0,2021-10-01 - 2023-10-02,2023-03-17,8.0,8.0,2021-10-01 - 2023-10-02,2023-03-17,9.0,9.0,9.0,9.0,50.0,50.0,8.33,50.0
FBA001-08,FISH- FRESH SPANISH MACKEREL - FILLET,0.0,-0.11,-1.21,2023-04-01 - 2023-10-02,2023-08-16,13.5,11.2,2023-04-01 - 2023-10-02,2023-08-16,14.0,14.0,11.0,11.0,32.4,32.4,5.4,-7.1
FBA005,FISH- BATANG FISH HEAD,50.0,0.33,0.5,,,,,2021-10-01 - 2023-10-02,2022-06-14,1.5,2.0,1.5,1.5,,150.6,25.1,105.3
FBA006-01,FISH- BATANG STEAK 100-120GM 2KGX5PKT,365.0,0.21,1.8,2023-04-01 - 2023-10-02,2023-09-27,7.5,5.5,2023-04-01 - 2023-10-02,2023-10-02,8.0,8.5,8.5,6.8,5600.0,5577.0,929.5,14903.5
FBA007,FISH- BATANG STEAK CUT 6 INCH,0.0,0.03,0.2,,,,,2021-10-01 - 2023-10-02,2022-04-15,7.6,7.6,7.6,7.6,,2392.2,398.7,478.44
FBE001,FISH- BELT FISH 500-700GM 10KG/CTNS,0.0,0.17,1.0,2021-10-01 - 2023-10-02,2023-02-06,6.0,5.0,2021-10-01 - 2023-10-02,2023-02-10,7.0,7.0,6.0,3.6,250.0,361.0,60.17,243.2
FBE002,FISH- BELT FISH 200-300GM 10KG/CTNS,112.0,0.17,0.75,2023-04-01 - 2023-10-02,2023-09-12,4.0,3.5,2023-04-01 - 2023-10-02,2023-09-25,4.7,6.0,4.7,3.7,750.0,770.0,128.33,2017.0
FBE003,FISH- BELT FISH 300-500GM 10KG/CTNS,0.0,0.18,1.0,2021-10-01 - 2023-10-02,2023-01-29,4.5,3.8,2021-10-01 - 2023-10-02,2023-02-02,6.3,7.5,5.5,4.0,8242.5,8484.96,1414.16,7100.62
FBE004,FISH- BELT FISH STEAK 150-200GM 10X1KG/CTNS,190.0,0.31,1.8,2023-04-01 - 2023-10-02,2023-08-29,4.0,4.0,2023-04-01 - 2023-10-02,2023-10-02,6.0,7.5,6.0,4.2,700.0,611.0,101.83,1317.1
FBE006,FISH- BELT FISH ROLL 10X1KG/CTNS,67.0,0.23,1.5,2023-04-01 - 2023-10-02,2023-07-29,5.0,5.0,2023-04-01 - 2023-10-02,2023-09-27,6.5,7.5,6.5,5.1,200.0,270.0,45.0,2131.3
FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,246.0,0.15,0.42,2023-04-01 - 2023-10-02,2023-09-04,2.38,2.28,2023-04-01 - 2023-10-02,2023-10-02,3.4,4.1,3.4,2.5,4100.0,4152.0,692.0,3038.49
FBP001,FISH- BLACK POMFRET 300-500gm 2kgX5pkt,0.0,0.04,0.25,2021-10-01 - 2023-10-02,2022-02-16,6.2,6.0,2021-10-01 - 2023-10-02,2022-02-16,6.5,6.5,6.35,6.2,660.0,660.0,110.0,234.0
FBP004,FISH- FRESH CHINESE POMFRET,0.0,0.29,10.0,2023-04-01 - 2023-10-02,2023-05-31,24.0,24.0,2023-04-01 - 2023-10-02,2023-05-09,36.0,36.0,34.0,32.0,5.8,5.8,0.97,57.6
FBP005,FISH- BLACK POMFRET 100-150gm 5kgX2pkt,40.0,0.05,0.3,2023-04-01 - 2023-10-02,2023-07-27,5.5,5.4,2023-04-01 - 2023-10-02,2023-09-27,5.8,6.8,5.8,5.8,300.0,375.0,62.5,779.0
FBP006,FISH- BLACK POMFRET 150-200GM 2X5KG/CTNS,100.0,0.03,0.2,2023-04-01 - 2023-10-02,2023-08-30,6.0,6.0,2021-10-01 - 2023-10-02,2023-03-25,6.3,6.8,6.2,4.5,100.0,1470.0,245.0,228.4
FBP007,FISH- BLACK POMFRET 200-300GM 2X5KG/CTNS,0.0,-0.18,-1.0,2023-04-01 - 2023-10-02,2023-06-21,6.7,6.5,2023-04-01 - 2023-10-02,2023-06-21,7.2,7.5,7.2,7.2,460.0,460.0,76.67,75.0
FBP009,FISH- GOLDEN POMFRET 200/300GM (CLEAN AND GUTTED) 10KG/CTNS,4930.0,-0.19,-1.0,2023-04-01 - 2023-10-02,2023-09-18,5.33,5.33,2023-04-01 - 2023-10-02,2023-10-02,6.7,7.0,6.7,6.4,7790.0,3590.0,598.33,-70.0
FBP009-02,FISH- GOLDEN POMFRET 150/200GM CLEAN & GUTTER 10KG/CTNS,0.0,0.08,0.5,2021-10-01 - 2023-10-02,2022-12-01,6.3,5.5,2021-10-01 - 2023-10-02,2022-12-01,6.5,6.5,6.0,6.0,260.0,260.0,43.33,135.0
FBP009-04,FISH- GOLDEN POMFRET 200/300GM **WHOLE ROUND**10KG/CTNS,50.0,0.18,1.2,2023-04-01 - 2023-10-02,2023-08-24,5.6,5.6,2023-04-01 - 2023-10-02,2023-08-26,6.8,6.8,6.8,6.8,100.0,50.0,8.33,60.0
FBP009-1,FISH- GOLDEN POMFRET 300/400GM  (CLEAN AND GUTTED) 10KG/CTNS,5000.0,0.05,0.3,2023-04-01 - 2023-10-02,2023-09-18,5.5,5.5,2023-04-01 - 2023-10-02,2023-08-24,6.8,7.5,6.6,6.2,7600.0,2740.0,456.67,1111.0
FBP010,FISH- SILVER POMFRET 100/200 (WHOLE ROUND) 10kg/ctns,3725.06,0.47,2.77,2021-10-01 - 2023-10-02,2022-07-01,3.13,3.13,2023-04-01 - 2023-10-02,2023-10-02,6.45,8.2,7.0,3.3,7550.0,1527.94,254.66,7522.9
FBP010-02,FISH- SILVER POMFRET 100/200 (WHOLE ROUND)**PCS,0.0,1.0,0.5,,,,,2023-04-01 - 2023-10-02,2023-07-22,0.5,0.5,0.5,0.5,,1030.0,171.67,515.0
FCF002,FISH- COD FILLET PORTION 200/300GM 10X1KG/CTNS,0.0,0.34,22.0,,,,,2021-10-01 - 2023-10-02,2022-07-23,65.0,65.0,65.0,65.0,,2.4,0.4,52.8
FCF002-02,FISH- COD FILLET PORTION 200/300GM **PCS,0.0,0.25,4.0,,,,,2021-10-01 - 2023-10-02,2021-11-16,16.0,16.0,16.0,16.0,,1.0,0.17,4.0
FCF003,FISH- COD STEAK 1.1-1.3kg 20KG/CTNS,0.0,0.08,3.0,2021-10-01 - 2023-10-02,2021-10-28,33.0,33.0,2021-10-01 - 2023-10-02,2021-12-27,36.5,40.0,36.0,33.0,200.0,297.17,49.53,567.52
FCH001,FISH CHIP GREEN 500gmX20pkt,0.0,0.02,0.05,,,,,2021-10-01 - 2023-10-02,2022-10-27,3.0,3.5,3.0,3.0,,170.0,28.33,38.5
FCH002,FISH CHIP RED 500gmX20pkt,1075.0,0.09,0.3,2023-04-01 - 2023-10-02,2023-08-28,2.9,2.9,2023-04-01 - 2023-10-02,2023-09-30,3.35,3.8,3.5,3.0,3200.0,4032.0,672.0,5990.3
FCH003,FISH N CHIP 12X1KG/CTNS,12.0,-0.06,-0.6,2023-04-01 - 2023-10-02,2023-06-15,10.8,10.8,2023-04-01 - 2023-10-02,2023-09-09,11.0,11.0,11.0,11.0,24.0,24.0,4.0,-106.4
FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 15kg/ctns,0.0,0.15,3.1,2023-04-01 - 2023-10-02,2023-06-28,17.8,17.8,2023-04-01 - 2023-10-02,2023-07-24,21.5,28.0,22.0,18.0,2100.0,2489.94,414.99,49299.36
FCS001-01,FISH- CHILEAN SALMON FILLET SKIN-ON 3-5LB/PCS 15kg/ctns,290.37,0.25,5.5,2023-04-01 - 2023-10-02,2023-09-22,16.5,15.32,2023-04-01 - 2023-10-02,2023-10-02,21.38,24.0,22.0,16.0,2400.0,2222.73,370.46,10696.42
FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,6.07,-0.14,-7.0,2023-04-01 - 2023-10-02,2023-09-29,50.0,48.5,2023-04-01 - 2023-10-02,2023-09-29,65.0,109.0,65.0,51.2,38.28,38.48,6.41,-5419.5
FCS002-02,FISH- FRESH SALMON WHOLE,0.0,0.09,2.5,2021-10-01 - 2023-10-02,2022-06-16,24.0,24.0,2021-10-01 - 2023-10-02,2022-06-16,26.5,26.5,26.5,26.5,5.1,5.1,0.85,12.75
FCS002-03,FISH- SALMON FRESH PORTION 450-500GM/PKT,1.0,0.25,3.0,,,,,2021-10-01 - 2023-10-02,2022-08-09,11.0,23.0,12.0,9.0,,449.0,74.83,990.19
FCS002-04,FISH- SALMON FROZEN  PORTION 450-500GM/PKT,0.0,0.29,3.62,,,,,2023-04-01 - 2023-10-02,2023-10-02,13.8,13.8,13.8,9.1,,61.0,10.17,1029.53
FCS003-01,FISH- SMOKED SALMON SLICED 900-1400gm/PCS,0.0,0.05,1.56,2023-04-01 - 2023-10-02,2023-09-29,28.5,28.38,2023-04-01 - 2023-10-02,2023-09-29,29.0,30.0,29.5,29.0,25.59,25.59,4.27,274.61
FCS003-04,FISH- FROZEN SALMON HEAD (PCS) YU鱼,0.0,0.17,0.3,2023-04-01 - 2023-10-02,2023-07-13,1.5,1.5,2023-04-01 - 2023-10-02,2023-07-13,2.8,2.8,2.8,2.8,10.0,10.0,1.67,378.4
FCS005,FISH- SMOKED SALMON SLICED 100GM/PKT,0.0,0.22,8.0,2021-10-01 - 2023-10-02,2022-11-30,28.0,28.0,2021-10-01 - 2023-10-02,2022-11-16,36.0,36.0,36.0,36.0,1.0,1.0,0.17,8.0
FCS006-01,FISH- SALMON IQF PORTION (50g 2x2kg) 4kg/ctn,0.0,0.06,0.3,,,,,2021-10-01 - 2023-10-02,2023-03-02,6.0,6.0,5.0,2.0,,125.5,20.92,2.15
FCS006-02,FISH- SALMON IQF BURGER (110g 2x2kg) 4kg/ctn,0.0,-0.43,-1.5,,,,,2021-10-01 - 2023-10-02,2022-07-14,3.5,3.5,3.5,3.5,,28.0,4.67,-42.0
FCS006-04,FISH- SALMON PORTION 80GM/PCS,0.0,0.15,3.5,2021-10-01 - 2023-10-02,2022-07-08,20.5,20.5,2021-10-01 - 2023-10-02,2022-07-08,24.0,24.0,24.0,24.0,9.4,9.4,1.57,32.9
FCS007,FISH- CHILEAN SEABASS FILLET IQF S/ON 3-4KG,2.22,0.15,8.0,2021-10-01 - 2023-10-02,2021-11-30,45.0,45.0,2021-10-01 - 2023-10-02,2023-03-12,58.0,58.0,53.0,50.0,22.6,20.38,3.4,173.54
FCS007-01,FISH- COD STEAK 200-300GM (VACCUM PACK),0.0,0.24,11.0,,,,,2023-04-01 - 2023-10-02,2023-04-19,40.0,40.0,40.0,40.0,,1.14,0.19,2790.7
FCS007-02,"FISH- COD FILLET WHOLE - HEADLESS,TAIL LESS",0.0,0.1,4.98,,,,,2021-10-01 - 2023-10-02,2021-12-10,50.0,50.0,50.0,50.0,,2.3,0.38,11.45
FCS007-05,FISH- TOOTHFISH STEAK 500GM X 20PKT/CTNS,24.0,0.14,3.0,2021-10-01 - 2023-10-02,2021-12-07,18.0,18.0,2021-10-01 - 2023-10-02,2021-12-07,20.0,22.0,21.0,20.0,4.0,5.0,0.83,12.0
FCU001,FISH- CUTTLEFISH 5kg/pkt,185.0,0.27,1.9,2023-04-01 - 2023-10-02,2023-09-29,5.1,5.1,2023-04-01 - 2023-10-02,2023-10-02,7.0,7.5,7.0,5.3,5580.0,5865.0,977.5,45139.45
FCU002,FISH- BABY CUTTLEFISH 12X1KG/CTNS,0.0,0.2,2.15,2023-04-01 - 2023-10-02,2023-07-04,8.5,8.2,2023-04-01 - 2023-10-02,2023-07-21,10.5,11.0,10.5,8.8,800.0,944.0,157.33,6265.45
FCU002-02,FISH- BABY CUTTLEFISH 60GM-UP 10X1KG/CTNS,2.0,0.06,0.5,2023-04-01 - 2023-10-02,2023-08-10,7.0,7.0,2023-04-01 - 2023-10-02,2023-06-20,10.5,11.0,10.5,8.7,302.0,312.0,52.0,679.2
FCU002-03,FISH- BABY CUTTLEFISH 60GM UP1kgX10pkt,0.0,0.11,1.0,2021-10-01 - 2023-10-02,2022-07-09,8.2,7.0,2021-10-01 - 2023-10-02,2022-07-29,9.0,10.0,9.0,7.5,315.0,334.0,55.67,305.9
FCU002-03-01,FISH- BABY CUTTLEFISH 60/80 500GMX12PKT/CTNS,187.0,0.22,1.8,2023-04-01 - 2023-10-02,2023-09-21,6.4,6.4,2023-04-01 - 2023-10-02,2023-10-02,10.5,11.0,10.5,7.0,630.0,459.0,76.5,3799.2
FGR001,FISH- GROUPER 200/300gm 15kg/ctn,0.0,-1.0,-2.5,,,,,2021-10-01 - 2023-10-02,2022-10-03,6.0,6.0,2.5,2.5,,70.0,11.67,-140.0
FGR001-01,FISH- GROUPER 6-8pcs 2kgX 5pkt,0.0,0.21,0.8,2021-10-01 - 2023-10-02,2022-03-05,3.2,3.0,2021-10-01 - 2023-10-02,2022-03-29,3.8,4.5,3.8,3.2,760.0,883.0,147.17,631.0
