pdt_code,pdt_name,current_inv,profit_margin,profit_per_qty,purchases_data_date_range,latest_purchases_date,latest_purchases_price,purchases_min_price,sales_data_date_range,latest_sales_date,latest_sales_price,sales_max_price,sales_avg_price,sales_min_price,total_purchases_qty,total_sales_qty,avg_sales_qty_per_month,total_profit
ODU018,OTHER- RING RING ROLL/SOYBEAN ROLL 168GM X 15PKT,344.0,0.18,0.55,2023-03-01 - 2023-09-15,2023-09-08,2.45,2.45,2023-03-01 - 2023-09-15,2023-09-13,2.85,5.55,3.0,2.7,4815.0,36926.0,6154.33,61949.25
OEB001,OTHER- TOBIKO JAPAN 500GM/PKT,0.0,0.28,7.5,2023-03-01 - 2023-09-15,2023-03-11,19.0,19.0,2023-03-01 - 2023-09-15,2023-03-11,26.5,26.5,25.25,24.0,2.0,2.0,0.33,125.5
OEB003,CAPELIN ROE (MASAGO ORANGE) 100GM KANIKA,0.0,0.11,0.63,,,,,2021-09-01 - 2023-09-15,2022-03-08,5.5,5.5,5.5,5.5,,79.0,13.17,49.77
OED001,OTHER- EDAMAME IN SHELL 400GM X 25PKT,193.0,0.27,0.4,2023-03-01 - 2023-09-15,2023-09-07,1.1,1.1,2023-03-01 - 2023-09-15,2023-09-14,1.5,2.2,1.5,1.3,4350.0,18455.0,3075.83,29320.67
OED002,OTHER- EDAMAME IN SHELL (FRESH CHOICE) 400GM X 20PKT,162.0,0.28,0.7,2023-03-01 - 2023-09-15,2023-08-16,1.8,1.8,2023-03-01 - 2023-09-15,2023-09-14,2.4,2.8,2.5,2.4,800.0,2127.0,354.5,1628.9
OED003,OTHER- EDAMAME BEAN (WITHOUT SHELL)  10X1KG/CTNS,224.0,-0.17,-0.5,2023-03-01 - 2023-09-15,2023-09-05,3.5,3.5,2023-03-01 - 2023-09-15,2023-09-13,4.3,5.0,3.7,3.7,1250.0,21352.0,3558.67,-11689.6
OED004,OTHER- EDAMAME BEAN (WITHOUT SHELL)  20X500GM/CTNS,0.0,0.52,2.33,,,,,2023-03-01 - 2023-09-15,2023-06-22,4.5,4.5,4.5,4.5,,1.0,0.17,2.33
OEG001,OTHER- SALTED YELLOW YOLK 50PCS/TRAY,1400.0,0.1,0.05,2023-03-01 - 2023-09-15,2023-09-13,0.45,0.45,2023-03-01 - 2023-09-15,2023-09-11,0.55,0.6,0.5,0.5,9000.0,97250.0,16208.33,2515.5
OFC001,OTHER- FRIED FLAT FISH CAKE 10pcs/PKT,0.0,0.27,1.2,2023-03-01 - 2023-09-15,2023-09-02,3.3,3.3,2023-03-01 - 2023-09-15,2023-09-02,4.5,5.0,4.5,4.5,320.0,470.0,78.33,714.0
OFC002,OTHER- FISH CAKE (LARGE) 10pcs/pkt,0.0,-0.2,-0.9,2023-03-01 - 2023-09-15,2023-05-31,5.5,5.5,2023-03-01 - 2023-09-15,2023-05-31,5.0,5.0,5.0,5.0,1.0,68.0,11.33,-7661.5
OFC003,OTHER- FISH CAKE (ROUND-SMALL) 30pcs/pkt,0.0,0.33,0.1,2023-03-01 - 2023-09-15,2023-07-13,0.2,0.17,2023-03-01 - 2023-09-15,2023-07-14,0.4,0.4,0.3,0.3,3870.0,7560.0,1260.0,1602.6
OFC003-01,OTHER- FRIED FISH CAKE M 30PCS/PCS,0.0,0.26,1.8,2021-09-01 - 2023-09-15,2022-06-17,5.2,5.2,2021-09-01 - 2023-09-15,2022-06-18,6.5,7.0,7.0,6.5,35.0,580.0,96.67,1030.5
OFC005,OTHER- THAI FISH CAKE FIGO 500gm/pkt x 20pkt/ctns,241.0,0.3,1.04,2023-03-01 - 2023-09-15,2023-09-11,2.46,2.46,2023-03-01 - 2023-09-15,2023-09-13,4.3,5.37,4.95,2.5,2720.0,12942.0,2157.0,41693.37
OFC005-02,OTHER- THAI FISH CAKE 10kg/ctns,0.0,0.18,1.5,,,,,2021-09-01 - 2023-09-15,2021-09-20,8.5,8.5,8.5,8.5,,74.0,12.33,111.0
OFC006,OTHER- FISH CAKE - PANDAN FISH FACE 18's 180gm X 50pkt,98.0,0.07,0.15,2023-03-01 - 2023-09-15,2023-09-09,2.05,2.05,2023-03-01 - 2023-09-15,2023-09-13,3.3,3.3,3.3,3.3,100.0,18.0,3.0,1213.74
OFC006-02,OTHER- FISH CAKE - PANDAN FISH FACE 450gm X 20pkt (KANIKA),102.0,0.16,0.9,2023-03-01 - 2023-09-15,2023-09-11,4.6,4.6,2023-03-01 - 2023-09-15,2023-09-09,5.5,8.24,5.5,4.8,160.0,1946.0,324.33,3810.1
OFF001-04,OTHER- GARLIC CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,6080.0,0.33,2.39,2023-03-01 - 2023-09-15,2023-08-31,4.91,4.91,2023-03-01 - 2023-09-15,2023-09-10,5.2,11.94,7.0,5.2,6010.0,3982.0,663.67,15589.13
OFF001-05,OTHER- GARLIC COOKED WHOLE CRAWFISH 10X750GM/CTNS,0.0,0.01,0.1,2021-09-01 - 2023-09-15,2022-08-11,7.4,7.4,2021-09-01 - 2023-09-15,2022-12-31,7.5,14.02,7.5,7.0,300.0,74548.0,12424.67,28327.54
OFF001-06,OTHER- THIRTEEN SPICE COOKED WHOLE CRAWFISH 10X750GM/CTNS,0.0,0.13,1.1,2021-09-01 - 2023-09-15,2022-09-07,7.6,7.4,2021-09-01 - 2023-09-15,2022-09-13,8.8,14.02,8.5,8.0,655.0,2793.0,465.5,3138.98
OFF001-07,OTHER- COOKED WHOLE CRAWFISH 350-400GM 4.54KG/CTNS,0.0,0.04,1.0,2021-09-01 - 2023-09-15,2022-01-26,27.0,25.0,2021-09-01 - 2023-09-15,2022-01-26,31.0,31.0,28.0,28.0,13.62,13.62,2.27,27.24
OFF001-08,OTHER- MALA CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,2147.0,0.03,0.2,2023-03-01 - 2023-09-15,2023-08-31,6.01,4.91,2023-03-01 - 2023-09-15,2023-09-14,8.0,13.89,7.7,6.1,2660.0,34589.0,5764.83,-12617.48
OFF001-08-02,OTHER- MALA COOKED CRAWFISH 750GMX10PKT/CTNS,0.0,0.12,1.0,2021-09-01 - 2023-09-15,2022-09-05,7.4,7.4,2021-09-01 - 2023-09-15,2022-09-10,8.0,14.02,8.5,7.7,3755.0,34278.0,5713.0,24680.2
OFF001-08-03,OTHER- MALA COOKED CRAWFISH (QIANJIANG) 750GM/PKT,0.0,0.12,1.0,,,,,2021-09-01 - 2023-09-15,2022-02-16,8.5,8.5,8.5,8.5,,105.0,17.5,105.0
OFF001-09,OTHER- THIRTEEN SPICE CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,2570.0,0.42,3.59,2023-03-01 - 2023-09-15,2023-08-31,4.91,4.91,2023-03-01 - 2023-09-15,2023-09-14,8.68,13.43,8.5,6.1,2010.0,4758.0,793.0,53345.53
OFF001-10,OTHER- COOKED WHOLE CRAWFISH 16/22 EMERALD 8X1KG/CTNS,0.0,0.21,3.0,2021-09-01 - 2023-09-15,2021-10-07,11.5,11.5,2021-09-01 - 2023-09-15,2021-10-07,14.43,15.0,14.5,12.0,1360.0,3011.0,501.83,8049.5
OFF001-11,OTHER- ORGINAL COOKED WHOLE CRAWFISH 10X1KG/CTNS,1337.0,0.07,0.49,2021-09-01 - 2023-09-15,2022-09-07,6.31,6.31,2023-03-01 - 2023-09-15,2023-09-10,7.0,14.63,6.8,6.6,2310.0,9533.0,1588.83,10987.2
OFF0010,OTHER- FRIES SWEET POTATO PLATTER (LAMB'S) 1/4' x 1/2',0.0,-0.29,-2.4,2021-09-01 - 2023-09-15,2022-10-01,10.8,8.0,2023-03-01 - 2023-09-15,2023-07-01,16.98,17.13,16.52,11.0,140.0,60.0,10.0,-657.84
OFF0010-02,OTHER-  SWEET POTATO FRIES (CROKKN BATTERED) 4 X 2.5KG/CTNS,43.0,0.11,1.84,2023-03-01 - 2023-09-15,2023-07-25,15.0,15.0,2023-03-01 - 2023-09-15,2023-09-04,18.43,36.38,16.84,15.2,84.0,2023.0,337.17,301.25
OFF0010-03,OTHER- SWEET POTATO FRIES BRAKES 2.5KGX4PKT,0.0,-7.35,-11.02,,,,,2021-09-01 - 2023-09-15,2022-08-02,1.5,1.5,1.5,1.5,,66.0,11.0,-727.32
OFF002-01,OTHER- F.FRIES SHOESTRING (FARMCHEF) 6X2KG/CTNS,0.0,0.04,0.1,2021-09-01 - 2023-09-15,2022-05-25,3.4,2.5,2021-09-01 - 2023-09-15,2022-06-07,3.6,32.23,2.6,2.6,2340.0,54076.5,9012.75,18631.23
OFF002-02,OTHER- F.FRIES SHOESTRING (GARDEN MAID) 10X1KG/CTNS,295.0,0.02,0.05,2023-03-01 - 2023-09-15,2023-08-31,2.65,2.2,2023-03-01 - 2023-09-15,2023-09-14,3.66,5.56,3.3,2.4,3160.0,65743.0,10957.17,828.83
OFF002-03,OTHER- F.FRIES SHOESTRING (GP) 12.20kg/ctn,0.0,0.12,0.79,2021-09-01 - 2023-09-15,2022-07-01,5.67,5.67,2021-09-01 - 2023-09-15,2022-08-02,6.0,8.95,6.46,6.0,870.0,11606.0,1934.33,11299.59
OFF002-04,OTHER- F.FRIES SHOESTRING GP 12X1KG/CTNS,255.0,0.04,0.1,2021-09-01 - 2023-09-15,2022-09-23,2.6,2.2,2023-03-01 - 2023-09-15,2023-09-13,3.8,3.8,3.8,3.8,2208.0,40.0,6.67,11068.8
OFF002-05,OTHER- F.FRIES SHOESTRING CAVENDISH 4.5LB X 6PKT/CTNS,0.0,-0.07,-0.33,2021-09-01 - 2023-09-15,2022-03-22,5.42,4.5,2021-09-01 - 2023-09-15,2022-04-09,7.0,7.14,5.0,4.6,390.0,6891.0,1148.5,-298.95
OFF002-07,OTHER- F.FRIES SHOESTRING (SUNNYDALE FARMS) 1x10kg/ctn,0.0,0.16,0.4,2021-09-01 - 2023-09-15,2022-03-10,2.1,2.1,2021-09-01 - 2023-09-15,2022-04-01,2.8,5.8,2.5,2.3,500.0,6873.0,1145.5,3423.2
OFF002-08,OTHER- F.FRIES 3/8 THUNDER CRUNCH SIMPLOT 6X5LB/CTNS,48.0,0.16,2.0,2023-03-01 - 2023-09-15,2023-08-29,10.5,10.5,2023-03-01 - 2023-09-15,2023-09-12,12.5,15.0,12.5,12.5,744.0,4416.0,736.0,9192.0
OFF003,OTHER- F.FRIES CRINKLE CUT (GP) 5lb X 6pkt/ctns,0.0,0.06,0.37,2021-09-01 - 2023-09-15,2022-08-03,6.0,5.83,2021-09-01 - 2023-09-15,2022-08-21,7.4,10.21,6.2,6.2,654.0,23036.0,3839.33,11830.1
OFF003-02,OTHER- F.FRIES CRINKLE CUT (SELECT) 5Llb x 6pkt,0.0,0.02,0.1,2021-09-01 - 2023-09-15,2021-09-17,4.5,4.5,2021-09-01 - 2023-09-15,2021-12-08,5.8,6.0,4.6,4.6,300.0,18927.0,3154.5,4024.4
OFF003-03,OTHER- F.FRIES CRINKLE CUT (GARDEN MAID) 10X1KG/CTNS,9.0,0.08,0.19,2023-03-01 - 2023-09-15,2023-05-08,2.21,2.21,2023-03-01 - 2023-09-15,2023-08-30,3.8,11.85,2.4,2.4,6000.0,61248.0,10208.0,14073.02
OFF003-08,OTHER- F.FRIES CRINKLE CUT (NZ-SUNLITE) 6X2KG/CTNS,0.0,0.07,0.2,2021-09-01 - 2023-09-15,2022-10-22,2.6,2.6,2021-09-01 - 2023-09-15,2022-11-13,3.3,11.21,2.8,2.8,1740.0,46816.0,7802.67,13761.48
OFF003-10,OTHER- F.FRIES CRINKLE CUT (GP) 13.61kg/ctn,0.0,0.15,6.0,2021-09-01 - 2023-09-15,2022-05-19,35.0,35.0,2021-09-01 - 2023-09-15,2022-05-24,43.23,47.7,41.0,41.0,1.0,6.0,1.0,49.4
OFF003-11,OTHER- F.FRIES CRINKLE CUT (FARMCHEF) 1X10kg/ctn,291.5,0.2,0.7,2023-03-01 - 2023-09-15,2023-09-05,2.8,2.8,2023-03-01 - 2023-09-15,2023-09-14,3.39,8.24,3.5,3.0,810.0,1644.0,274.0,977.1
OFF003-12,OTHER- F.FRIES CRINKLE CUT (DE-NOWACO) 2.5kg X4pkt/ctn,0.0,0.2,0.6,2023-03-01 - 2023-09-15,2023-04-18,2.4,2.4,2023-03-01 - 2023-09-15,2023-05-10,3.11,4.0,3.0,2.8,1950.0,41202.5,6867.08,27848.25
OFF003-13,OTHER- F.FRIES CRINKLE CUT (SEVEN-HOLLAND) 2.5kg X4pkt/ctn,10.0,0.04,0.1,2023-03-01 - 2023-09-15,2023-08-29,2.3,2.3,2023-03-01 - 2023-09-15,2023-09-08,3.47,3.8,2.4,2.4,300.0,3623.0,603.83,1472.6
OFF004,OTHER- F.FRIES STRAIGHT CUT 5X2KG/CTNS,50.0,0.28,1.1,2023-03-01 - 2023-09-15,2023-08-21,2.9,2.9,2023-03-01 - 2023-09-15,2023-09-12,4.0,4.0,4.0,3.3,660.0,1740.0,290.0,1658.69
OFF004-02,OTHER- F.FRIES STRAIGHT CUT (LAMB WESTERN) 6X5lb,0.0,0.07,2.5,2021-09-01 - 2023-09-15,2022-01-25,40.0,34.0,2021-09-01 - 2023-09-15,2022-01-29,43.0,43.0,36.5,36.5,185.0,440.0,73.33,1197.5
OFF004-03,OTHER- F.FRIES SHOESRING (FARMLAND) 1X10pkt,140.0,0.08,0.3,2023-03-01 - 2023-09-15,2023-09-11,3.5,3.5,2023-03-01 - 2023-09-15,2023-09-10,3.8,4.5,3.8,3.8,500.0,1750.0,291.67,7620.2
OFF004-04,OTHER- F.FRIES COATED STRAIGHT CUT 5X2KG/CTNS (FARMCHEF),0.0,0.07,0.5,2021-09-01 - 2023-09-15,2022-10-01,5.8,5.8,2021-09-01 - 2023-09-15,2022-10-01,8.0,9.0,7.5,5.9,117.0,747.0,124.5,449.6
OFF004-05,OTHER- F.FRIES STEALTH REG CUT SKIN ON 27LB,0.0,0.09,4.0,2021-09-01 - 2023-09-15,2021-12-31,41.0,41.0,2021-09-01 - 2023-09-15,2022-01-01,45.0,45.0,45.0,45.0,5.0,6.0,1.0,24.0
OFF004-06,OTHER- F.FRIES STRAIGHT CUT 13.61KG/CTNS,0.0,0.12,0.3,2021-09-01 - 2023-09-15,2021-10-29,2.2,2.2,2021-09-01 - 2023-09-15,2021-11-01,2.5,2.5,2.5,2.5,1578.72,4436.86,739.48,1331.06
OFF004-07,OTHER- F.FRIES CRISPYCOAT FRIES 3/8 REGULAR CUT LW200,0.0,-0.04,-0.33,2021-09-01 - 2023-09-15,2022-06-20,8.33,7.17,2021-09-01 - 2023-09-15,2022-07-15,10.0,12.5,8.0,8.0,414.0,4407.0,734.5,1583.29
OFF004-08,OTHER- F.FRIES SUPER CRISPY 3/8'' MC CAIN 6X5LB/CTNS,0.0,0.11,1.07,2021-09-01 - 2023-09-15,2022-01-14,8.33,8.33,2021-09-01 - 2023-09-15,2022-01-24,9.4,12.5,9.4,9.4,1044.0,10822.0,1803.67,18387.34
OFF004-10,OTHER- F.FRIES STRAIGHT CUT (GP) 13.61kg/ctn,0.0,0.2,0.5,2021-09-01 - 2023-09-15,2021-10-04,1.91,1.91,2021-09-01 - 2023-09-15,2021-10-04,2.5,2.5,2.5,2.5,422.22,1851.01,308.5,925.51
OFF005,OTHER- SEASONED WEDGE 4X2.5KG/CTNS,110.0,0.1,1.0,2023-03-01 - 2023-09-15,2023-09-11,9.5,9.5,2023-03-01 - 2023-09-15,2023-09-13,10.5,15.7,14.0,9.8,688.0,10136.0,1689.33,11125.3
OFF005-01,OTHER- SEASONED WEDGE (LAMB WESTON) 12X1KG/CTNS,0.0,-0.2,-0.84,2021-09-01 - 2023-09-15,2023-02-11,5.25,0.5,2023-03-01 - 2023-09-15,2023-03-08,5.6,6.3,5.8,5.6,1560.0,212.0,35.33,-8555.12
OFF005-02,OTHER- SPICY SEASONED WEDGE (CAVENDISH FARMS) 6X5LB/CTNS,0.0,0.03,0.2,2023-03-01 - 2023-09-15,2023-06-30,7.4,7.4,2023-03-01 - 2023-09-15,2023-07-14,8.88,15.0,7.6,7.6,138.0,8609.0,1434.83,2769.86
OFF006-01,OTHER- POTATOES CUTLET (BERGEDIL) 12PCSX40G,0.0,0.03,0.2,2023-03-01 - 2023-09-15,2023-07-18,7.8,7.8,2023-03-01 - 2023-09-15,2023-07-18,8.0,8.0,8.0,8.0,4.0,364.0,60.67,-4668.4
OFF006-02,OTHER- F.FRIES CRISS CROSS  (LAMBWESTON) 4.5LB X 6pkt,0.0,0.06,0.5,2021-09-01 - 2023-09-15,2022-01-24,7.2,7.2,2021-09-01 - 2023-09-15,2022-05-06,8.0,8.0,8.0,7.8,216.0,614.0,102.33,299.8
OFF006-03,OTHER- F.FRIES CRISS CROSS  (CROKKN BATTERED) 4 X 2.5KG/CTNS,19.0,0.27,3.25,2023-03-01 - 2023-09-15,2023-09-05,8.75,8.75,2023-03-01 - 2023-09-15,2023-09-09,12.0,12.0,12.0,9.0,428.0,4305.0,717.5,13516.45
OFF009,OTHER- TWISTER FRIES / CURLY FRIES 1KG/PKT,12.0,0.16,1.32,2023-03-01 - 2023-09-15,2023-07-01,7.0,7.0,2023-03-01 - 2023-09-15,2023-09-12,10.09,14.65,9.19,6.6,60.0,8938.0,1489.67,17680.83
OFF010,OTHER- TWISTER FRIES/CURLY FRIES (LAMB WESTERN) 5lb X 6pkt,11.0,-0.17,-2.0,2023-03-01 - 2023-09-15,2023-09-12,11.0,11.0,2023-03-01 - 2023-09-15,2023-09-09,16.5,16.5,15.0,15.0,204.0,397.0,66.17,-6811.1
OFL001,OTHER- FROG LEG 10X1KG/CTNS,0.0,0.15,2.0,2021-09-01 - 2023-09-15,2022-11-15,12.0,9.5,2021-09-01 - 2023-09-15,2022-12-09,13.5,13.6,13.0,11.0,1987.0,6996.0,1166.0,14419.7
OFL002,OTHER- FRESH WHOLE FROG,0.0,-0.42,-6.8,2023-03-01 - 2023-09-15,2023-05-31,23.0,23.0,2023-03-01 - 2023-09-15,2023-05-13,15.0,15.0,9.0,9.0,5.5,8.1,1.35,-1869.46
OFL002-02,OTHER- FROG LEG (PAN ROYAL) 6/8pcs /LB 500gm,602.0,0.3,2.0,2023-03-01 - 2023-09-15,2023-09-14,4.75,4.75,2023-03-01 - 2023-09-15,2023-09-13,6.5,11.5,6.75,5.0,4750.0,23939.0,3989.83,51854.97
OFP004,OTHER- FISH PATTIES 32pcs (SAHIR)AAA 6pkt/ctn,135.0,0.05,0.4,2023-03-01 - 2023-09-15,2023-09-13,8.0,7.5,2023-03-01 - 2023-09-15,2023-09-13,9.5,12.0,8.4,7.8,2004.0,11777.0,1962.83,18724.7
OFR001,OTHER- WHEAT FLOUR 25KG/BAG,0.0,0.15,4.0,2021-09-01 - 2023-09-15,2022-01-10,23.0,23.0,2021-09-01 - 2023-09-15,2022-01-09,27.0,27.0,27.0,27.0,4.0,75.0,12.5,300.0
OFR001-02,OTHER- WHEAT FLOUR 1KG/PKT,0.0,0.13,0.2,2021-09-01 - 2023-09-15,2022-02-05,1.4,1.4,2021-09-01 - 2023-09-15,2023-02-22,1.5,1.8,1.6,1.3,55.0,572.0,95.33,98.6
OFR002,OTHER- BAKING POWDER (ROYAL) 450GM/PKT,4.0,0.05,0.2,2021-09-01 - 2023-09-15,2022-01-06,3.8,3.8,2021-09-01 - 2023-09-15,2022-01-06,4.0,4.0,4.0,4.0,8.0,123.0,20.5,24.6
OFR003,OTHER- TAPIOCA FLOUR (FLYINGMAN) 500GM/PKT,3.0,0.11,0.1,2021-09-01 - 2023-09-15,2022-02-05,0.8,0.8,2021-09-01 - 2023-09-15,2022-01-06,0.9,0.9,0.9,0.9,16.0,249.0,41.5,24.9
OFS001,OTHER- CRISPY FISH SKIN 600gm/pkt,20.0,0.07,0.58,2023-03-01 - 2023-09-15,2023-09-13,8.12,8.12,2023-03-01 - 2023-09-15,2023-09-11,10.0,12.0,8.7,8.7,64.0,1148.0,191.33,3550.8
OFS003,OTHER- FISH MAW 1KG,0.0,0.12,7.0,2021-09-01 - 2023-09-15,2023-01-31,53.0,30.0,2021-09-01 - 2023-09-15,2023-02-03,60.0,70.0,60.0,20.0,8.4,17.4,2.9,-118.2
OGA002,OTHER- GAS CANNISTER (GAS ONLY),0.0,0.23,0.6,,,,,2021-09-01 - 2023-09-15,2021-10-04,2.6,2.6,2.6,2.6,,14.0,2.33,8.4
OGF001,OTHER- GRILLED FISH - MALA 10X1/CTNS,0.0,0.21,1.7,2021-09-01 - 2023-09-15,2022-08-22,6.5,6.5,2021-09-01 - 2023-09-15,2022-12-29,7.0,8.2,8.2,7.0,60.0,374.0,62.33,529.4
OHA001,OTHER- CHICKEN PICNIC HAM SLICED 5x1kg (ELLAZIQ),0.0,0.06,0.5,2021-09-01 - 2023-09-15,2022-07-22,10.1,8.0,2021-09-01 - 2023-09-15,2022-08-07,9.5,12.0,8.5,8.5,720.0,10305.0,1717.5,10097.0
OHA002,OTHER- CHICKEN PICNIC HAM SLICED 1kg,143.0,0.03,0.2,2023-03-01 - 2023-09-15,2023-08-30,5.8,5.8,2023-03-01 - 2023-09-15,2023-09-13,8.43,10.0,6.0,6.0,790.0,11346.0,1891.0,10518.7
OHA003,OTHER- CHICKEN PICNIC HAM SLICED 500GM/TRAY,0.0,0.5,2.0,,,,,2021-09-01 - 2023-09-15,2022-02-12,4.0,4.0,4.0,4.0,,4.0,0.67,8.0
OHA004,OTHER- ITALY PARMA HAM PRESLICED 90GM,40.0,0.2,1.5,2021-09-01 - 2023-09-15,2022-12-09,6.0,6.0,2021-09-01 - 2023-09-15,2022-12-10,7.5,7.5,7.5,7.5,50.0,30.0,5.0,45.0
OHA010,OTHER- HONEY CHICKEN BACK HAM SLICED ROUND 1KG,0.0,0.0,0.0,,,,,2021-09-01 - 2023-09-15,2021-11-29,10.0,10.0,10.0,10.0,,9.0,1.5,0.0
OHB001,OTHER- TATER TOTS (CROKKN) 4X2.5KG/CTNS,20.0,0.16,1.75,2023-03-01 - 2023-09-15,2023-08-21,9.5,9.5,2023-03-01 - 2023-09-15,2023-09-11,11.25,15.56,11.25,9.7,424.0,1968.0,328.0,4402.81
OHB001-02,OTHER- TATER TOTS (NOISETTE) 4X2.5KG/CTNS,0.0,-0.96,-4.05,2023-03-01 - 2023-09-15,2023-05-11,8.25,8.25,2023-03-01 - 2023-09-15,2023-05-12,10.75,10.75,10.75,10.75,8.0,8.0,1.33,-277496.05
OHB001-03,OTHER- HASH BROWN (DEL CAMPO) 20pcs 12pkt/ctn,7401.0,0.14,0.65,2023-03-01 - 2023-09-15,2023-05-08,3.85,3.85,2023-03-01 - 2023-09-15,2023-09-14,5.81,6.0,5.5,4.2,11760.0,51850.0,8641.67,123286.55
OHB001-04,OTHER- TATER TOTS (FARMCHEF) 5X2KG/CTNS,50.0,0.32,3.65,2023-03-01 - 2023-09-15,2023-09-05,7.6,7.6,2023-03-01 - 2023-09-15,2023-08-21,11.25,11.25,11.25,11.25,65.0,150.0,25.0,547.5
OHB002,OTHER- HASH BROWN TRI TATERS (LAMB WESTERN) 2.27kgX6pkt,0.0,-0.19,-1.6,2023-03-01 - 2023-09-15,2023-05-05,10.0,10.0,2023-03-01 - 2023-09-15,2023-08-11,13.5,13.5,12.5,11.0,180.0,5698.0,949.67,-122116.12
OHB003,OTHER- HASH BROWN TRI TATERS (MAESTRO) 2.5kgX4pkt,0.0,0.02,0.2,2023-03-01 - 2023-09-15,2023-08-17,9.0,9.0,2023-03-01 - 2023-09-15,2023-09-05,9.5,14.87,9.2,9.2,468.0,6032.0,1005.33,7842.16
OHB004,OTHER- HASH BROWN TRI TATERS (FARMCHEF) 2kgX5pkt,91.0,0.1,0.8,2023-03-01 - 2023-09-15,2023-09-11,7.2,7.2,2023-03-01 - 2023-09-15,2023-09-14,7.6,11.9,8.0,7.6,150.0,1071.0,178.5,1255.5
OHB005,OTHER- HASH BROWN (MAXIMO) 20pcs 12pkt/ctn,0.0,0.08,0.38,2021-09-01 - 2023-09-15,2021-09-18,4.42,4.42,2021-09-01 - 2023-09-15,2021-12-22,4.8,5.5,4.8,4.8,360.0,5855.0,975.83,2262.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,1207.0,0.33,0.4,2023-03-01 - 2023-09-15,2023-09-08,0.8,0.8,2023-03-01 - 2023-09-15,2023-09-14,1.38,2.0,1.3,0.75,38458.0,242348.0,40391.33,712792.9
OHD0010,OTHER- CHICKEN SAUSAGE 60GM VP 5KG/PKT X 4PKT/CTNS,0.0,0.8,2.4,,,,,2021-09-01 - 2023-09-15,2022-09-27,3.0,8.2,3.0,1.5,,1665.0,277.5,3991.5
OHD0011,OTHER- C.COCKTAIL CHEESE SAUSAGE 500GMX20PKT/CTNS,2.0,0.2,1.1,2023-03-01 - 2023-09-15,2023-08-10,4.2,4.2,2023-03-01 - 2023-09-15,2023-08-24,5.27,11.3,5.5,4.5,3560.0,33502.0,5583.67,76466.0
OHD0012,OTHER- C.COCKTAIL CHEESE SAUSAGE 20X500KG/CTNS,1008.0,0.2,0.9,2023-03-01 - 2023-09-15,2023-09-06,3.9,3.18,2023-03-01 - 2023-09-15,2023-09-14,5.35,6.39,4.5,3.5,12440.0,89647.0,14941.17,283899.56
OHD0013,OTHER- C.COCKTAIL CHEESE SAUSAGE 20X500KG/CTNS,0.0,0.12,0.5,2021-09-01 - 2023-09-15,2022-03-05,3.75,3.7,2021-09-01 - 2023-09-15,2022-03-14,4.57,9.4,4.2,3.9,2840.0,26501.0,4416.83,18385.25
OHD002,OTHER- HOT DOG 340gm (KESKINOGLU-TURKEY) 24pkt/ctn,49450.0,0.41,0.45,2023-03-01 - 2023-09-15,2023-06-15,0.65,0.65,2023-03-01 - 2023-09-15,2023-09-14,1.18,1.5,1.1,0.75,78312.0,393610.0,65601.67,299877.74
OHD003,OTHER- HOT DOG 340gm (FRANGOSUL) 28PKT/CTNS,0.0,0.23,0.25,2023-03-01 - 2023-09-15,2023-05-23,0.85,0.85,2023-03-01 - 2023-09-15,2023-07-07,0.9,1.6,1.1,0.9,12982.0,152591.0,25431.83,22401.65
OHD004,OTHER- HOT DOG 340gm (SADIA) 24pkt/ctn,0.0,0.17,0.2,2023-03-01 - 2023-09-15,2023-06-05,0.9,0.9,2023-03-01 - 2023-09-15,2023-06-21,1.3,1.4,1.3,1.2,10440.0,68832.0,11472.0,111629.15
OHD005-02,OTHER- HOT DOG 340gm (ROSE) 32pkt/ctn,0.0,0.32,0.35,,,,,2021-09-01 - 2023-09-15,2021-09-26,1.06,1.3,1.1,0.8,,9969.0,1661.5,3520.55
OHD006,OTHER- CHICKEN CHEESE SAUSAGE 32X235GM/CTNS,0.0,0.18,0.8,2021-09-01 - 2023-09-15,2022-12-04,1.75,1.75,2023-03-01 - 2023-09-15,2023-08-14,0.56,0.56,0.56,0.56,19320.0,60.0,10.0,-12890.82
OHD007,OTHER- HOT DOG 300gm (CHEESE-AYAMAS) 32pkt/ctn,1238.0,0.4,1.0,2023-03-01 - 2023-09-15,2023-07-22,1.5,1.5,2023-03-01 - 2023-09-15,2023-09-12,2.5,2.5,2.5,2.0,3584.0,13832.0,2305.33,18660.2
OHD007-01,OTHER- HOT DOG 300gm (BLACK PEPPER-AYAMAS) 32pkt/ctn,2000.0,0.4,1.0,2023-03-01 - 2023-09-15,2023-07-22,1.5,1.5,2023-03-01 - 2023-09-15,2023-09-11,2.5,2.6,2.5,2.0,3594.0,18632.0,3105.33,63358.2
OHD008,OTHER- HOT DOG 340gm (VALLEY CHEF) 32pkt/ctn,0.0,0.15,0.4,2023-03-01 - 2023-09-15,2023-03-30,2.35,2.35,2023-03-01 - 2023-09-15,2023-04-04,2.75,2.95,2.75,2.75,960.0,11504.0,1917.33,18186.8
