item_code,description,date,quantity
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-11-20,17.78
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-11-27,13.700000000000001
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-12-04,9.9
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-12-11,16.57
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-12-18,15.1
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2022-12-25,4.7
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,2023-01-01,13.32
RICE07,RICE- RICE 25KG,2022-10-02,4.0
RICE07,RICE- RICE 25KG,2022-10-09,10.0
RICE07,RICE- RICE 25KG,2022-10-16,8.0
RICE07,RICE- RICE 25KG,2022-10-23,12.0
RICE07,RICE- RICE 25KG,2022-10-30,7.0
RICE07,RICE- RICE 25KG,2022-11-06,10.0
RICE07,RICE- RICE 25KG,2022-11-13,9.0
RICE07,RICE- RICE 25KG,2022-11-20,9.0
RICE07,RICE- RICE 25KG,2022-11-27,12.0
RICE07,RICE- RICE 25KG,2022-12-04,13.0
RICE07,RICE- RICE 25KG,2022-12-11,10.0
RICE07,RICE- RICE 25KG,2022-12-18,9.0
RICE07,RICE- RICE 25KG,2022-12-25,9.0
RICE07,RICE- RICE 25KG,2023-01-01,7.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-10-09,10.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-10-16,0.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-10-23,11.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-10-30,11.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-11-06,11.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-11-13,0.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-11-20,15.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-11-27,15.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-12-04,4.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-12-11,15.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-12-18,3.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2022-12-25,16.0
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,2023-01-01,20.0
SAK006-01,SEAFOOD- ANG KA PRAWN FRESH,2022-12-18,10.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-10-16,1.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-10-23,0.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-10-30,0.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-11-06,0.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-11-13,0.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-11-20,0.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-11-27,1.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-12-04,0.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-12-11,0.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,2022-12-18,4.0
SAUCE-03,SAUCE LIGHT SOYA 5L/TIN KCT GRADE 1,2022-10-09,1.0
SAUCE-03,SAUCE LIGHT SOYA 5L/TIN KCT GRADE 1,2022-10-16,2.0
SAUCE-03,SAUCE LIGHT SOYA 5L/TIN KCT GRADE 1,2022-10-23,2.0
SAUCE-08,TRUFFLE AIOLI 360ML/BTL,2022-12-25,5.0
SAUCE-08,TRUFFLE AIOLI 360ML/BTL,2023-01-01,2.0
SAUCE-09,MENTAIKO MAYO 360ML/BTL,2022-12-25,4.0
SAUCE-09,MENTAIKO MAYO 360ML/BTL,2023-01-01,3.0
SAUCE-10,TRUFFLE MAYONNAISE 1KG/PKT,2022-12-18,1.0
SAUCE-22,SAUCE - TARTAR SAUCE 4X3L/CTNS,2022-10-30,1.0
SAUCE-43,STEAM FISH - SOY SAUCE 40pkt/ctns,2022-11-13,240.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-02,1.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-09,7.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-16,9.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-23,2.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-30,1.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-11-06,4.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-11-13,13.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-11-20,3.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-11-27,3.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-12-04,1.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-12-11,9.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-12-18,1.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-12-25,9.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2023-01-01,6.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-10-02,3.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-10-09,11.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-10-16,3.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-10-23,15.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-10-30,32.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-11-06,9.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-11-13,6.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-11-20,2.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-11-27,22.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-12-04,14.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-12-11,21.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-12-18,20.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-12-25,11.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2023-01-01,12.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-10-09,20.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-10-16,15.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-10-23,12.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-10-30,10.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-11-06,18.0
SBN005,SEAFOOD- BLACK TIGER PND 31/40 1kgX10pkt,2022-11-27,1.0
SBN005,SEAFOOD- BLACK TIGER PND 31/40 1kgX10pkt,2022-12-04,0.0
SBN005,SEAFOOD- BLACK TIGER PND 31/40 1kgX10pkt,2022-12-11,0.0
SBN005,SEAFOOD- BLACK TIGER PND 31/40 1kgX10pkt,2022-12-18,1.0
SBT002,SEAFOOD- BLACK TIGER PTO 26/30 1kgX10pkt,2022-12-25,2.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-10-16,10.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-10-23,0.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-10-30,1.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-11-06,0.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-11-13,1.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-11-20,1.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-11-27,0.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-12-04,0.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-12-11,1.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-12-18,1.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-12-25,0.0
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2023-01-01,1.0
SCA001-04,SEAFOOD- BREADED SCALLOP (227gm X 60pkt),2022-12-25,17.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-10-16,1.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-10-23,1.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-10-30,0.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-11-06,0.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-11-13,0.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-11-20,0.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-11-27,0.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-12-04,0.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-12-11,1.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-12-18,1.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-12-25,2.0
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2023-01-01,1.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-10-02,15.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-10-09,66.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-10-16,40.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-10-23,45.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-10-30,46.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-11-06,55.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-11-13,82.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-11-20,49.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-11-27,36.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-12-04,65.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-12-11,39.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-12-18,40.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-12-25,68.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2023-01-01,66.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-10-16,1.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-10-23,2.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-10-30,0.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-11-06,3.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-11-13,0.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-11-20,8.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-11-27,2.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-12-04,2.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-12-11,4.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-12-18,7.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-12-25,9.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2023-01-01,20.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-10-02,10.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-10-09,13.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-10-16,41.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-10-23,10.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-10-30,36.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-11-06,30.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-11-13,0.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-11-20,16.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-11-27,21.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-12-04,20.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-12-11,20.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-12-18,27.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-12-25,44.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2023-01-01,10.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-10-16,6.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-10-23,0.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-10-30,0.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-11-06,0.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-11-13,6.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-11-20,0.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-11-27,6.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-12-04,0.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-12-11,0.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-12-18,0.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-12-25,0.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2023-01-01,6.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-02,48.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-09,80.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-16,48.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-23,80.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-30,48.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-11-06,96.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-11-13,64.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-11-20,96.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-11-27,64.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-10-02,20.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-10-09,85.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-10-16,44.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-10-23,119.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-10-30,32.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-11-06,98.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-11-13,29.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-11-20,54.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-11-27,51.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-12-04,92.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-12-11,254.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-12-18,137.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-12-25,224.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2023-01-01,185.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-10-02,30.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-10-09,330.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-10-16,298.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-10-23,277.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-10-30,245.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-11-06,160.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-11-13,335.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-11-20,142.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-11-27,237.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-12-04,204.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-12-11,225.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-12-18,374.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-12-25,255.0
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2023-01-01,253.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-10-02,140.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-10-09,286.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-10-16,270.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-10-23,213.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-10-30,124.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-11-06,243.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-11-13,214.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-11-20,111.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-11-27,94.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-12-04,205.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-12-11,112.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-12-18,323.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-12-25,298.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2023-01-01,226.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-02,60.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-09,161.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-16,212.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-23,139.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-30,186.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-11-06,160.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-11-13,170.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-11-20,158.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-11-27,244.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-12-04,270.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-12-11,177.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-12-18,164.0
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,2022-11-20,131.5
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,2022-11-27,23.0
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,2022-12-04,5.0
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,2022-12-11,2.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-10-02,156.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-10-09,534.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-10-16,437.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-10-23,462.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-10-30,464.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-11-06,494.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-11-13,570.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-11-20,266.5
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-11-27,2.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-12-04,0.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-12-11,0.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-12-18,0.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-12-25,90.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-10-02,20.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-10-09,71.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-10-16,44.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-10-23,83.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-10-30,28.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-06,3.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-13,11.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-20,85.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-27,340.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-04,388.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-11,412.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-18,336.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-25,352.0
