date,customer_code,customer_name,item_code,description,quantity,currency,selling_price,document_no,total,latest_purchase_price,median_price,avg_price,min_price,max_price,latest_profit_per_uom,median_profit_per_uom,avg_profit_per_uom,max_profit_per_uom,min_profit_per_uom,latest_total_profit,median_total_profit,avg_total_profit,max_total_profit,min_total_profit,latest_pc1,median_pc1,avg_pc1,max_pc1,min_pc1
2022-10-14,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,8.0,SGD,7.2,22214758,57.6,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-2.3999999999999986,-3.6000000000000014,-3.6000000000000014,-2.3999999999999986,-4.799999999999997,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-10-16,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,5.0,SGD,7.2,22215527,36.0,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.4999999999999991,-2.250000000000001,-2.250000000000001,-1.4999999999999991,-2.9999999999999982,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-10-17,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,4.0,SGD,7.2,22215859,28.8,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.1999999999999993,-1.8000000000000007,-1.8000000000000007,-1.1999999999999993,-2.3999999999999986,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-10-19,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,4.0,SGD,7.2,22217912,28.8,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.1999999999999993,-1.8000000000000007,-1.8000000000000007,-1.1999999999999993,-2.3999999999999986,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-10-20,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,14.0,SGD,7.2,22217915,100.8,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-4.1999999999999975,-6.3000000000000025,-6.3000000000000025,-4.1999999999999975,-8.399999999999995,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-10-22,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,7.0,SGD,7.2,22218177,50.4,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-2.0999999999999988,-3.1500000000000012,-3.1500000000000012,-2.0999999999999988,-4.1999999999999975,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-10-25,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,8.0,SGD,7.2,22219389,57.6,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-2.3999999999999986,-3.6000000000000014,-3.6000000000000014,-2.3999999999999986,-4.799999999999997,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-10-29,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,3.0,SGD,7.2,22220607,21.6,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-0.8999999999999995,-1.3500000000000005,-1.3500000000000005,-0.8999999999999995,-1.799999999999999,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-04,UCS0190,S.H. FOOD SERVICES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,10.0,SGD,7.2,22222528,72.0,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-2.9999999999999982,-4.500000000000002,-4.500000000000002,-2.9999999999999982,-5.9999999999999964,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-04,UCS0190,S.H. FOOD SERVICES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,10.0,SGD,7.2,22222567,72.0,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-2.9999999999999982,-4.500000000000002,-4.500000000000002,-2.9999999999999982,-5.9999999999999964,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-01,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,4.0,SGD,7.2,22223337,28.8,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.1999999999999993,-1.8000000000000007,-1.8000000000000007,-1.1999999999999993,-2.3999999999999986,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-03,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,3.0,SGD,7.2,22223346,21.6,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-0.8999999999999995,-1.3500000000000005,-1.3500000000000005,-0.8999999999999995,-1.799999999999999,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-04,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,4.0,SGD,7.2,22223351,28.8,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.1999999999999993,-1.8000000000000007,-1.8000000000000007,-1.1999999999999993,-2.3999999999999986,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-08,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,4.0,SGD,7.2,22224925,28.8,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.1999999999999993,-1.8000000000000007,-1.8000000000000007,-1.1999999999999993,-2.3999999999999986,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-10,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,5.0,SGD,7.2,22226536,36.0,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.4999999999999991,-2.250000000000001,-2.250000000000001,-1.4999999999999991,-2.9999999999999982,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-12,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,9.0,SGD,7.2,22226923,64.8,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-2.6999999999999984,-4.050000000000002,-4.050000000000002,-2.6999999999999984,-5.399999999999997,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-15,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,3.0,SGD,7.2,22227870,21.6,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-0.8999999999999995,-1.3500000000000005,-1.3500000000000005,-0.8999999999999995,-1.799999999999999,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-18,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,10.0,SGD,7.2,22229002,72.0,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-2.9999999999999982,-4.500000000000002,-4.500000000000002,-2.9999999999999982,-5.9999999999999964,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-26,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,4.0,SGD,7.2,22232064,28.8,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.1999999999999993,-1.8000000000000007,-1.8000000000000007,-1.1999999999999993,-2.3999999999999986,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-27,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,5.0,SGD,7.2,22232072,36.0,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.4999999999999991,-2.250000000000001,-2.250000000000001,-1.4999999999999991,-2.9999999999999982,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-11-30,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,3.0,SGD,7.2,22234463,21.6,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-0.8999999999999995,-1.3500000000000005,-1.3500000000000005,-0.8999999999999995,-1.799999999999999,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-12-03,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,8.0,SGD,7.2,22234499,57.6,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-2.3999999999999986,-3.6000000000000014,-3.6000000000000014,-2.3999999999999986,-4.799999999999997,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-12-07,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,5.0,SGD,7.2,22235989,36.0,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.4999999999999991,-2.250000000000001,-2.250000000000001,-1.4999999999999991,-2.9999999999999982,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-12-06,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,4.0,SGD,7.2,22235994,28.8,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.1999999999999993,-1.8000000000000007,-1.8000000000000007,-1.1999999999999993,-2.3999999999999986,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-12-09,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,3.0,SGD,7.2,22237525,21.6,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-0.8999999999999995,-1.3500000000000005,-1.3500000000000005,-0.8999999999999995,-1.799999999999999,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-12-12,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,3.0,SGD,7.2,22238019,21.6,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-0.8999999999999995,-1.3500000000000005,-1.3500000000000005,-0.8999999999999995,-1.799999999999999,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-12-13,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,4.0,SGD,7.2,22238403,28.8,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.1999999999999993,-1.8000000000000007,-1.8000000000000007,-1.1999999999999993,-2.3999999999999986,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-12-17,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,6.0,SGD,7.2,22240014,43.2,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.799999999999999,-2.700000000000001,-2.700000000000001,-1.799999999999999,-3.599999999999998,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-12-22,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,5.0,SGD,7.2,22242092,36.0,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.4999999999999991,-2.250000000000001,-2.250000000000001,-1.4999999999999991,-2.9999999999999982,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-12-23,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,10.0,SGD,7.2,22242803,72.0,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-2.9999999999999982,-4.500000000000002,-4.500000000000002,-2.9999999999999982,-5.9999999999999964,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-12-24,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,6.0,SGD,7.2,22242806,43.2,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-1.799999999999999,-2.700000000000001,-2.700000000000001,-1.799999999999999,-3.599999999999998,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-12-29,UCT0127,T&L INDUSTRIES PTE LTD,FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,3.0,SGD,7.2,22245202,21.6,7.5,7.65,7.65,7.5,7.8,-0.2999999999999998,-0.4500000000000002,-0.4500000000000002,-0.2999999999999998,-0.5999999999999996,-0.8999999999999995,-1.3500000000000005,-1.3500000000000005,-0.8999999999999995,-1.799999999999999,-0.041666666666666644,-0.06250000000000003,-0.06250000000000003,-0.041666666666666644,-0.08333333333333329
2022-10-25,UCC0165,CASH (JESSICA),CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,2.0,SGD,4.4,22218618,8.8,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.1999999999999993,-0.1999999999999993,-0.1999999999999993,-0.1999999999999993,-0.1999999999999993,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-05,UCA0083,A.N FOOD TRADING,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,3.6,22223095,43.2,4.5,4.5,4.5,4.5,4.5,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-10.799999999999999,-10.799999999999999,-10.799999999999999,-10.799999999999999,-10.799999999999999,-0.24999999999999997,-0.24999999999999997,-0.24999999999999997,-0.24999999999999997,-0.24999999999999997
2022-11-10,UCP0134,PERFECT CHOICE INVESTMENT PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,80.0,SGD,4.0,22224657,320.0,4.5,4.5,4.5,4.5,4.5,-0.5,-0.5,-0.5,-0.5,-0.5,-40.0,-40.0,-40.0,-40.0,-40.0,-0.125,-0.125,-0.125,-0.125,-0.125
2022-11-06,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22224913,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-07,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22224917,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-08,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22224925,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-09,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22224974,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-13,UCA0083,A.N FOOD TRADING,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,24.0,SGD,3.6,22226206,86.4,4.5,4.5,4.5,4.5,4.5,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-21.599999999999998,-21.599999999999998,-21.599999999999998,-21.599999999999998,-21.599999999999998,-0.24999999999999997,-0.24999999999999997,-0.24999999999999997,-0.24999999999999997,-0.24999999999999997
2022-11-10,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22226536,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-11,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22226539,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-12,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22226923,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-13,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22226939,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-14,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22226945,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-15,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,6.0,SGD,4.4,22227870,26.400000000000002,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.5999999999999979,-0.5999999999999979,-0.5999999999999979,-0.5999999999999979,-0.5999999999999979,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-15,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,24.0,SGD,4.4,22227870,105.60000000000001,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-2.3999999999999915,-2.3999999999999915,-2.3999999999999915,-2.3999999999999915,-2.3999999999999915,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-16,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22227875,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-17,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22229001,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-18,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22229002,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-19,UCT0127,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,12.0,SGD,4.4,22229007,52.800000000000004,4.5,4.5,4.5,4.5,4.5,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-1.1999999999999957,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645,-0.022727272727272645
2022-11-20,UCA0083,A.N FOOD TRADING,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,20.0,SGD,3.6,22229022,72.0,4.5,4.5,4.5,4.5,4.5,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-18.0,-18.0,-18.0,-18.0,-18.0,-0.24999999999999997,-0.24999999999999997,-0.24999999999999997,-0.24999999999999997,-0.24999999999999997
