item_code,description,customer_code,customer_name,avg_sales_price,min_sales_price,median_sales_price,max_sales_price,total_qty,latest_sales_date,latest_sales_price
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0002,U STARS SUPERMARKET PTE LTD (330),3.675,3.35,3.675,4.0,40.0,2022-12-22,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0005,U STARS PTE LTD (43),4.0,4.0,4.0,4.0,20.0,2022-12-24,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0007,U STARS SUPERMARKET PTE LTD (261),4.0,4.0,4.0,4.0,80.0,2022-12-26,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0009,U STARS SUPERMARKET PTE LTD (218),4.0,4.0,4.0,4.0,240.0,2022-12-31,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0010,U STARS SUPERMARKET PTE LTD (78B),4.0,4.0,4.0,4.0,40.0,2022-12-20,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0020,U STARS PTE LTD (810),4.0,4.0,4.0,4.0,140.0,2022-12-28,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0022,U STARS SUPERMARKET PTE LTD (345),4.0,4.0,4.0,4.0,20.0,2022-12-15,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0023,U STARS SUPERMARKET PTE LTD (215 COMPASSVALE),4.0,4.0,4.0,4.0,40.0,2022-12-24,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0025,U STARS PTE LTD YISHUN (291),4.0,4.0,4.0,4.0,40.0,2022-12-24,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0026,U STARS PTE LTD YISHUN (507),4.0,4.0,4.0,4.0,140.0,2022-12-30,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0027,U STARS PTE LTD (211),4.0,4.0,4.0,4.0,20.0,2022-12-29,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0028,U STARS PTE LTD (CCK 817),4.0,4.0,4.0,4.0,200.0,2022-12-31,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0029,U STARS SUPERMARKET PTE LTD (878),4.0,4.0,4.0,4.0,40.0,2022-12-24,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0030,U STARS PTE LTD (691 WOODLAND),4.0,4.0,4.0,4.0,80.0,2022-12-23,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0032,U STARS PTE LTD (625 ELIAS MALL),4.0,4.0,4.0,4.0,20.0,2022-12-13,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0033,U MART HAO GUAN MINIMART,3.95,3.95,3.95,3.95,10.0,2022-11-30,3.95
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0034,U STARS PTE LTD (632),4.0,4.0,4.0,4.0,60.0,2022-12-27,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0036,U STARS PTE LTD (510 BEDOK),4.0,4.0,4.0,4.0,40.0,2022-12-16,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0039,U STARS SUPERMARKET PTE LTD (829),3.9166666666666665,3.75,4.0,4.0,60.0,2022-12-28,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0041,U STARS SUPERMARKET PTE LTD (138),4.0,4.0,4.0,4.0,20.0,2022-12-13,4.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UCU0053,U STARS PTE LTD (108),4.0,4.0,4.0,4.0,10.0,2022-12-12,4.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),UCG0101,GOOD FOOD INDUSTRIES GROUP PTE LTD,31.0,31.0,31.0,31.0,50.0,2022-12-27,31.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),UCT0211,THE THREE PEACOCKS PTE LTD,31.0,31.0,31.0,31.0,375.0,2022-12-31,31.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCB0017,BANGKOK STREET MOOKATA PTE LTD,19.5,19.5,19.5,19.5,100.0,2022-12-30,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCB0018,BANGKOK STREET MOOKATA PTE LTD,19.5,19.5,19.5,19.5,126.0,2022-12-29,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCB0019,BANGKOK STREET MOOKATA PTE LTD,19.5,19.5,19.5,19.5,92.0,2022-12-29,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCB0020,BANGKOK STREET MOOKATA PTE LTD,19.5,19.5,19.5,19.5,141.0,2022-12-31,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCB0021,BSM (211) PTE LTD,19.5,19.5,19.5,19.5,120.0,2022-12-31,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCB0022,BSM THAI PTE LTD,19.5,19.5,19.5,19.5,42.0,2022-12-30,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCB0025,BSM THAI PTE LTD,19.5,19.5,19.5,19.5,43.0,2022-12-26,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCB0026,BSM THAI PTE LTD,19.5,19.5,19.5,19.5,94.0,2022-12-31,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCB0044,BSM CUISINE PTE LTD (TOH GUAN),19.5,19.5,19.5,19.5,80.0,2022-12-29,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCB0117,BSM CUISINE PTE LTD,19.5,19.5,19.5,19.5,52.0,2022-12-27,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCB0154,BANGKOK STREET MOOKATA PTE LTD,19.5,19.5,19.5,19.5,10.0,2022-12-17,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCC0888,CASH (CHING),20.625,19.5,21.0,21.0,24.0,2022-12-28,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCG0060,GURUME SG PTE LTD,15.0,15.0,15.0,15.0,3.0,2022-12-14,15.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCM0311,309 MOOKATA,19.9,19.9,19.9,19.9,8.0,2022-11-03,19.9
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCS0240,SHOPEE SG CUSTOMERS,25.05,25.05,25.05,25.05,5.0,2022-12-16,25.05
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCV0007,888 MOOKATA (TAMPINES),19.5,19.5,19.5,19.5,50.0,2022-12-30,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCV0010,888 MOOKATA (BISHAN),19.5,19.5,19.5,19.5,24.0,2022-12-21,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCV0011,888 MOOKATA (212 HOUGANG),19.5,19.5,19.5,19.5,48.0,2022-12-24,19.5
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,UCV0033,888 MOOKATA (YISHUN),19.5,19.5,19.5,19.5,12.0,2022-12-21,19.5
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),UCA0050,ANN TAT FROZEN FOOD TRADING,31.0,31.0,31.0,31.0,9.8,2022-12-16,31.0
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),UCC0112,CASH (HAOYI),29.5,29.5,29.5,29.5,4.5,2022-10-11,29.5
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),UCT0050,TAAN (?),29.0,29.0,29.0,29.0,13.4,2022-10-29,29.0
BMS001,BEEF MEAT SLICED 6X2KG/CTNS [HALAL],UCC9999,CASH (SHIYUN),9.8,9.8,9.8,9.8,2.0,2022-11-23,9.8
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCA0013,ALLCEAN FROZEN FOOD-GY1591,9.2,9.2,9.2,9.2,12.0,2022-12-21,9.2
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCA0068,ASIA FOOD CULTURE PTE LTD,10.5,10.5,10.5,10.5,6.0,2022-12-20,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCA0078,ANHUA GROUP,9.76086956521739,9.5,9.5,10.5,46.0,2022-12-30,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCA0165,ASHIKA RESTAURANT & CATERING PTE LTD,10.5,10.5,10.5,10.5,38.0,2022-12-04,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCB0002,BAN MIAN (31 J.PORT),10.0,9.5,10.0,10.5,36.0,2022-12-27,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCB0007,BAN MIAN (UBI),10.5,10.5,10.5,10.5,44.0,2022-12-31,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCB0062,BAN MIAN & FISH SOUP (ADMIRALTY),10.5,10.5,10.5,10.5,14.0,2022-12-24,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCB0135,BI CHUN YUAN PTE LTD,10.3,10.3,10.3,10.3,4.0,2022-11-22,10.3
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCB0145,BB COFFEE ROOM PTE LTD,10.8,10.8,10.8,10.8,4.0,2022-10-18,10.8
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCB0151,8 BAR PTE LTD,10.5,10.5,10.5,10.5,128.0,2022-12-30,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0047,FENG HUA RESTAURANT PTE LTD,10.5,10.5,10.5,10.5,4.0,2022-10-30,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0051,CHICKEN HOUSE PTE LTD,10.5,10.5,10.5,10.5,46.0,2022-12-10,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0059,ARIEL & DESTINY PTE LTD,10.5,10.5,10.5,10.5,16.0,2022-11-10,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0080,CASH (RAY),9.785714285714286,9.5,9.8,10.0,46.0,2022-12-07,9.8
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0092,DONG BEI CUISINE,10.0,9.5,10.0,10.5,14.0,2022-12-12,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0110,CHI SHI FU XIAO CHU,10.5,10.5,10.5,10.5,6.0,2022-10-17,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0112,CASH (HAOYI),10.5,10.5,10.5,10.5,50.0,2022-12-31,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0165,CASH (JESSICA),9.35,9.2,9.35,9.5,12.0,2022-12-01,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0178,CASH (GUI ),10.5,10.5,10.5,10.5,12.0,2022-11-05,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0206,NUS SCIENCE CANTEEN FRONTIER (STALL 8),9.8,9.8,9.8,9.8,4.0,2022-11-06,9.8
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0210,CHUAN XIANG YUAN,9.5,9.5,9.5,9.5,20.0,2022-12-29,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC0211,THYE GUAN EATING HOUSE,10.5,10.5,10.5,10.5,6.0,2022-12-30,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCC9999,CASH (SHIYUN),10.5,10.5,10.5,10.5,46.0,2022-12-13,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCD0007,365 FOOD SERVICES PTE LTD,10.5,10.5,10.5,10.5,84.0,2022-12-31,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCD0020,CHIME LONG PTE LTD,10.5,10.5,10.5,10.5,108.0,2022-12-30,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCD0024,DING WEI FANG LLP (BUKIT BATOK?,10.162162162162161,9.5,10.0,10.5,94.0,2022-12-29,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCD0030,DONGMAMA THAI PRIVATE LIMITED (TAI SENG),9.5,9.5,9.5,9.5,4.0,2022-11-02,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCD0035,DING XIANG YUAN PTE LTD,10.5,10.5,10.5,10.5,36.0,2022-12-28,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCD0139,DA SHU MALA XIANG GUO,9.903508771929825,9.5,9.5,10.5,116.0,2022-12-31,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCD0149,DING SHENG KAI YAN PTE LTD,10.5,10.5,10.5,10.5,126.0,2022-12-29,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCE0046,ECONOMY RICE,10.5,10.5,10.5,10.5,2.0,2022-11-28,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCE0064,EAT IS HOCK (1002 TPY),10.5,10.5,10.5,10.5,8.0,2022-10-15,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCE0077,E&P CAFETERIA PTE LTD,9.5,9.5,9.5,9.5,6.0,2022-11-28,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCF0034,FISH SOUP (UBI),10.5,10.5,10.5,10.5,10.0,2022-12-09,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCF0061,FU YUAN CUISINE SQUARE ?????,9.777777777777779,9.2,9.2,10.5,44.0,2022-12-31,9.2
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCF0165,FU QI LC PTE LTD,10.5,10.5,10.5,10.5,64.0,2022-12-28,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCF0170,FOOD FOCUS CATERING SERVICES,10.5,10.5,10.5,10.5,160.0,2022-12-28,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCF0199,FAIRFIELD METHODIST SECONDARY SCHOOL,11.0,11.0,11.0,11.0,2.0,2022-12-29,11.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCF0220,FOODSAVVYEMPIRE PTE LTD,9.5,9.5,9.5,9.5,6.0,2022-12-14,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCG0013,AH BIAO-?? GU 6307,9.7,9.7,9.7,9.7,212.0,2022-12-13,9.7
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCG0074,GOODWILL ENTERTAINMENT PTE LTD,10.318181818181818,9.5,10.5,10.5,122.0,2022-12-30,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCH0017,HENGLI FROZEN FOOD SUPPLY,9.5,9.5,9.5,9.5,2.0,2022-12-05,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCH0090,HONOLULU CAFE,9.5,9.5,9.5,9.5,90.0,2022-12-30,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCH0153,HONOLULU CAFE (WESTGATE),9.5,9.5,9.5,9.5,40.0,2022-12-19,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCH0232,HENG SHUN YUAN PTE LTD,10.5,10.5,10.5,10.5,154.0,2022-12-30,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCH0244,HANKKI,10.5,10.5,10.5,10.5,8.0,2022-10-08,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCH0269,HAO ZHOU DAO,10.5,10.5,10.5,10.5,12.0,2022-12-27,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCH0279,CHUN LEI TRADING PTE LTD,8.8,8.8,8.8,8.8,166.0,2022-12-10,8.8
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCI0036,IGGY'S PTE LTD,10.8,10.8,10.8,10.8,2.0,2022-12-06,10.8
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0006,JAPANESE AND KOREAN FOOD,10.5,10.5,10.5,10.5,340.0,2022-12-29,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0019,JU XIANG YUAN JIA XIANG XIAO CHU,10.5,10.5,10.5,10.5,98.0,2022-12-31,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0023,JIA XIANG XIAO CHU,10.113333333333333,9.5,10.3,10.3,358.0,2022-12-31,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0057,JOCO ENTERPRISE,8.84,8.8,8.8,9.0,26.0,2022-12-28,8.8
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0104,J.SCHEFFLERA'S PTE LTD,10.5,10.5,10.5,10.5,432.0,2022-12-31,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0105,GUILIN GARDEN RESTAURANT PTE LTD,10.3,10.3,10.3,10.3,8.0,2022-11-14,10.3
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0127,JIA XIANG XIAO CHU,10.173684210526316,9.5,10.3,10.3,220.0,2022-12-30,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0136,JB FROZEN FOOD PTE LTD,8.9,8.9,8.9,8.9,100.0,2022-10-26,8.9
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0141,JIA XIANG F&B PTE LTD,10.206976744186045,9.5,10.3,10.3,144.0,2022-12-29,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0145,MALA FRAGRANT HOT POT,10.5,10.5,10.5,10.5,44.0,2022-12-26,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0162,J.SCHEFFLERA'S PTE LTD,10.5,10.5,10.5,10.5,18.0,2022-10-30,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0170,J.SCHEFFLERA'S PTE LTD,10.5,10.5,10.5,10.5,238.0,2022-12-31,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0173,JKC JAPANESE KOREAN CUSINE,9.5,9.5,9.5,9.5,120.0,2022-12-19,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0174,PANGOLIN INVESTMENTS PRIVATE LIMITED,10.3,10.3,10.3,10.3,10.0,2022-11-06,10.3
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCJ0179,MALA FRAGRANT HOT POT,10.5,10.5,10.5,10.5,10.0,2022-12-20,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCK0059,KAO WESTERN KALLANG,10.5,10.5,10.5,10.5,76.0,2022-12-20,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCK0117,KUNG FU MALA HOT POT,10.5,10.5,10.5,10.5,8.0,2022-12-24,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCL0045,LEE FOOD PTE LTD,9.600000000000003,9.6,9.6,9.6,648.0,2022-12-31,9.6
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCL0152,LINJI PTE LTD,10.138297872340425,9.5,10.5,10.5,96.0,2022-12-30,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCL0159,NIAN QIHUI,10.5,10.5,10.5,10.5,2.0,2022-10-10,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCL0190,LEE SENG GUAN TRADING AS OUTBACK,10.5,10.5,10.5,10.5,50.0,2022-12-31,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCL0191,LIN MINYONG,10.5,10.5,10.5,10.5,12.0,2022-10-05,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0042,LCK HOLDINGS PTE LTD,9.308333333333334,9.2,9.2,10.5,156.0,2022-12-29,9.2
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0090,MILLENIUM TRADING PTE LTD,8.8,8.8,8.8,8.8,860.0,2022-11-28,8.8
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0100,MA LA XIANG GUO,10.5,10.5,10.5,10.5,26.0,2022-12-20,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0135,MIX VEG RICE (LIANG SEAH),10.5,10.5,10.5,10.5,176.0,2022-12-31,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0240,LCK HOLDINGS PTE LTD,9.200000000000001,9.2,9.2,9.2,76.0,2022-11-21,9.2
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0248,MAY'S NOODLE HOUSE,10.5,10.5,10.5,10.5,4.0,2022-12-30,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0264,PANGOLIN INVESTMENTS PRIVATE LIMITED,10.3,10.3,10.3,10.3,24.0,2022-12-07,10.3
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0285,MIN HO SEAFOOD,9.866666666666667,9.5,10.0,10.5,56.0,2022-12-28,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0298,MR YAN QIAILONG,9.6,9.5,9.5,10.5,20.0,2022-12-28,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0304,MOO YEE JOO PTE LTD,9.5,9.5,9.5,9.5,16.0,2022-12-14,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0307,MING SOON HUAT TRADING PTE LTD,9.200000000000001,9.0,9.0,9.6,16.0,2022-12-05,9.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0308,MOO YEE JOO PTE LTD,9.6,9.5,9.5,10.5,204.0,2022-12-30,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0317,MEI SHI MALA XIANG GUO,10.5,10.5,10.5,10.5,4.0,2022-11-06,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0318,MALA HOT POT,9.599999999999998,9.6,9.6,9.6,56.0,2022-12-30,9.6
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0322,MOOAN THAI FOOD,9.5,9.5,9.5,9.5,6.0,2022-12-24,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCM0323,NGTC PTE LTD,10.3,10.3,10.3,10.3,8.0,2022-12-31,10.3
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCN0015,365 FOOD SERVICES PTE LTD,10.5,10.5,10.5,10.5,84.0,2022-12-31,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCO0002,ORCHID FISH PTE LTD,10.5,10.5,10.5,10.5,8.0,2022-10-21,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCP0046,POW SING PTE LTD,10.5,10.5,10.5,10.5,142.0,2022-12-28,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCP0068,PHUKET TOWN MOOKATA PTE LTD,10.5,10.5,10.5,10.5,146.0,2022-12-31,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCP0130,PHUKET TOWN MOOKATA PTE LTD,10.5,10.5,10.5,10.5,102.0,2022-12-30,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCR0007,RUI XIANG MALA XIANG GUO,10.5,10.5,10.5,10.5,12.0,2022-12-02,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCR0014,ROYAL THAI RESTAURANT,10.5,10.5,10.5,10.5,58.0,2022-12-26,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCR0015,ROYAL THAI BOAT NOODLES & BAR,10.5,10.5,10.5,10.5,172.0,2022-12-29,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCR0052,ROYAL THAI BOAT NOODLE (SCIENCE PARK),10.5,10.5,10.5,10.5,22.0,2022-12-20,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCR0067,RAKU INU BISTRO & BAR PTE LTD,10.5,10.5,10.5,10.5,8.0,2022-12-17,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0028,SHAN DONG CAI GUAN PTE LTD,9.8,9.8,9.8,9.8,8.0,2022-12-11,9.8
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0083,SI HAI XIANG GROUP PTE LTD,10.5,10.5,10.5,10.5,314.0,2022-12-31,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0101,SEETHO GROUP PTE LTD,10.00952380952381,9.2,10.5,10.5,84.0,2022-12-31,9.2
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0115,SINGYI F & B PTE LTD (J.TEPONG),9.915789473684208,9.5,10.2,10.2,292.0,2022-11-30,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0190,S.H. FOOD SERVICES PTE LTD,8.5,8.5,8.5,8.5,140.0,2022-12-16,8.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0198,SOI THAI KITCHEN (SERANGOON GARDEN),10.0,10.0,10.0,10.0,78.0,2022-12-31,10.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0199,SOI THAI KITCHEN (TAMPINES),10.0,10.0,10.0,10.0,112.0,2022-12-28,10.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0211,SOFRA INTERNATIONAL FOOD PTE LTD,9.3,9.3,9.3,9.3,20.0,2022-10-22,9.3
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0217,SHENG WEI GE  HOT POT,9.5,9.5,9.5,9.5,4.0,2022-11-12,9.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0219,SAIGON (VIETNAM),10.5,10.5,10.5,10.5,82.0,2022-11-30,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0225,IM THAI KITCHEN (TAMPINES HUB),10.5,10.5,10.5,10.5,4.0,2022-11-03,10.5
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,UCS0258,IM THAI KITCHEN (YISHUN),10.5,10.5,10.5,10.5,20.0,2022-12-14,10.5
