week_start,item_code,description,vendor_code,vendor_name,price,group_average_price,group_min_price,group_max_price
2022-12-05,OPN001,OTHER- PRAWN NUTS 1kg/pkt,USVS0018,SINGYI F&B PTE LTD,38.400000000000006,12.3,12.3,12.8
2022-12-05,OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),UVS0008,COUNTRY FOODS PTE LTD,4.25,4.25,3.8,4.25
2022-12-05,OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,UVS0008,COUNTRY FOODS PTE LTD,3.95,3.95,3.95,4.0
2022-12-05,OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,UVS0008,COUNTRY FOODS PTE LTD,5.85,5.85,5.85,5.85
2022-12-05,OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,3.1,3.1,3.1,3.1
2022-12-05,OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,UVS0008,COUNTRY FOODS PTE LTD,4.65,4.65,4.65,4.65
2022-12-05,OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,UVS0008,COUNTRY FOODS PTE LTD,3.8,3.8,3.5,3.8
2022-12-05,OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,UVS0008,COUNTRY FOODS PTE LTD,8.0,4.0,3.7,4.0
2022-12-05,OPO006-04,OTHER- CHICKEN POPCORN HOT & SPICY 10X1KG/CTNS,UVS0008,COUNTRY FOODS PTE LTD,8.0,8.0,8.0,8.0
2022-12-05,OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,UVS0008,COUNTRY FOODS PTE LTD,5.85,5.85,5.85,5.85
2022-12-05,OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,UVC0008,CS TAY FOODS PTE LTD,8.5,8.5,8.5,8.5
2022-12-05,OPO013-02,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 20X350gm/ctn,UVS0008,COUNTRY FOODS PTE LTD,3.0,2.6,2.2,3.0
2022-12-05,OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,UVS0008,COUNTRY FOODS PTE LTD,3.7,3.7,3.2,3.7
2022-12-05,OPO015-03,OTHER- CRISPY CHICKEN STRIPES 18X350GM/CTNS,UVS0008,COUNTRY FOODS PTE LTD,7.9,3.95,3.95,3.95
2022-12-05,ORM008,OTHER- INSTANT NOODLES - E ZEE,UVS0058,SUNRISE FOOD PTE LTD,17.0,17.0,17.0,17.0
2022-12-05,OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,9.4,4.7,4.7,4.7
2022-12-05,OSA005,OTHER- TAIWAN PORK SAUSAGE 500gm/pkt,UVG0025,GOURMET CHEFS PTE LTD,4.4,4.4,4.4,4.4
2022-12-05,OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,UVA0001,ANGLISS SINGAPORE PTE LTD,8.5,8.0,8.0,10.0
2022-12-05,OSM001,OTHER- CURRY SAMOSA 20gmX96pcsX8box,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,9.0,9.0,9.0,9.0
2022-12-05,OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,8.0,8.0,8.0,9.0
2022-12-05,OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,UVB0006,BEN FOODS (S) PTE LTD,2.5,2.5,2.5,2.5
2022-12-05,OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),UVF0021,FARMFOOD TRADING PTE LTD,3.04,3.04,3.04,3.04
2022-12-05,OTO004-02,OTHER- EN CHEESE SHRIMP FIGO (500gm x 20pkt),UVF0021,FARMFOOD TRADING PTE LTD,3.3,3.3,3.3,3.3
2022-12-05,OTO007,OTHER- OTAK FISH 180GM (100pkt/ctn),UVF0021,FARMFOOD TRADING PTE LTD,2.3,2.3,2.3,2.3
2022-12-05,OTO008-02,OTHER- OTAK BUN 6pc/pkt X 12pkt/ctns,UVF0021,FARMFOOD TRADING PTE LTD,2.56,2.56,2.56,2.56
2022-12-05,OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),UVB0006,BEN FOODS (S) PTE LTD,8.5,8.5,8.5,8.5
2022-12-05,OTU001,OTHER- WHOLE TURKEY 5KG/PCS,UVA0001,ANGLISS SINGAPORE PTE LTD,10.5,10.5,10.5,10.5
2022-12-05,PBAL02,PORK BALL 120pcs 1kg/pkt,UVP0009,PARK FOOD MANUFACTURING PTE LTD,6.8,6.8,6.8,6.8
2022-12-05,PBAL03,PORK BALL (LION DANCE) 100'S/KG,UVP0009,PARK FOOD MANUFACTURING PTE LTD,8.5,8.5,8.5,8.5
2022-12-05,PBAL06,PORK BALL LION DANCE 60'S/KG,UVP0009,PARK FOOD MANUFACTURING PTE LTD,8.5,8.5,8.5,8.5
2022-12-05,PBEL05-21,PORK BELLY PAMPLONA (BRAZIL),UVC0011,CHIP HONG FARM PRODUCT,9.9,4.95,4.7,4.95
2022-12-05,PBEL05-23,PORK BELLY (LANGUIRU-BRAZIL),UVA0018,AJC INTERNATIONAL,4.17,4.7,4.17,5.0
2022-12-05,PBEL06-02,PORK BELLY SINGLE SKINLESS (BOSELER-GERMANY) 20X50,UVA0017,ARGENTRADE INTERNATIONAL  B.V,6.3,6.3,6.3,6.3
2022-12-05,PBEL26-02,PORK BELLY VALUE PACK (KURO) 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,4.9,4.9,4.9,4.9
2022-12-05,PBEL34,CHESTNUT SR BELLY BL RIND ON-SD000073,UVE0011,EURASIA FOOD SUPPLY PTE LTD,11.0,11.0,11.0,11.0
2022-12-05,PCHI04,PORK LARGE CHITTERING COOKED SE 3X6KG/CTNS,UVM0001,MUA HIN POULTRY FARM PTE LTD,7.2,3.6,3.6,3.6
2022-12-05,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,UVB0025,BIG HOCKEY MANUFACTURING & FOOD PROCESSING PTE LTD,4.1,3.9,3.5,4.2
2022-12-05,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,UVC0011,CHIP HONG FARM PRODUCT,4.0,3.9,3.5,4.2
2022-12-05,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,UVL0013,LIM SIANG HUAT PTE LTD,7.8,3.9,3.5,4.2
2022-12-05,PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,UVC0011,CHIP HONG FARM PRODUCT,4.1,4.0,3.43,4.2
2022-12-05,PCOL10-01,PORK COLLAR IBERICO (JARMONDOR-SPAIN),UVC0011,CHIP HONG FARM PRODUCT,19.0,19.0,19.0,21.0
2022-12-05,PCUB04,PORK SWEET & SOUR VALUE PACK 500gm X 20pkt,UVS0008,COUNTRY FOODS PTE LTD,4.0,4.0,4.0,4.0
2022-12-05,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,UVT0004,TIONG LIAN FOOD PTE LTD,14.0,3.5,2.3,3.5
2022-12-05,PLES06,PORK LEAN VALUE PACK 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,3.5,3.5,3.5,3.5
2022-12-05,PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,UVC0011,CHIP HONG FARM PRODUCT,4.6,2.4,2.3,2.5
2022-12-05,PLOI07,PORK LOIN BONELESS 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,4.2,4.2,3.8,4.2
2022-12-05,PLOR01-06,PORK LOIN RIB (SEARA) 10KG,UVT0004,TIONG LIAN FOOD PTE LTD,10.0,5.0,2.0,5.0
2022-12-05,PLOR03,PORK BABY BACK RIBS MARINATED - HONEY 1PCS/PKT,UVT0004,TIONG LIAN FOOD PTE LTD,7.2,7.2,7.2,7.2
2022-12-05,PMIN07,PORK MINCED KURO 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,3.3,3.3,3.3,3.3
2022-12-05,PORT01,PORK- PORK AORTA 10kg/ctn 121/505,UVT0042,TAO YUAN PTE LTD,7.8,7.8,5.6,7.8
2022-12-05,PORT02,PORK- PORK AORTA,UVT0042,TAO YUAN PTE LTD,5.6,5.6,5.6,5.6
2022-12-05,PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),UVP0002,PIN CORPORATION PTE LTD,7.1,7.1,7.0,7.6
2022-12-05,PRIB01-09,PORK MEALTY RIBLETS (FAMADESA-SPAIN) 10KG/CTNS,UVS0062,SIAM CANADIAN (ASIA) LIMITED,3.19,3.39,3.19,3.58
2022-12-05,PRIB16,PORK PRIME RIB 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,6.1,6.1,6.1,6.1
2022-12-05,PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,UVB0024,BRF GLOBAL GMBH,6.55,3.4,2.9,3.6
2022-12-05,PSHO06,PORK SHOULDER BUTT KURO 500gm X 20pkt,UVS0008,COUNTRY FOODS PTE LTD,4.6,4.6,4.6,4.6
2022-12-05,PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),UVP0002,PIN CORPORATION PTE LTD,9.899999999999999,3.3,3.0,3.57
2022-12-05,PSKI01,PORK SKIN 5kg/pkt,UVT0004,TIONG LIAN FOOD PTE LTD,2.4000000000000004,0.8,0.5,1.0
2022-12-05,PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,UVC0011,CHIP HONG FARM PRODUCT,9.6,4.8,4.29,5.4
2022-12-05,PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,UVS0008,COUNTRY FOODS PTE LTD,5.4,4.8,4.29,5.4
2022-12-05,PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),UVS0008,COUNTRY FOODS PTE LTD,4.2,4.2,4.0,4.2
2022-12-05,PTRI02,PORK TRIMMING FRESH,UVO0004,OJJ FOODS PTE LTD,18.0,3.0,3.0,3.0
2022-12-05,PTRI03,PORK TRIMMING FROZEN,UVO0004,OJJ FOODS PTE LTD,2.5,2.0,1.3,2.5
2022-12-05,RICE07,RICE- RICE 25KG,UVS0058,SUNRISE FOOD PTE LTD,39.6,39.6,39.6,39.6
2022-12-05,SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,UVS0005,SONG FISH DEALER PTE LTD,7.5,7.5,7.5,7.5
2022-12-05,SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,UVF0021,FARMFOOD TRADING PTE LTD,8.5,8.5,8.5,10.5
2022-12-05,SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,3.2,3.2,3.2,3.2
2022-12-05,SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,UVZ0003,ZUZEN FOOD PTE LTD,5.9,5.9,5.7,6.5
2022-12-05,SCS001,SEAFOOD- CRAB STICK 40pkt/ctns (ORANGE STICK-MALAYSIA),UVC0001,CASH SUPPLIER (NON-GST),0.5,1.125,0.5,1.2
2022-12-05,SCS004,SEAFOOD- KANIMI CHUNK 180GM X 20PKT,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,2.4,2.4,2.4,2.4
2022-12-05,SEA001,SEAFOOD- SEA CUCUMBER 3-4pcs 1KG,UVG0006,GUAN SENG COOKED FISH MERCHANT,18.0,18.0,18.0,18.0
2022-12-05,SMU002-01,SEAFOOD- WHOLE MUSSEL 454gm X 10pkt/ctns,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,5.0,2.5,2.5,2.5
2022-12-05,SPH004,SEAFOOD- PRAWN HEAD/SHELL (VANNAMEI) 10x1kg/pkt,UVT0006,THE SEAFOOD COMPANY PTE LTD,1.8,1.8,1.6,1.8
2022-12-05,SPR001-02,SEAFOOD- PRAWN MEAT PTO 31/40 10X1KG/CTNS (A121/122),UVP0001,PAN OCEAN SINGAPORE PTE LTD,37.5,7.5,7.5,7.5
2022-12-05,SPR001-04,SEAFOOD- PRAWN MEAT PTO 31/40 (OCEAN ON THE ROAD) 10X1kg/pkt,UVP0001,PAN OCEAN SINGAPORE PTE LTD,7.5,7.5,7.5,7.5
2022-12-05,SQC001,SEAFOOD- SQUID CUT WITH SKIN 6X2KG/CTNS,UVF0021,FARMFOOD TRADING PTE LTD,6.6,3.3,3.3,3.3
2022-12-05,SQU003-05,SEAFOOD- SQUID WHOLE ROUND (10INCH UP) 5kgX2 10kg/ctn,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,9.5,9.5,9.5,9.5
2022-12-05,SVA002-06,SEAFOOD- BLACK TIGER HOSO 13/15 10X1pkt,UVP0001,PAN OCEAN SINGAPORE PTE LTD,40.5,13.5,12.7,13.5
2022-12-05,SVA002-08,SEAFOOD- BLACK TIGER HOSO 41-50pcs A&O 10x1pkt/ctn,UVF0021,FARMFOOD TRADING PTE LTD,6.8,7.1,6.8,7.4
2022-12-05,SVA003,SEAFOOD- VANNAMEI HOSO 51-60 GOLDEN-PERU 700GM/PKT,UVS0014,SIN HIN FROZEN FOOD PTE LTD,6.5,6.5,6.5,6.5
2022-12-05,SVA004-03,SEAFOOD- VANNAMEI HOSO COOKED 31-40 12X1pkt/ctn (EMERALD),UVS0014,SIN HIN FROZEN FOOD PTE LTD,10.0,10.0,10.0,10.0
2022-12-05,SVA004-06,SEAFOOD- VANNAMEI HOSO COOKED 41-50 10X1pkt/ctn (AA-MESTI),UVF0021,FARMFOOD TRADING PTE LTD,10.33,10.33,10.33,10.33
2022-12-05,SVA004-07,SEAFOOD- VANNAMEI HOSO COOKED 41-50 12X1pkt/ctn (EMERALD),UVS0014,SIN HIN FROZEN FOOD PTE LTD,9.5,9.5,9.5,9.5
2022-12-05,SVA008-02,SEAFOOD- VANNAMEI HOSO 41-50 GOLDEN-PERU 700GM/PKT,UVS0014,SIN HIN FROZEN FOOD PTE LTD,6.9,6.9,6.9,6.9
2022-12-05,SWC006-02,SEAFOOD- BAMBOO CLAMS 10/12 10X1kg/ctn,UVL0005,LEE HUAT SEAFOOD SUPPLIER,4.0,4.0,4.0,4.0
2022-12-12,BBA001,BEEF BALL 1kg/pkt (PING PONG),UVP0014,PING PONG FOODS PTE LTD,9.0,9.0,9.0,9.0
2022-12-12,BBR002,BEEF BRISKET PE * (QUALITY BEEF-BRAZIL),UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,7.8,7.8,6.9,7.8
2022-12-12,BCHO03,BEEF CHOP (STRIPLOIN) STEAK (BUTHER'S RIDGE) 500GMX20PKT,UVS0008,COUNTRY FOODS PTE LTD,7.6,7.6,7.6,7.6
2022-12-12,BCR001,BEEF CHUCK BRAZIL,UVA0019,AMAX FOODS PTE LTD,7.2,7.2,7.2,7.2
2022-12-12,BFC005,BEEF FATS 20KG/CTNS (HARVEY-AUST),UVK0002,KOH SEE LONG FOOD PTE LTD,3.5,3.55,3.5,3.6
2022-12-12,BFT004,BEEF FLEXOR TENDON HIND (QUALITY BEEF-BRAZIL),UVA0019,AMAX FOODS PTE LTD,15.8,7.9,7.8,8.5
2022-12-12,BFT006,BEEF PADDY WACK (QUALITY BEEF),UVK0002,KOH SEE LONG FOOD PTE LTD,3.2,3.2,3.2,3.2
2022-12-12,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),UVI0005,INTEROCEAN FOODS PTE LTD,15.2,7.75,6.1,7.8
2022-12-12,BKN005,BEEF KNUCKLE CUBE (BUTHER'S RIDGE) 500GMX20PKT,UVS0008,COUNTRY FOODS PTE LTD,5.3,5.3,5.3,5.3
2022-12-12,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,UVT0021,T&L INDUSTRIES PTE LTD,6.2,5.5,4.5,6.2
2022-12-12,BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UVS0008,COUNTRY FOODS PTE LTD,6.0,3.0,3.0,3.0
2022-12-12,BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),UVE0008,EURACO FINEFOOD PTE LTD,26.0,26.0,26.0,29.5
2022-12-12,BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,UVS0008,COUNTRY FOODS PTE LTD,3.0,3.0,3.0,3.0
2022-12-12,BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 420GM X 15PKT,UVS0008,COUNTRY FOODS PTE LTD,4.4,4.4,4.29,4.4
2022-12-12,BPA004-01,BEEF BURGER CHEDDAR CHEESE (GOURMET) 15X420gm,UVS0008,COUNTRY FOODS PTE LTD,4.4,4.4,4.4,4.4
2022-12-12,BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),UVA0019,AMAX FOODS PTE LTD,14.8,7.4,7.4,7.4
2022-12-12,BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,UVS0008,COUNTRY FOODS PTE LTD,6.0,3.0,3.0,3.0
2022-12-12,BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),UVA0019,AMAX FOODS PTE LTD,5.7,5.6,5.0,6.0
2022-12-12,BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),UVC0025,CHEE SONG FOODS PTE LTD,19.0,9.55,9.5,10.5
2022-12-12,BSU001-02,BEEF SUKIYAKI (BUTHER'S RIDGE) 400GMX20PKT,UVC0001,CASH SUPPLIER (NON-GST),6.0,7.0,6.0,7.0
2022-12-12,BSU001-02,BEEF SUKIYAKI (BUTHER'S RIDGE) 400GMX20PKT,UVS0008,COUNTRY FOODS PTE LTD,7.0,7.0,6.0,7.0
