item_code,description,week_start,vendor_code,vendor_name,total
PBRB04-02,PORK BRISKET BONE (SMITHFIELD-USA) 13.6kg/ctn,2022-12-26,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,5172.0
PBRB11,PORK BRISKET BONE (SWIFT),2022-12-26,UVE0012,EMERGING SUCCESS PTE LTD,6526.3275
PBRO01,PORK- ROASTED PORK BELLY,2022-10-24,UVC0001,CASH SUPPLIER (NON-GST),150.0
PBRO01,PORK- ROASTED PORK BELLY,2022-12-12,UVC0001,CASH SUPPLIER (NON-GST),150.03000000000003
PCHI04,PORK LARGE CHITTERING COOKED SE 3X6KG/CTNS,2022-10-10,UVM0001,MUA HIN POULTRY FARM PTE LTD,972.0
PCHI04,PORK LARGE CHITTERING COOKED SE 3X6KG/CTNS,2022-10-17,UVM0001,MUA HIN POULTRY FARM PTE LTD,1296.0
PCHI04,PORK LARGE CHITTERING COOKED SE 3X6KG/CTNS,2022-11-21,UVM0001,MUA HIN POULTRY FARM PTE LTD,1296.0
PCHI04,PORK LARGE CHITTERING COOKED SE 3X6KG/CTNS,2022-12-05,UVM0001,MUA HIN POULTRY FARM PTE LTD,1620.0
PCHI04,PORK LARGE CHITTERING COOKED SE 3X6KG/CTNS,2022-12-19,UVM0001,MUA HIN POULTRY FARM PTE LTD,1944.0
PCHI07,PORK CHITTELING 18KG/CTNS,2022-11-21,UVT0042,TAO YUAN PTE LTD,266.40000000000003
PCHO03,PORK CHOP 5KG/PKT,2022-10-24,UVO0004,OJJ FOODS PTE LTD,83.0
PCHO05,PORK CHOP (KURO) 250gmX20pkt,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,150.0
PCHO08,PORK CHOP 1.5CM 2KG/PKT,2022-12-12,UVT0043,TW FOODSTUFF,53.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-10-10,UVC0011,CHIP HONG FARM PRODUCT,7862.4
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-10-10,UVM0001,MUA HIN POULTRY FARM PTE LTD,1475.9999999999998
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-10-17,UVC0011,CHIP HONG FARM PRODUCT,7963.2
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-10-24,UVC0011,CHIP HONG FARM PRODUCT,1200.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,4200.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-11-07,UVS0008,COUNTRY FOODS PTE LTD,7200.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-11-14,UVL0013,LIM SIANG HUAT PTE LTD,7020.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-11-14,UVM0001,MUA HIN POULTRY FARM PTE LTD,98.39999999999999
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,2640.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-11-21,UVC0011,CHIP HONG FARM PRODUCT,3696.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-11-21,UVL0013,LIM SIANG HUAT PTE LTD,7020.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-11-28,UVL0013,LIM SIANG HUAT PTE LTD,9360.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-12-05,UVB0025,BIG HOCKEY MANUFACTURING & FOOD PROCESSING PTE LTD,98.39999999999999
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-12-05,UVC0011,CHIP HONG FARM PRODUCT,4320.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-12-05,UVL0013,LIM SIANG HUAT PTE LTD,4680.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-12-12,UVL0013,LIM SIANG HUAT PTE LTD,2340.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-12-19,UVC0011,CHIP HONG FARM PRODUCT,504.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,8880.0
PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,2022-09-26,UVN0011,NEW DAWN FROZEN FOOD PTE LTD,5600.0
PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,2022-10-03,UVN0011,NEW DAWN FROZEN FOOD PTE LTD,5600.0
PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,2022-10-10,UVE0012,EMERGING SUCCESS PTE LTD,1680.0
PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,2022-10-31,UVE0012,EMERGING SUCCESS PTE LTD,7600.0
PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,2022-12-05,UVC0011,CHIP HONG FARM PRODUCT,819.9999999999999
PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,2022-12-12,UVR0010,RIO BRANCO ALIMENTOS S.A,90895.0
PCOL09,PORK COLLAR (AURORA) 10KG/CTNS,2022-10-24,UVP0002,PIN CORPORATION PTE LTD,2535.0
PCOL10-01,PORK COLLAR IBERICO (JARMONDOR-SPAIN),2022-11-21,UVC0011,CHIP HONG FARM PRODUCT,759.24
PCOL10-01,PORK COLLAR IBERICO (JARMONDOR-SPAIN),2022-12-05,UVC0011,CHIP HONG FARM PRODUCT,532.38
PCOL10-01,PORK COLLAR IBERICO (JARMONDOR-SPAIN),2022-12-19,UVE0011,EURASIA FOOD SUPPLY PTE LTD,880.1099999999999
PCOL10-02,PORK COLLAR CS IBERICO STEAK CUT 20PK/CTN,2022-12-26,UVE0011,EURASIA FOOD SUPPLY PTE LTD,344.0
PCOL10-06,PORK COLLAR IBERICO SLICE 2MM 300GM 20PK/CTN,2022-11-28,UVE0011,EURASIA FOOD SUPPLY PTE LTD,166.0
PCOL10-06,PORK COLLAR IBERICO SLICE 2MM 300GM 20PK/CTN,2022-12-19,UVE0011,EURASIA FOOD SUPPLY PTE LTD,166.0
PCOL10-06,PORK COLLAR IBERICO SLICE 2MM 300GM 20PK/CTN,2022-12-26,UVE0011,EURASIA FOOD SUPPLY PTE LTD,166.0
PCUB04,PORK SWEET & SOUR VALUE PACK 500gm X 20pkt,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,240.0
PCUB04,PORK SWEET & SOUR VALUE PACK 500gm X 20pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,240.0
PCUB04,PORK SWEET & SOUR VALUE PACK 500gm X 20pkt,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,240.0
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-10-10,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,1012.5
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-10-17,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,1012.5
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-10-24,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,1350.0
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-10-31,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,4050.0
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-11-14,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,2700.0
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-11-21,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,2700.0
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-11-28,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,2700.0
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-12-19,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,3375.0
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-12-26,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,2362.5
PFAT01-02,PORK FATS 25kg/ctn (PCS PROCESSING),2022-10-17,UVS0008,COUNTRY FOODS PTE LTD,2288.0
PFAT04,PORK BACK FAT TONNIES,2022-11-28,UVJ0018,JB FROZEN FOOD PTE LTD,5950.0
PFAT04,PORK BACK FAT TONNIES,2022-12-12,UVJ0018,JB FROZEN FOOD PTE LTD,8400.0
PFAT04,PORK BACK FAT TONNIES,2022-12-19,UVJ0018,JB FROZEN FOOD PTE LTD,2800.0
PFAT04,PORK BACK FAT TONNIES,2022-12-26,UVJ0018,JB FROZEN FOOD PTE LTD,5600.0
PFAT10,PORK CUTTING FAT,2022-12-26,UVT0030,THOMSEN FOOD LINE SINGAPORE PTE LTD,57223.9398
PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,2022-09-26,UVC0011,CHIP HONG FARM PRODUCT,1760.0000000000002
PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,2022-10-03,UVC0011,CHIP HONG FARM PRODUCT,1760.0000000000002
PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,2022-10-10,UVC0011,CHIP HONG FARM PRODUCT,1760.0000000000002
PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,2022-10-17,UVC0011,CHIP HONG FARM PRODUCT,1760.0000000000002
PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,2022-10-24,UVC0011,CHIP HONG FARM PRODUCT,1760.0000000000002
PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,2022-10-31,UVC0011,CHIP HONG FARM PRODUCT,1760.0000000000002
PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,2022-10-31,UVL0014,LP EXPORT DMCC,14200.0
PFER06,PORK BONE (COSTA-SPAIN),2022-11-14,UVC0001,CASH SUPPLIER (NON-GST),234.0
PHEA04,PORK HEARTS (BERNARD) 10kg/ctn,2022-10-24,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,1500.0
PHEA04,PORK HEARTS (BERNARD) 10kg/ctn,2022-11-21,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,500.0
PHEA04,PORK HEARTS (BERNARD) 10kg/ctn,2022-12-19,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,250.0
PHEA04,PORK HEARTS (BERNARD) 10kg/ctn,2022-12-26,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,875.0
PHES01,PORK- PIG MASK (OJJ),2022-10-24,UVC0001,CASH SUPPLIER (NON-GST),138.6
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-09-26,UVT0004,TIONG LIAN FOOD PTE LTD,350.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-10-03,UVC0001,CASH SUPPLIER (NON-GST),299.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-10-03,UVT0004,TIONG LIAN FOOD PTE LTD,525.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-10-10,UVT0004,TIONG LIAN FOOD PTE LTD,1557.5
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-10-17,UVC0001,CASH SUPPLIER (NON-GST),46.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-10-17,UVT0004,TIONG LIAN FOOD PTE LTD,175.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-10-24,UVT0004,TIONG LIAN FOOD PTE LTD,1225.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-10-31,UVT0004,TIONG LIAN FOOD PTE LTD,175.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-11-07,UVT0004,TIONG LIAN FOOD PTE LTD,1067.5
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-11-14,UVT0004,TIONG LIAN FOOD PTE LTD,1050.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-11-21,UVT0004,TIONG LIAN FOOD PTE LTD,350.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-11-28,UVT0004,TIONG LIAN FOOD PTE LTD,875.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-12-05,UVT0004,TIONG LIAN FOOD PTE LTD,647.5
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-12-12,UVT0004,TIONG LIAN FOOD PTE LTD,700.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-12-19,UVT0004,TIONG LIAN FOOD PTE LTD,157.5
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-12-26,UVT0004,TIONG LIAN FOOD PTE LTD,227.5
PHOC05,PORK FRONT HOCK OLYMEL-CANADA 15KG/CTNS,2022-10-10,UVA0018,AJC INTERNATIONAL,62370.0
PHOC05,PORK FRONT HOCK OLYMEL-CANADA 15KG/CTNS,2022-10-17,UVA0018,AJC INTERNATIONAL,62099.99999999999
PHOC05-01,PORK HOCK (SULINA) 20kg/ctn,2022-10-10,UVB0024,BRF GLOBAL GMBH,65324.799999999996
PIGB02,PORK- PIG BRAIN (PCS) 3PCS/BOX,2022-10-03,UVC0001,CASH SUPPLIER (NON-GST),18.0
PIGB02,PORK- PIG BRAIN (PCS) 3PCS/BOX,2022-10-17,UVC0001,CASH SUPPLIER (NON-GST),64.39999999999999
PIGB02,PORK- PIG BRAIN (PCS) 3PCS/BOX,2022-10-24,UVC0001,CASH SUPPLIER (NON-GST),67.19999999999999
PIGB02,PORK- PIG BRAIN (PCS) 3PCS/BOX,2022-11-07,UVC0001,CASH SUPPLIER (NON-GST),72.8
PJOW10,PORK JOWL BOSELER 5KG/CTN,2022-10-10,UVT0004,TIONG LIAN FOOD PTE LTD,1725.0
PJOW10,PORK JOWL BOSELER 5KG/CTN,2022-10-17,UVT0004,TIONG LIAN FOOD PTE LTD,2300.0
PJOW10,PORK JOWL BOSELER 5KG/CTN,2022-10-31,UVT0004,TIONG LIAN FOOD PTE LTD,8855.0
PJOW10,PORK JOWL BOSELER 5KG/CTN,2022-12-26,UVT0004,TIONG LIAN FOOD PTE LTD,1150.0
PKID03,PORK KIDNEY  (SCAN HK) 10KG,2022-10-10,UVA0019,AMAX FOODS PTE LTD,480.0
PKID03,PORK KIDNEY  (SCAN HK) 10KG,2022-10-24,UVA0019,AMAX FOODS PTE LTD,480.0
PKID03,PORK KIDNEY  (SCAN HK) 10KG,2022-11-07,UVP0002,PIN CORPORATION PTE LTD,660.0
PKID03,PORK KIDNEY  (SCAN HK) 10KG,2022-11-21,UVA0019,AMAX FOODS PTE LTD,540.0
PKID03,PORK KIDNEY  (SCAN HK) 10KG,2022-11-28,UVA0019,AMAX FOODS PTE LTD,1620.0
PKID03,PORK KIDNEY  (SCAN HK) 10KG,2022-12-26,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,735.0
PLEG01,PORK LEG (FRIMESA 90CL-SA) 25kg/ctn,2022-12-26,UVA0018,AJC INTERNATIONAL,93690.0
PLEG03,PORK LEG (ALEGRA-SA),2022-11-07,UVI0001,INTERNATIONAL FOOD CONNECTORS BV,184788.68099999998
PLEG05-03,PORK LEG (SULINA) 18kg/ctns,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,12240.0
PLEG05-03,PORK LEG (SULINA) 18kg/ctns,2022-10-17,UVS0008,COUNTRY FOODS PTE LTD,55885.5
PLEG05-03,PORK LEG (SULINA) 18kg/ctns,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,59535.0
PLEG05-04,PORK LEG (SPAIN),2022-11-14,UVC0001,CASH SUPPLIER (NON-GST),217.25
PLEM02,PORK LEG MUSCLE 500gm X 20pkt,2022-10-03,UVG0006,GUAN SENG COOKED FISH MERCHANT,300.0
PLEM02,PORK LEG MUSCLE 500gm X 20pkt,2022-10-17,UVG0006,GUAN SENG COOKED FISH MERCHANT,300.0
PLEM02,PORK LEG MUSCLE 500gm X 20pkt,2022-10-31,UVG0006,GUAN SENG COOKED FISH MERCHANT,300.0
PLEM02,PORK LEG MUSCLE 500gm X 20pkt,2022-11-21,UVG0006,GUAN SENG COOKED FISH MERCHANT,300.0
PLEM02,PORK LEG MUSCLE 500gm X 20pkt,2022-12-19,UVG0006,GUAN SENG COOKED FISH MERCHANT,750.0
PLES06,PORK LEAN VALUE PACK 500gmX20pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,210.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-10-03,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,4500.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-10-10,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,4875.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-10-17,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,250.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-10-24,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,4500.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-10-31,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,125.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-11-07,UVC0011,CHIP HONG FARM PRODUCT,3679.9999999999995
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-11-14,UVC0011,CHIP HONG FARM PRODUCT,3679.9999999999995
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-11-21,UVC0011,CHIP HONG FARM PRODUCT,229.99999999999997
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-11-28,UVC0011,CHIP HONG FARM PRODUCT,345.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-11-28,UVP0002,PIN CORPORATION PTE LTD,2070.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-12-05,UVC0011,CHIP HONG FARM PRODUCT,3633.9999999999995
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-12-12,UVC0011,CHIP HONG FARM PRODUCT,1180.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-12-19,UVE0012,EMERGING SUCCESS PTE LTD,500.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-12-19,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,3840.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-12-26,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,3720.0
PLIV05,HEART PROTECTING MEAT (LIVER),2022-12-26,UVT0042,TAO YUAN PTE LTD,94.0
PLIV07,PORK LIVER (FOOD FAMILY) 10KG/CTNS,2022-10-31,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,4875.0
PLIV07,PORK LIVER (FOOD FAMILY) 10KG/CTNS,2022-11-28,UVC0011,CHIP HONG FARM PRODUCT,1609.9999999999998
PLIV07,PORK LIVER (FOOD FAMILY) 10KG/CTNS,2022-12-19,UVC0011,CHIP HONG FARM PRODUCT,6210.0
PLIV08,PORK LIVER (SEARA) 15KG/CTNS,2022-12-12,UVE0012,EMERGING SUCCESS PTE LTD,660.0
PLOI01,PORK LOIN (SULINA) 18kg/ctn,2022-12-26,UVL0013,LIM SIANG HUAT PTE LTD,17280.0
PLOI04,PORK LOIN (FRIMESA-SA) 25kg/ctn,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,6318.0
PLOI07,PORK LOIN BONELESS 500gmX20pkt,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,228.0
PLOI07,PORK LOIN BONELESS 500gmX20pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,252.0
PLOI07,PORK LOIN BONELESS 500gmX20pkt,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,252.0
PLOI10,PORK LOIN MINCED / TRIMMING,2022-09-26,UVO0004,OJJ FOODS PTE LTD,1750.0
PLOI10,PORK LOIN MINCED / TRIMMING,2022-11-14,UVO0004,OJJ FOODS PTE LTD,2240.0
PLOR01-02,PORK LOIN RIB (AURORA) 10kg/ctn,2022-12-12,UVT0042,TAO YUAN PTE LTD,225.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-10-03,UVT0004,TIONG LIAN FOOD PTE LTD,6400.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-10-10,UVT0004,TIONG LIAN FOOD PTE LTD,6400.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-10-24,UVT0004,TIONG LIAN FOOD PTE LTD,5200.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-10-31,UVT0004,TIONG LIAN FOOD PTE LTD,2600.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-11-07,UVT0004,TIONG LIAN FOOD PTE LTD,7800.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-11-14,UVC0001,CASH SUPPLIER (NON-GST),60.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-11-14,UVT0004,TIONG LIAN FOOD PTE LTD,2600.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-11-21,UVT0004,TIONG LIAN FOOD PTE LTD,2600.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-11-28,UVT0004,TIONG LIAN FOOD PTE LTD,5200.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-12-05,UVT0004,TIONG LIAN FOOD PTE LTD,5200.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-12-12,UVT0004,TIONG LIAN FOOD PTE LTD,5200.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-12-19,UVT0004,TIONG LIAN FOOD PTE LTD,2600.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-12-26,UVT0004,TIONG LIAN FOOD PTE LTD,5200.0
PLOR03,PORK BABY BACK RIBS MARINATED - HONEY 1PCS/PKT,2022-11-21,UVT0004,TIONG LIAN FOOD PTE LTD,216.0
PLOR03,PORK BABY BACK RIBS MARINATED - HONEY 1PCS/PKT,2022-12-05,UVT0004,TIONG LIAN FOOD PTE LTD,216.0
PLOR03,PORK BABY BACK RIBS MARINATED - HONEY 1PCS/PKT,2022-12-19,UVT0004,TIONG LIAN FOOD PTE LTD,216.0
PMIN06,PORK MINCED SULINA 500gmX20pkt,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,560.0
PMIN07,PORK MINCED KURO 500gmX20pkt,2022-10-31,UVS0008,COUNTRY FOODS PTE LTD,330.0
PMIN07,PORK MINCED KURO 500gmX20pkt,2022-11-07,UVS0008,COUNTRY FOODS PTE LTD,660.0
PMIN07,PORK MINCED KURO 500gmX20pkt,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,660.0
PMIN07,PORK MINCED KURO 500gmX20pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,660.0
PMIN07,PORK MINCED KURO 500gmX20pkt,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,660.0
PMIN07,PORK MINCED KURO 500gmX20pkt,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,660.0
PORT01,PORK- PORK AORTA 10kg/ctn 121/505,2022-11-21,UVC0001,CASH SUPPLIER (NON-GST),24.64
PORT01,PORK- PORK AORTA 10kg/ctn 121/505,2022-11-21,UVT0042,TAO YUAN PTE LTD,121.51999999999998
PORT01,PORK- PORK AORTA 10kg/ctn 121/505,2022-11-28,UVT0042,TAO YUAN PTE LTD,229.64
PORT01,PORK- PORK AORTA 10kg/ctn 121/505,2022-12-05,UVT0042,TAO YUAN PTE LTD,390.0
PORT01,PORK- PORK AORTA 10kg/ctn 121/505,2022-12-12,UVT0042,TAO YUAN PTE LTD,390.0
PORT01,PORK- PORK AORTA 10kg/ctn 121/505,2022-12-26,UVT0042,TAO YUAN PTE LTD,312.0
PORT02,PORK- PORK AORTA,2022-11-28,UVT0042,TAO YUAN PTE LTD,83.16
PORT02,PORK- PORK AORTA,2022-12-05,UVT0042,TAO YUAN PTE LTD,28.0
PORT02,PORK- PORK AORTA,2022-12-12,UVT0042,TAO YUAN PTE LTD,66.64
PORT02,PORK- PORK AORTA,2022-12-19,UVT0042,TAO YUAN PTE LTD,57.959999999999994
PORT02,PORK- PORK AORTA,2022-12-26,UVT0042,TAO YUAN PTE LTD,108.91999999999999
POWDER-01,POWDER RED COLOURING (no.284) 450GM/TUB,2022-11-14,UVS0058,SUNRISE FOOD PTE LTD,37.0
PREC02,PORK RECTUMS (EXCELENCIA-BRAZIL) 16kg/ctn,2022-10-31,UVL0014,LP EXPORT DMCC,29784.0
PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),2022-10-03,UVP0002,PIN CORPORATION PTE LTD,3550.0
PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),2022-10-10,UVP0002,PIN CORPORATION PTE LTD,10224.0
PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),2022-10-17,UVP0002,PIN CORPORATION PTE LTD,5112.0
PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),2022-10-24,UVP0002,PIN CORPORATION PTE LTD,2130.0
PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),2022-10-31,UVM0001,MUA HIN POULTRY FARM PTE LTD,7350.0
PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),2022-10-31,UVP0002,PIN CORPORATION PTE LTD,1420.0
PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),2022-11-21,UVJ0018,JB FROZEN FOOD PTE LTD,380.0
PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),2022-11-21,UVM0001,MUA HIN POULTRY FARM PTE LTD,7350.0
PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),2022-12-05,UVP0002,PIN CORPORATION PTE LTD,7100.0
PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),2022-12-12,UVP0002,PIN CORPORATION PTE LTD,5112.0
PRIB01,PORK MEATY RIBLETS (SPAIN-10.03948/L) IWP PACKING,2022-10-17,UVA0001,ANGLISS SINGAPORE PTE LTD,1768.0
PRIB01,PORK MEATY RIBLETS (SPAIN-10.03948/L) IWP PACKING,2022-10-17,UVG0001,GOODCROP PTE LTD,105.0
PRIB01,PORK MEATY RIBLETS (SPAIN-10.03948/L) IWP PACKING,2022-10-24,UVG0001,GOODCROP PTE LTD,210.0
PRIB01,PORK MEATY RIBLETS (SPAIN-10.03948/L) IWP PACKING,2022-10-31,UVG0001,GOODCROP PTE LTD,1890.0
PRIB01-02,PORK MEATY RIBLETS (SULINA) 15kg/ctn,2022-10-17,UVE0012,EMERGING SUCCESS PTE LTD,225.0
PRIB01-09,PORK MEALTY RIBLETS (FAMADESA-SPAIN) 10KG/CTNS,2022-10-10,UVS0062,SIAM CANADIAN (ASIA) LIMITED,90216.0
