item_code,description,date,quantity,purchase_quantity
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-10-01,378.0,135.0
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-11-01,366.0,180.0
OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,2022-12-01,315.0,180.0
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-10-01,626.0,0.0
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-11-01,2327.0,2700.0
OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2022-12-01,2334.0,2700.0
OCN007,OTHER- CHICKEN NUGGETS 50PCS+/KG (KESKINOGLU-TURKEY) 10X1kg,2022-10-01,1260.0,8000.0
OCN007,OTHER- CHICKEN NUGGETS 50PCS+/KG (KESKINOGLU-TURKEY) 10X1kg,2022-11-01,968.0,0.0
OCN007,OTHER- CHICKEN NUGGETS 50PCS+/KG (KESKINOGLU-TURKEY) 10X1kg,2022-12-01,1050.0,0.0
OCN008,OTHER- CHICKEN GOLDEN NUGGETS (AYAMAS) 850gm x 10 pkt,2022-10-01,330.0,0.0
OCN008,OTHER- CHICKEN GOLDEN NUGGETS (AYAMAS) 850gm x 10 pkt,2022-11-01,345.0,0.0
OCN008,OTHER- CHICKEN GOLDEN NUGGETS (AYAMAS) 850gm x 10 pkt,2022-12-01,365.0,1200.0
OCO002,OTHER- SWEET CORN KERNEL (CHINA) 1kgX10pkt,2022-10-01,612.0,0.0
OCO002,OTHER- SWEET CORN KERNEL (CHINA) 1kgX10pkt,2022-11-01,560.0,0.0
OCO002,OTHER- SWEET CORN KERNEL (CHINA) 1kgX10pkt,2022-12-01,501.0,0.0
OCP002,OTHER- CHICKEN BURGER BREADED (FARMPRIDE) 375gmX18pkt,2022-10-01,197.0,135.0
OCP002,OTHER- CHICKEN BURGER BREADED (FARMPRIDE) 375gmX18pkt,2022-11-01,156.0,0.0
OCP002,OTHER- CHICKEN BURGER BREADED (FARMPRIDE) 375gmX18pkt,2022-12-01,215.0,135.0
OCP003,OTHER- CHICKEN PATTIES BREADED (FARMPRIDE) 500gmX18pkt,2022-10-01,234.0,180.0
OCP003,OTHER- CHICKEN PATTIES BREADED (FARMPRIDE) 500gmX18pkt,2022-11-01,261.0,0.0
OCP003,OTHER- CHICKEN PATTIES BREADED (FARMPRIDE) 500gmX18pkt,2022-12-01,9.0,0.0
OCP003-02,OTHER- CHICKEN PATTIES BREADED (FARMPRIDE) 500gmX18pkt,2022-11-01,72.0,90.0
OCP003-02,OTHER- CHICKEN PATTIES BREADED (FARMPRIDE) 500gmX18pkt,2022-12-01,145.0,135.0
OCP004,OTHER- CHICKEN PATTIES (PRIMO-ROSEMARY) 420gmX15pkt,2022-10-01,60.0,0.0
OCP004-02,OTHER- CHICKEN PATTIES (PRIMO-ROSEMARY) 420gmX15pkt,2022-12-01,180.0,75.0
OCP006,OTHER- CHICKEN BURGER PATTIES (SADIA) 320gmX20pkt,2022-10-01,170.0,0.0
OCP006,OTHER- CHICKEN BURGER PATTIES (SADIA) 320gmX20pkt,2022-11-01,70.0,100.0
OCP006,OTHER- CHICKEN BURGER PATTIES (SADIA) 320gmX20pkt,2022-12-01,24.0,0.0
OCP006-02,CHICKEN BURGER PATTIES CLASSIC 20X320gm,2022-11-01,167.0,150.0
OCP006-02,CHICKEN BURGER PATTIES CLASSIC 20X320gm,2022-12-01,206.0,100.0
OCP008,OTHER- UNBREADED CHICKEN PATTIES 7boxes/ctn*40pcs/box,2022-10-01,7.0,10.5
OCP008,OTHER- UNBREADED CHICKEN PATTIES 7boxes/ctn*40pcs/box,2022-11-01,0.0,0.0
OCP008,OTHER- UNBREADED CHICKEN PATTIES 7boxes/ctn*40pcs/box,2022-12-01,5.0,0.0
OCP009,OTHER- CHICKEN PATTY (KESKINOGLU-TURKEY) 10X1KG/CTNS,2022-10-01,1222.0,1900.0
OCP009,OTHER- CHICKEN PATTY (KESKINOGLU-TURKEY) 10X1KG/CTNS,2022-11-01,160.0,0.0
OCP009,OTHER- CHICKEN PATTY (KESKINOGLU-TURKEY) 10X1KG/CTNS,2022-12-01,134.0,0.0
OCS001,OTHER- CHAR SIEW CUBE,2022-10-01,437.0,100.0
OCS001,OTHER- CHAR SIEW CUBE,2022-11-01,357.0,100.0
OCS001,OTHER- CHAR SIEW CUBE,2022-12-01,493.0,100.0
OCS002,OTHER- CHAR SIEW CUBE 1KG/PKT,2022-11-01,20.0,20.0
OCS002,OTHER- CHAR SIEW CUBE 1KG/PKT,2022-12-01,15.0,15.0
ODB003-02,OTHER- LOTUS LEAF BUN 28g x 10's,2022-10-01,56.0,56.0
ODB003-02,OTHER- LOTUS LEAF BUN 28g x 10's,2022-11-01,84.0,28.0
ODB003-02,OTHER- LOTUS LEAF BUN 28g x 10's,2022-12-01,56.0,84.0
ODS001,OTHER- DOU JIE,2022-12-01,2.0,2.0
ODU001,OTHER- TUNA DUMPLING 18PKT/CTNS,2022-10-01,6.0,0.0
ODU001,OTHER- TUNA DUMPLING 18PKT/CTNS,2022-11-01,1.0,0.0
ODU002,OTHER- OCTOPUS DUMPLING 18PKT/CTNS,2022-10-01,2.0,0.0
ODU002,OTHER- OCTOPUS DUMPLING 18PKT/CTNS,2022-11-01,6.0,0.0
ODU003,OTHER- VEGETABLES DUMPLING 18PKT/CTNS,2022-10-01,5.0,0.0
ODU003,OTHER- VEGETABLES DUMPLING 18PKT/CTNS,2022-11-01,3.0,0.0
ODU007,OTHER- SOUP XIAO LONG BAO 1KG/PKT,2022-10-01,7.0,13.0
ODU007,OTHER- SOUP XIAO LONG BAO 1KG/PKT,2022-11-01,5.0,0.0
ODU007,OTHER- SOUP XIAO LONG BAO 1KG/PKT,2022-12-01,8.0,13.0
ODU010,OTHER- BIBIGO PORK GYOZA,2022-11-01,5.0,5.0
ODU014,OTHER- GOLDEN CRISPY PRAWN CAKE 200GM X 15PKT,2022-10-01,15.0,0.0
ODU016,OTHER- FISH & SOY ROLL 10S 300GMX30PKT/CTNS,2022-10-01,501.0,150.0
ODU016,OTHER- FISH & SOY ROLL 10S 300GMX30PKT/CTNS,2022-11-01,570.0,120.0
ODU016,OTHER- FISH & SOY ROLL 10S 300GMX30PKT/CTNS,2022-12-01,341.0,150.0
ODU017,OTHER- RING RING ROLL/SOYBEAN ROLL 160GM X 15PKT,2022-10-01,4.0,0.0
ODU017,OTHER- RING RING ROLL/SOYBEAN ROLL 160GM X 15PKT,2022-11-01,11.0,0.0
ODU017,OTHER- RING RING ROLL/SOYBEAN ROLL 160GM X 15PKT,2022-12-01,18.0,0.0
ODU018,OTHER- RING RING ROLL/SOYBEAN ROLL 168GM X 15PKT,2022-10-01,960.0,630.0
ODU018,OTHER- RING RING ROLL/SOYBEAN ROLL 168GM X 15PKT,2022-11-01,900.0,630.0
ODU018,OTHER- RING RING ROLL/SOYBEAN ROLL 168GM X 15PKT,2022-12-01,1128.0,630.0
OEB001,OTHER- TOBIKO JAPAN 500GM/PKT,2022-12-01,2.0,2.0
OED001,OTHER- EDAMAME IN SHELL 400GM X 25PKT,2022-10-01,608.0,250.0
OED001,OTHER- EDAMAME IN SHELL 400GM X 25PKT,2022-11-01,626.0,150.0
OED001,OTHER- EDAMAME IN SHELL 400GM X 25PKT,2022-12-01,729.0,187.5
OED003,OTHER- EDAMAME BEAN (WITHOUT SHELL)  10X1KG/CTNS,2022-10-01,125.0,50.0
OED003,OTHER- EDAMAME BEAN (WITHOUT SHELL)  10X1KG/CTNS,2022-11-01,164.0,80.0
OED003,OTHER- EDAMAME BEAN (WITHOUT SHELL)  10X1KG/CTNS,2022-12-01,124.0,50.0
OEG001,OTHER- SALTED YELLOW YOLK 50PCS/TRAY,2022-10-01,1550.0,1000.0
OEG001,OTHER- SALTED YELLOW YOLK 50PCS/TRAY,2022-11-01,1350.0,1000.0
OEG001,OTHER- SALTED YELLOW YOLK 50PCS/TRAY,2022-12-01,1350.0,1000.0
OFC002,OTHER- FISH CAKE (LARGE) 10pcs/pkt,2022-11-01,5.0,5.0
OFC005,OTHER- THAI FISH CAKE FIGO 500gm/pkt x 20pkt/ctns,2022-10-01,300.0,0.0
OFC005,OTHER- THAI FISH CAKE FIGO 500gm/pkt x 20pkt/ctns,2022-11-01,248.0,100.0
OFC005,OTHER- THAI FISH CAKE FIGO 500gm/pkt x 20pkt/ctns,2022-12-01,297.0,100.0
OFC006-02,OTHER- FISH CAKE - PANDAN FISH FACE 450gm X 20pkt (KANIKA),2022-10-01,32.0,0.0
OFC006-02,OTHER- FISH CAKE - PANDAN FISH FACE 450gm X 20pkt (KANIKA),2022-11-01,25.0,40.0
OFC006-02,OTHER- FISH CAKE - PANDAN FISH FACE 450gm X 20pkt (KANIKA),2022-12-01,33.0,60.0
OFF001-04,OTHER- GARLIC CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,2022-10-01,76.0,0.0
OFF001-04,OTHER- GARLIC CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,2022-11-01,57.0,0.0
OFF001-04,OTHER- GARLIC CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,2022-12-01,77.0,0.0
OFF001-08,OTHER- MALA CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,2022-10-01,412.0,0.0
OFF001-08,OTHER- MALA CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,2022-11-01,362.0,0.0
OFF001-08,OTHER- MALA CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,2022-12-01,346.0,0.0
OFF001-09,OTHER- THIRTEEN SPICE CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,2022-10-01,161.0,0.0
OFF001-09,OTHER- THIRTEEN SPICE CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,2022-11-01,97.0,0.0
OFF001-09,OTHER- THIRTEEN SPICE CRAWFISH TRIPLE CATCH 20-30g 10X750GM/CTNS,2022-12-01,123.0,0.0
OFF001-11,OTHER- ORGINAL COOKED WHOLE CRAWFISH 10X1KG/CTNS,2022-10-01,43.0,0.0
OFF001-11,OTHER- ORGINAL COOKED WHOLE CRAWFISH 10X1KG/CTNS,2022-11-01,73.0,0.0
OFF001-11,OTHER- ORGINAL COOKED WHOLE CRAWFISH 10X1KG/CTNS,2022-12-01,30.0,0.0
OFF0010,OTHER- FRIES SWEET POTATO PLATTER (LAMB'S) 1/4' x 1/2',2022-10-01,6.0,10.0
OFF002-02,OTHER- F.FRIES SHOESTRING (GARDEN MAID) 10X1KG/CTNS,2022-10-01,826.0,500.0
OFF002-02,OTHER- F.FRIES SHOESTRING (GARDEN MAID) 10X1KG/CTNS,2022-11-01,865.0,11880.0
OFF002-02,OTHER- F.FRIES SHOESTRING (GARDEN MAID) 10X1KG/CTNS,2022-12-01,1077.0,0.0
OFF002-04,OTHER- F.FRIES SHOESTRING GP 12X1KG/CTNS,2022-10-01,96.0,0.0
OFF003-03,OTHER- F.FRIES CRINKLE CUT (GARDEN MAID) 10X1KG/CTNS,2022-11-01,383.0,3600.0
OFF003-03,OTHER- F.FRIES CRINKLE CUT (GARDEN MAID) 10X1KG/CTNS,2022-12-01,856.0,0.0
OFF003-08,OTHER- F.FRIES CRINKLE CUT (NZ-SUNLITE) 6X2KG/CTNS,2022-10-01,697.0,240.0
OFF003-08,OTHER- F.FRIES CRINKLE CUT (NZ-SUNLITE) 6X2KG/CTNS,2022-11-01,304.0,0.0
OFF004,OTHER- F.FRIES STRAIGHT CUT 5X2KG/CTNS,2022-12-01,20.0,20.0
OFF004-03,OTHER- F.FRIES SHOESRING (FARMLAND) 1X10pkt,2022-10-01,550.0,100.0
OFF004-03,OTHER- F.FRIES SHOESRING (FARMLAND) 1X10pkt,2022-11-01,350.0,150.0
OFF004-03,OTHER- F.FRIES SHOESRING (FARMLAND) 1X10pkt,2022-12-01,160.0,150.0
OFF004-04,OTHER- F.FRIES COATED STRAIGHT CUT 5X2KG/CTNS (FARMCHEF),2022-10-01,5.0,5.0
OFF005-01,OTHER- SEASONED WEDGE (LAMB WESTON) 12X1KG/CTNS,2022-10-01,154.0,90.0
OFF005-01,OTHER- SEASONED WEDGE (LAMB WESTON) 12X1KG/CTNS,2022-11-01,190.0,120.0
OFF005-01,OTHER- SEASONED WEDGE (LAMB WESTON) 12X1KG/CTNS,2022-12-01,164.0,120.0
OFF006-01,OTHER- POTATOES CUTLET (BERGEDIL) 12PCSX40G,2022-11-01,24.0,24.0
OFF006-03,OTHER- F.FRIES CRISS CROSS  (CROKKN BATTERED) 4 X 2.5KG/CTNS,2022-10-01,28.0,20.0
OFF006-03,OTHER- F.FRIES CRISS CROSS  (CROKKN BATTERED) 4 X 2.5KG/CTNS,2022-11-01,42.0,16.0
OFF006-03,OTHER- F.FRIES CRISS CROSS  (CROKKN BATTERED) 4 X 2.5KG/CTNS,2022-12-01,44.0,20.0
OFF009,OTHER- TWISTER FRIES / CURLY FRIES 1KG/PKT,2022-10-01,25.0,0.0
OFF009,OTHER- TWISTER FRIES / CURLY FRIES 1KG/PKT,2022-11-01,15.0,0.0
OFF009,OTHER- TWISTER FRIES / CURLY FRIES 1KG/PKT,2022-12-01,35.0,0.0
OFF010,OTHER- TWISTER FRIES/CURLY FRIES (LAMB WESTERN) 5lb X 6pkt,2022-10-01,9.0,0.0
OFF010,OTHER- TWISTER FRIES/CURLY FRIES (LAMB WESTERN) 5lb X 6pkt,2022-11-01,16.0,24.0
OFF010,OTHER- TWISTER FRIES/CURLY FRIES (LAMB WESTERN) 5lb X 6pkt,2022-12-01,13.0,18.0
OFL001,OTHER- FROG LEG 10X1KG/CTNS,2022-10-01,302.0,100.0
OFL001,OTHER- FROG LEG 10X1KG/CTNS,2022-11-01,224.0,100.0
OFL001,OTHER- FROG LEG 10X1KG/CTNS,2022-12-01,53.0,0.0
OFL002,OTHER- FRESH WHOLE FROG,2022-10-01,3.0,3.0
OFL002,OTHER- FRESH WHOLE FROG,2022-11-01,2.1,2.1
OFL002-02,OTHER- FROG LEG (PAN ROYAL) 6/8pcs /LB 500gm x 20pkt,2022-12-01,326.0,175.0
OFP004,OTHER- FISH PATTIES 32pcs (SAHIR)AAA 6pkt/ctn,2022-10-01,102.0,60.0
OFP004,OTHER- FISH PATTIES 32pcs (SAHIR)AAA 6pkt/ctn,2022-11-01,208.0,30.0
OFP004,OTHER- FISH PATTIES 32pcs (SAHIR)AAA 6pkt/ctn,2022-12-01,131.0,60.0
OFS001,OTHER- CRISPY FISH SKIN 600gm/pkt,2022-10-01,4.0,0.0
OFS001,OTHER- CRISPY FISH SKIN 600gm/pkt,2022-11-01,5.0,0.0
OFS001,OTHER- CRISPY FISH SKIN 600gm/pkt,2022-12-01,39.0,24.0
OFS003,OTHER- FISH MAW 1KG,2022-12-01,0.2,0.2
OGF001,OTHER- GRILLED FISH - MALA 10X1/CTNS,2022-10-01,9.0,0.0
OGF001,OTHER- GRILLED FISH - MALA 10X1/CTNS,2022-11-01,0.0,0.0
OGF001,OTHER- GRILLED FISH - MALA 10X1/CTNS,2022-12-01,20.0,0.0
OHA002,OTHER- CHICKEN PICNIC HAM SLICED 1kg,2022-10-01,58.0,100.0
OHA002,OTHER- CHICKEN PICNIC HAM SLICED 1kg,2022-11-01,38.0,0.0
OHA002,OTHER- CHICKEN PICNIC HAM SLICED 1kg,2022-12-01,28.0,50.0
OHA004,OTHER- ITALY PARMA HAM PRESLICED 90GM,2022-12-01,10.0,50.0
OHB001-02,OTHER- HASH BROWN (FAIRISLE/SIMPLOT) 20pcs 12pkt/ctn,2022-10-01,307.0,180.0
OHB001-02,OTHER- HASH BROWN (FAIRISLE/SIMPLOT) 20pcs 12pkt/ctn,2022-11-01,222.0,0.0
OHB001-02,OTHER- HASH BROWN (FAIRISLE/SIMPLOT) 20pcs 12pkt/ctn,2022-12-01,72.0,12.0
OHB001-03,OTHER- HASH BROWN (DEL CAMPO) 20pcs 12pkt/ctn,2022-11-01,594.0,5040.0
OHB001-03,OTHER- HASH BROWN (DEL CAMPO) 20pcs 12pkt/ctn,2022-12-01,880.0,0.0
OHB002,OTHER- HASH BROWN TRI TATERS (SIMLOT) 2.27kgX6pkt,2022-10-01,111.0,60.0
OHB003,OTHER- HASH BROWN TRI TATERS (MAESTRO) 2.5kgX4pkt,2022-10-01,8.0,30.0
OHB003,OTHER- HASH BROWN TRI TATERS (MAESTRO) 2.5kgX4pkt,2022-11-01,94.0,26.0
OHB003,OTHER- HASH BROWN TRI TATERS (MAESTRO) 2.5kgX4pkt,2022-12-01,53.0,32.0
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,2022-10-01,9516.0,2640.0
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,2022-11-01,5596.0,2400.0
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,2022-12-01,5379.0,2160.0
OHD0011,OTHER- C.COCKTAIL CHEESE SAUSAGE 12X1KG/PKT,2022-10-01,474.0,120.0
OHD0011,OTHER- C.COCKTAIL CHEESE SAUSAGE 12X1KG/PKT,2022-11-01,5.0,0.0
OHD0012,OTHER- C.COCKTAIL CHEESE SAUSAGE 20X500KG/CTNS,2022-10-01,1166.0,400.0
OHD0012,OTHER- C.COCKTAIL CHEESE SAUSAGE 20X500KG/CTNS,2022-11-01,2772.0,400.0
OHD0012,OTHER- C.COCKTAIL CHEESE SAUSAGE 20X500KG/CTNS,2022-12-01,3301.0,1000.0
OHD002,OTHER- HOT DOG 340gm (KESKINOGLU-TURKEY) 24pkt/ctn,2022-10-01,711.0,38400.0
OHD002,OTHER- HOT DOG 340gm (KESKINOGLU-TURKEY) 24pkt/ctn,2022-11-01,5062.0,0.0
OHD002,OTHER- HOT DOG 340gm (KESKINOGLU-TURKEY) 24pkt/ctn,2022-12-01,4879.0,0.0
OHD004,OTHER- HOT DOG 340gm (SADIA) 24pkt/ctn,2022-10-01,1848.0,1440.0
OHD004,OTHER- HOT DOG 340gm (SADIA) 24pkt/ctn,2022-11-01,1488.0,1200.0
OHD004,OTHER- HOT DOG 340gm (SADIA) 24pkt/ctn,2022-12-01,1752.0,1260.0
OHD006,OTHER- CHICKEN CHEESE SAUSAGE 32X235GM/CTNS,2022-10-01,864.0,480.0
OHD006,OTHER- CHICKEN CHEESE SAUSAGE 32X235GM/CTNS,2022-11-01,450.0,0.0
OHD006,OTHER- CHICKEN CHEESE SAUSAGE 32X235GM/CTNS,2022-12-01,150.0,160.0
OHD007-01,OTHER- HOT DOG 300gm (BLACK PEPPER-AYAMAS) 32pkt/ctn,2022-10-01,704.0,0.0
OHD007-01,OTHER- HOT DOG 300gm (BLACK PEPPER-AYAMAS) 32pkt/ctn,2022-11-01,272.0,0.0
OHD007-01,OTHER- HOT DOG 300gm (BLACK PEPPER-AYAMAS) 32pkt/ctn,2022-12-01,352.0,1792.0
OHD008,OTHER- HOT DOG 340gm (VALLEY CHEF) 32pkt/ctn,2022-10-01,248.0,640.0
OHD008,OTHER- HOT DOG 340gm (VALLEY CHEF) 32pkt/ctn,2022-11-01,352.0,0.0
OHD008,OTHER- HOT DOG 340gm (VALLEY CHEF) 32pkt/ctn,2022-12-01,544.0,320.0
OHD012,OTHER- PORK SAUSAGE WITH CORN,2022-10-01,160.0,20.0
OHD012,OTHER- PORK SAUSAGE WITH CORN,2022-11-01,20.0,50.0
OHD012,OTHER- PORK SAUSAGE WITH CORN,2022-12-01,8.0,0.0
OHD012-03,OTHER- PORK SMOKED SAUSAGE WITH SALTED EGG,2022-10-01,150.0,75.0
OHD012-03,OTHER- PORK SMOKED SAUSAGE WITH SALTED EGG,2022-11-01,50.0,50.0
OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,2022-10-01,560.0,100.0
OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,2022-11-01,200.0,150.0
OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,2022-12-01,380.0,40.0
OHD012-05,OTHER- PORK SAUSAGE,2022-10-01,200.0,50.0
OHD012-05,OTHER- PORK SAUSAGE,2022-11-01,50.0,50.0
OHD013-03,OTHER- CHICKEN SAUSAGE WITH CORN,2022-11-01,30.0,0.0
OHD014,OTHER- CHICKEN SAUSAGE JUMBO 20X1pkt/ctn,2022-10-01,34.0,0.0
OHD022,OTHER- PORK CHORIZO 1KG/PKT,2022-12-01,1.0,1.0
OHD026,OTHER- PORK BRATWURST GERMANY SAUSAGE 1KG/PKT,2022-12-01,4.0,4.0
OHD027,OTHER- CHICKEN VIENNA 6' 50gm/pcs 20pcs/pkt,2022-12-01,22.0,11.0
OKA001,OTHER- CHICKEN KARAAGE 1kgX10pkt,2022-12-01,10.0,0.0
OKA002,OTHER- CHICKEN KARAAGE 18X400GM/CTNS,2022-10-01,81.0,54.0
OKA002,OTHER- CHICKEN KARAAGE 18X400GM/CTNS,2022-11-01,108.0,90.0
OKA002,OTHER- CHICKEN KARAAGE 18X400GM/CTNS,2022-12-01,162.0,90.0
OKO002,OTHER- KOMBU/KELP SLIK **CHINA**,2022-10-01,101.0,0.0
OKO002,OTHER- KOMBU/KELP SLIK **CHINA**,2022-11-01,116.0,0.0
OKO002,OTHER- KOMBU/KELP SLIK **CHINA**,2022-12-01,106.0,0.0
OKO002-01,OTHER- KOMBU/KELP KNOT **CHINA**,2022-10-01,108.0,0.0
OKO002-01,OTHER- KOMBU/KELP KNOT **CHINA**,2022-11-01,74.0,0.0
OKR001,OTHER- KOEAN RICE CAKE (TTEOKBBOKY) 600GM X 12PKT,2022-10-01,44.0,30.0
OKR001,OTHER- KOEAN RICE CAKE (TTEOKBBOKY) 600GM X 12PKT,2022-11-01,70.0,42.0
OKR001,OTHER- KOEAN RICE CAKE (TTEOKBBOKY) 600GM X 12PKT,2022-12-01,53.0,36.0
OKR003,OTHER- GLUTINOUS RICE CAKE (260g),2022-11-01,359.0,260.0
OKR003,OTHER- GLUTINOUS RICE CAKE (260g),2022-12-01,346.0,1000.0
OMO002,OTHER- MOZZ SHREDDED 2kgX6pkt,2022-10-01,54.0,20.0
OMO002,OTHER- MOZZ SHREDDED 2kgX6pkt,2022-11-01,26.0,0.0
OMO002,OTHER- MOZZ SHREDDED 2kgX6pkt,2022-12-01,26.0,20.0
OMO005,OTHER- MOZZARELLA STICK BREADED ORGINAL 12PCS/PKT X 24PKT/CTNS,2022-10-01,116.0,72.0
OMO005,OTHER- MOZZARELLA STICK BREADED ORGINAL 12PCS/PKT X 24PKT/CTNS,2022-11-01,24.0,0.0
OMO005,OTHER- MOZZARELLA STICK BREADED ORGINAL 12PCS/PKT X 24PKT/CTNS,2022-12-01,27.0,0.0
OMO006,OTHER- MOZZARELLA STICK BREADED ORGINAL 10X1KG,2022-12-01,30.0,30.0
OMR001,OTHER- FRAGRANCE MEAT ROLL 50pcs/pkt,2022-10-01,1700.0,500.0
OMR001,OTHER- FRAGRANCE MEAT ROLL 50pcs/pkt,2022-11-01,1950.0,500.0
OMR001,OTHER- FRAGRANCE MEAT ROLL 50pcs/pkt,2022-12-01,1950.0,500.0
OMR002,OTHER- CHICKEN BALL 50PCS/PKT,2022-10-01,160.0,20.0
OMR002,OTHER- CHICKEN BALL 50PCS/PKT,2022-11-01,149.0,15.0
OMR002,OTHER- CHICKEN BALL 50PCS/PKT,2022-12-01,106.0,20.0
OMR003,OTHER- CHICKEN CHUNKY MEATBALL 100's 1kg/pkt,2022-10-01,15.0,20.0
OMR003,OTHER- CHICKEN CHUNKY MEATBALL 100's 1kg/pkt,2022-11-01,22.0,10.0
OMR003,OTHER- CHICKEN CHUNKY MEATBALL 100's 1kg/pkt,2022-12-01,10.0,0.0
OMT001,OTHER- MAN TOU 12pcs 180gm X 24pkt,2022-10-01,899.0,1536.0
OMT001,OTHER- MAN TOU 12pcs 180gm X 24pkt,2022-11-01,913.0,0.0
OMT001,OTHER- MAN TOU 12pcs 180gm X 24pkt,2022-12-01,988.0,1536.0
OMT002,OTHER- MAN TOU 9s 180GM/PKT X 24PKT/CTNS (LEEFOOD),2022-12-01,11.0,0.0
OOI002,OTHER- OYSTER SAUCE 5L,2022-11-01,1.0,0.0
OOI004,OTHER- COOKING OIL RED TIN GW16KG,2022-10-01,241.0,300.0
OOI004,OTHER- COOKING OIL RED TIN GW16KG,2022-11-01,271.0,300.0
OOI004,OTHER- COOKING OIL RED TIN GW16KG,2022-12-01,253.0,300.0
OOI004-01,OTHER- COOKING CHINESE WINE FINE COOK,2022-12-01,3.0,0.0
OOI004-03,OTHER- FISH SAUCE CHU ZHEN 750GM/BOT,2022-11-01,1.0,0.0
OOI006-01,OTHER- WHITE ROCK SUGAR 3KG/PKT,2022-10-01,1.0,1.0
OOI006-01,OTHER- WHITE ROCK SUGAR 3KG/PKT,2022-11-01,1.0,0.0
OOI006-02,OTHER- MAPLE SYRUP MACDONALD 12X12.5oz USA,2022-11-01,1.0,0.0
OOI012-03,OTHER- SALT 3KG CAP MENARAH,2022-10-01,3.0,0.0
OOI013B,OTHER- BLACK TRUFFLE OIL,2022-11-01,2.0,0.0
OOI013C,OTHER- BLACK TRUFFLE PASTE (TARTUFI JIMMY) 500GM/JAR,2022-12-01,2.0,2.0
OOI019,OTHER- HONEY 1KG/TUB,2022-10-01,14.0,5.0
OOI029,OTHER- VINEGAR (WHITE) 5L/TUB,2022-12-01,2.0,0.0
OOR006,OTHER- ONION RING (LAMB WESTERN/SIMPLOT-BABY STAR) 2lbX8pkt,2022-10-01,608.0,160.0
OOR006,OTHER- ONION RING (LAMB WESTERN/SIMPLOT-BABY STAR) 2lbX8pkt,2022-11-01,458.0,160.0
OOR006,OTHER- ONION RING (LAMB WESTERN/SIMPLOT-BABY STAR) 2lbX8pkt,2022-12-01,679.0,160.0
OOW001,OTHER- OCTOPUS BABY 20/40 (FROZEN-CLEAN) 500GMX20PKT,2022-10-01,12.0,0.0
OOW001,OTHER- OCTOPUS BABY 20/40 (FROZEN-CLEAN) 500GMX20PKT,2022-11-01,40.0,0.0
OOW001,OTHER- OCTOPUS BABY 20/40 (FROZEN-CLEAN) 500GMX20PKT,2022-12-01,47.0,75.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-10-01,30.0,0.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-11-01,22.0,30.0
OPA001,OTHER- SHRIMP PASTE 2kg/pkt,2022-12-01,17.0,30.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-10-01,2.0,2.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-11-01,20.0,20.0
OPA002,OTHER- FISH PASTE 1KG/PKT,2022-12-01,1.0,1.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-10-01,32.0,5.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-11-01,26.0,10.0
OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,2022-12-01,36.0,10.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-10-01,2.0,0.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-11-01,1.0,0.0
OPC001-02,OTHER- C.WITH PANDAN LEAF 30GM/PCS**10NOS/PKT,2022-12-01,2.0,0.0
OPLANT002,OTHER- PLANT BASED CRISPY BITES FIRST PRIDE,2022-10-01,36.0,12.0
OPLANT003,OTHER- PLANT BASED STRPIS FIRST PRIDE,2022-10-01,48.0,12.0
OPLANT004,OTHER- PLANT BASED SPICY NUGGETS FIRST PRIDE,2022-10-01,36.0,12.0
