pdt_code,pdt_name,current_inv,summary_purchases_date_range,summary_purchases_min_price,summary_purchases_max_price,summary_sales_date_range,summary_sales_latest_date,summary_sales_latest_price,summary_sales_min_price,summary_sales_max_price
BAO001,,,2023-03-01 - 2023-09-08,7.51,7.6,2023-03-01 - 2023-09-08,2023-09-04,9.2,8.0,10.5
BAU002,,,2021-09-01 - 2023-09-08,27.2,27.2,2021-09-01 - 2023-09-08,2022-08-26,28.2,28.2,28.2
BBA001,,,2023-03-01 - 2023-09-08,9.0,9.0,2023-03-01 - 2023-09-08,2023-09-07,9.63,9.2,12.0
BBA001-01,,,2023-03-01 - 2023-09-08,10.8,12.0,2023-03-01 - 2023-09-08,2023-08-24,19.35,12.5,19.35
BBG001,,,2021-09-01 - 2023-09-08,3.0,3.9,2021-09-01 - 2023-09-08,2022-08-16,4.5,4.5,4.5
BBR001,,,2023-03-01 - 2023-09-08,6.7,7.5,2023-03-01 - 2023-09-08,2023-08-04,9.5,7.6,11.0
BBR002,,,2023-03-01 - 2023-09-08,6.9,7.4,2023-03-01 - 2023-09-08,2023-09-07,9.5,7.2,11.0
BBR003,,,2021-09-01 - 2023-09-08,7.2,8.0,2021-09-01 - 2023-09-08,2022-05-03,11.0,8.5,11.0
BBR004,,,2021-09-01 - 2023-09-08,7.3,7.3,2021-09-01 - 2023-09-08,2022-05-29,7.6,7.6,11.0
BBR009,,,2023-03-01 - 2023-09-08,11.0,11.0,2023-03-01 - 2023-09-08,2023-06-07,11.3,11.3,11.3
BBR010,,,2023-03-01 - 2023-09-08,6.0,6.0,2023-03-01 - 2023-09-08,2023-09-07,7.0,7.0,7.0
BCHO01,,,,,,2023-03-01 - 2023-09-08,2023-08-24,12.0,12.0,12.0
BCHO03,,,2023-03-01 - 2023-09-08,7.6,7.7,2023-03-01 - 2023-09-08,2023-08-30,9.8,8.6,9.8
BCHO04,,,2021-09-01 - 2023-09-08,5.0,5.0,2021-09-01 - 2023-09-08,2022-07-22,5.5,5.5,5.5
BCHO05,,,2021-09-01 - 2023-09-08,5.0,5.0,2023-03-01 - 2023-09-08,2023-09-06,8.0,7.1,13.21
BCR001,,,2021-09-01 - 2023-09-08,6.5,7.5,2023-03-01 - 2023-09-08,2023-03-06,7.8,7.8,7.8
BCR002,,,2023-03-01 - 2023-09-08,12.8,13.5,2023-03-01 - 2023-09-08,2023-08-21,17.3,13.8,19.0
BCT001,,,2023-03-01 - 2023-09-08,7.5,8.5,2023-03-01 - 2023-09-08,2023-08-28,8.0,7.8,10.5
BCT002,,,,,,2023-03-01 - 2023-09-08,2023-08-06,10.5,9.5,12.0
BCT002-02,,,,,,2021-09-01 - 2023-09-08,2021-10-29,9.0,9.0,9.0
BCT003,,,2021-09-01 - 2023-09-08,52.4,58.9,2021-09-01 - 2023-09-08,2021-09-14,67.0,67.0,67.0
BCT003-01,,,2021-09-01 - 2023-09-08,75.0,75.0,2021-09-01 - 2023-09-08,2021-10-15,95.0,95.0,95.0
BCT003-02,,,,,,2021-09-01 - 2023-09-08,2021-09-02,22.0,22.0,22.0
BCT004,,,2023-03-01 - 2023-09-08,7.55,7.6,2023-03-01 - 2023-09-08,2023-04-10,8.0,7.8,8.0
BEER01,,,2021-09-01 - 2023-09-08,3.44,3.44,2021-09-01 - 2023-09-08,2022-02-05,4.0,4.0,4.0
BER001,,,2023-03-01 - 2023-09-08,12.5,12.5,2023-03-01 - 2023-09-08,2023-09-06,13.8,12.8,15.5
BER002,,,2021-09-01 - 2023-09-08,13.5,13.5,2021-09-01 - 2023-09-08,2022-10-14,14.5,14.5,14.5
BFC001,,,2023-03-01 - 2023-09-08,4.0,4.0,2023-03-01 - 2023-09-08,2023-09-06,5.0,3.6,5.9
BFC003,,,,,,2023-03-01 - 2023-09-08,2023-04-10,8.8,8.8,9.2
BFC004,,,2023-03-01 - 2023-09-08,3.3,3.4,2023-03-01 - 2023-09-08,2023-08-03,3.5,3.5,3.9
BFC005,,,2023-03-01 - 2023-09-08,3.3,3.4,2023-03-01 - 2023-09-08,2023-09-04,4.5,3.6,10.0
BFE001,,,,,,2021-09-01 - 2023-09-08,2022-03-23,3.0,3.0,3.0
BFK001,,,2023-03-01 - 2023-09-08,14.8,14.8,2023-03-01 - 2023-09-08,2023-06-05,15.1,15.1,15.1
BFL001,,,2023-03-01 - 2023-09-08,4.0,4.2,2023-03-01 - 2023-09-08,2023-05-15,6.0,6.0,6.0
BFQ001,,,2021-09-01 - 2023-09-08,4.93,6.8,2023-03-01 - 2023-09-08,2023-04-24,7.5,7.5,7.5
BFQ002,,,2023-03-01 - 2023-09-08,4.76,5.58,2023-03-01 - 2023-09-08,2023-08-11,5.75,5.6,7.5
BFT001,,,2023-03-01 - 2023-09-08,7.2,7.2,2023-03-01 - 2023-09-08,2023-03-22,13.0,9.0,13.5
BFT002,,,2023-03-01 - 2023-09-08,6.0,6.0,2023-03-01 - 2023-09-08,2023-07-20,6.4,6.4,6.4
BFT003,,,2023-03-01 - 2023-09-08,8.0,8.8,2023-03-01 - 2023-09-08,2023-08-01,13.0,11.0,13.0
BFT004,,,2023-03-01 - 2023-09-08,8.2,8.2,2023-03-01 - 2023-09-08,2023-04-19,13.0,9.5,13.5
BFT005,,,2023-03-01 - 2023-09-08,6.0,8.8,2023-03-01 - 2023-09-08,2023-09-06,9.5,6.2,20.0
BFT006,,,2023-03-01 - 2023-09-08,2.9,3.0,2023-03-01 - 2023-09-08,2023-09-06,4.0,3.8,7.3
BFT006-02,,,2021-09-01 - 2023-09-08,2.0,4.4,2023-03-01 - 2023-09-08,2023-08-28,4.2,4.2,6.0
BGC001,,,2021-09-01 - 2023-09-08,12.48,14.9,2023-03-01 - 2023-09-08,2023-09-02,13.46,12.5,18.0
BGC002,,,2021-09-01 - 2023-09-08,13.5,14.8,2023-03-01 - 2023-09-08,2023-08-30,16.5,13.8,16.5
BGC003,,,2021-09-01 - 2023-09-08,13.6,14.4,2021-09-01 - 2023-09-08,2022-04-06,15.0,15.0,17.0
BKN001-01,,,2023-03-01 - 2023-09-08,6.9,8.8,2023-03-01 - 2023-09-08,2023-08-16,9.08,7.3,9.8
BKN001-02,,,2023-03-01 - 2023-09-08,6.9,8.15,2023-03-01 - 2023-09-08,2023-07-04,9.5,8.2,9.5
BKN001-03,,,2021-09-01 - 2023-09-08,9.0,9.0,2023-03-01 - 2023-09-08,2023-06-23,8.8,8.8,8.8
BKN001-04,,,2023-03-01 - 2023-09-08,6.75,6.9,2023-03-01 - 2023-09-08,2023-08-26,6.9,6.9,7.2
BKN001-05,,,2023-03-01 - 2023-09-08,6.0,8.4,2023-03-01 - 2023-09-08,2023-09-07,9.35,6.5,9.5
BKN002,,,2023-03-01 - 2023-09-08,7.5,7.5,2023-03-01 - 2023-09-08,2023-06-28,8.5,7.0,8.5
BKN002-02,,,2023-03-01 - 2023-09-08,7.2,7.2,2023-03-01 - 2023-09-08,2023-09-05,7.5,0.01,11.0
BKN002-03,,,,,,2023-03-01 - 2023-09-08,2023-07-24,6.8,6.8,6.8
BKN003,,,2021-09-01 - 2023-09-08,4.2,5.88,2021-09-01 - 2023-09-08,2022-11-14,7.5,4.4,7.7
BKN004,,,2021-09-01 - 2023-09-08,4.0,5.88,2021-09-01 - 2023-09-08,2022-11-27,7.5,4.5,7.5
BKN005,,,2023-03-01 - 2023-09-08,5.3,5.5,2023-03-01 - 2023-09-08,2023-09-07,7.0,6.8,9.8
BLI001,,,2023-03-01 - 2023-09-08,2.7,2.9,2023-03-01 - 2023-09-08,2023-09-07,3.5,3.3,4.2
BLO001,,,2023-03-01 - 2023-09-08,5.6,6.25,2023-03-01 - 2023-09-08,2023-07-27,6.2,6.2,7.0
BLU001,,,2023-03-01 - 2023-09-08,1.8,2.2,2023-03-01 - 2023-09-08,2023-08-31,2.3,2.1,3.8
BMB001,,,2023-03-01 - 2023-09-08,2.1,2.3,2023-03-01 - 2023-09-08,2023-07-19,2.3,2.3,3.5
BMB002,,,2023-03-01 - 2023-09-08,2.1,2.3,2023-03-01 - 2023-09-08,2023-09-07,3.08,0.01,4.6
BMI001,,,,,,2021-09-01 - 2023-09-08,2021-12-23,14.0,14.0,14.0
BMI002,,,2021-09-01 - 2023-09-08,4.5,7.5,2023-03-01 - 2023-09-08,2023-09-07,6.5,5.3,21.8
BMI003,,,2023-03-01 - 2023-09-08,6.0,6.0,2023-03-01 - 2023-09-08,2023-03-22,6.3,6.3,6.3
BMI003-02,,,2021-09-01 - 2023-09-08,3.8,4.5,2021-09-01 - 2023-09-08,2022-04-08,4.51,4.0,4.51
BMI004,,,,,,2023-03-01 - 2023-09-08,2023-08-14,6.3,2.3,6.3
BMI005,,,2021-09-01 - 2023-09-08,2.2,2.8,2021-09-01 - 2023-09-08,2022-11-24,4.58,2.7,4.58
BMI006,,,2021-09-01 - 2023-09-08,4.7,4.7,2021-09-01 - 2023-09-08,2022-10-26,5.5,5.5,5.5
BMI007,,,2023-03-01 - 2023-09-08,3.0,3.1,2023-03-01 - 2023-09-08,2023-09-07,4.0,3.35,5.97
BMI008,,,,,,2023-03-01 - 2023-09-08,2023-04-10,6.05,5.8,6.3
BMM001,,,2023-03-01 - 2023-09-08,5.3,5.3,2023-03-01 - 2023-09-08,2023-04-12,5.9,5.9,5.9
BMM002,,,2021-09-01 - 2023-09-08,19.0,24.4,2021-09-01 - 2023-09-08,2022-02-28,23.0,23.0,23.0
BMM003,,,2021-09-01 - 2023-09-08,27.82,27.82,2023-03-01 - 2023-09-08,2023-09-06,31.0,31.0,35.0
BMM003-02,,,2021-09-01 - 2023-09-08,13.0,13.0,2023-03-01 - 2023-09-08,2023-09-06,19.5,18.0,34.21
BMM003-03,,,,,,2021-09-01 - 2023-09-08,2021-10-02,18.0,18.0,18.0
BMM004,,,2023-03-01 - 2023-09-08,29.5,29.5,2023-03-01 - 2023-09-08,2023-09-07,39.0,30.0,39.0
BMS001,,,2021-09-01 - 2023-09-08,8.8,8.8,2021-09-01 - 2023-09-08,2022-11-23,9.8,9.8,9.8
BMS001-02,,,2021-09-01 - 2023-09-08,4.5,5.0,2021-09-01 - 2023-09-08,2022-04-08,5.01,5.0,5.3
BMS0010,,,,,,2021-09-01 - 2023-09-08,2021-10-21,92.5,92.5,92.5
BMS0010-02,,,,,,2021-09-01 - 2023-09-08,2022-01-29,15.0,12.5,27.94
BMS002,,,2021-09-01 - 2023-09-08,8.5,8.5,2023-03-01 - 2023-09-08,2023-09-07,9.45,8.2,10.8
BMS003,,,,,,2023-03-01 - 2023-09-08,2023-09-07,9.89,8.5,10.5
BMS003-02,,,,,,2023-03-01 - 2023-09-08,2023-08-03,8.7,8.7,9.1
BMS004,,,,,,2023-03-01 - 2023-09-08,2023-09-06,10.0,8.5,10.5
BMS005,,,,,,2023-03-01 - 2023-09-08,2023-09-07,9.0,9.0,11.0
BMS007,,,,,,2023-03-01 - 2023-09-08,2023-06-10,9.5,9.5,9.5
BMS008,,,,,,2023-03-01 - 2023-09-08,2023-05-10,10.0,10.0,10.0
BMS008-01,,,,,,2023-03-01 - 2023-09-08,2023-09-06,10.5,8.5,10.5
BMS009-02,,,,,,2021-09-01 - 2023-09-08,2021-12-11,15.0,12.2,27.94
BMS009-03,,,,,,2021-09-01 - 2023-09-08,2021-12-08,95.0,95.0,95.0
BOM001,,,2023-03-01 - 2023-09-08,7.3,7.3,2023-03-01 - 2023-09-08,2023-07-19,9.0,5.5,9.9
BOM001-02,,,2023-03-01 - 2023-09-08,6.2,8.0,2023-03-01 - 2023-09-08,2023-09-07,8.43,6.7,10.0
BOM001-03,,,2023-03-01 - 2023-09-08,6.2,6.2,2023-03-01 - 2023-09-08,2023-08-17,8.8,7.2,10.0
BOM001-04,,,2023-03-01 - 2023-09-08,6.9,7.6,2023-03-01 - 2023-09-08,2023-05-29,7.45,7.35,8.8
BOM002,,,2023-03-01 - 2023-09-08,13.0,13.0,2023-03-01 - 2023-09-08,2023-09-07,14.5,14.0,16.8
BOM002-02,,,2023-03-01 - 2023-09-08,7.4,7.6,2023-03-01 - 2023-09-08,2023-08-16,14.6,8.2,14.6
BPA003,,,2021-09-01 - 2023-09-08,2.8,2.99,2021-09-01 - 2023-09-08,2022-12-01,3.8,3.0,4.5
BPA003-02,,,2023-03-01 - 2023-09-08,3.0,3.2,2023-03-01 - 2023-09-08,2023-09-05,4.0,3.2,4.2
BPA004,,,2023-03-01 - 2023-09-08,4.4,4.5,2023-03-01 - 2023-09-08,2023-09-06,5.65,5.65,5.65
BPA004-01,,,2023-03-01 - 2023-09-08,4.4,4.4,2023-03-01 - 2023-09-08,2023-09-06,5.65,5.65,5.65
BPA005,,,,,,2023-03-01 - 2023-09-08,2023-09-02,36.76,11.0,36.76
BPA008,,,,,,2021-09-01 - 2023-09-08,2022-02-08,12.0,12.0,12.0
BPP001,,,2023-03-01 - 2023-09-08,8.8,8.8,2023-03-01 - 2023-09-08,2023-07-25,16.0,16.0,16.0
BRC002,,,2021-09-01 - 2023-09-08,25.0,25.0,2021-09-01 - 2023-09-08,2022-05-18,32.0,27.0,34.0
BRE001,,,2021-09-01 - 2023-09-08,12.5,12.5,2023-03-01 - 2023-09-08,2023-08-26,12.0,12.0,12.0
BRE0010-02,,,,,,2021-09-01 - 2023-09-08,2022-04-07,11.17,7.2,12.1
BRE0011,,,2021-09-01 - 2023-09-08,25.8,29.5,2021-09-01 - 2023-09-08,2022-12-01,32.0,28.0,32.0
BRE002,,,2021-09-01 - 2023-09-08,11.0,11.0,2023-03-01 - 2023-09-08,2023-08-25,15.0,11.0,16.0
BRE003,,,,,,2021-09-01 - 2023-09-08,2021-11-10,10.5,10.5,10.5
BRE003-01,,,2021-09-01 - 2023-09-08,11.0,11.0,2023-03-01 - 2023-09-08,2023-08-15,12.5,11.5,14.0
BRE003-02,,,,,,2023-03-01 - 2023-09-08,2023-08-28,14.0,14.0,14.0
BRE003-04,,,2021-09-01 - 2023-09-08,6.2,6.2,2023-03-01 - 2023-09-08,2023-09-07,7.0,6.4,8.0
BRE005,,,2021-09-01 - 2023-09-08,9.8,10.4,2021-09-01 - 2023-09-08,2023-02-13,11.0,10.0,13.5
BRE006,,,2021-09-01 - 2023-09-08,9.25,10.8,2023-03-01 - 2023-09-08,2023-09-06,11.5,10.5,13.5
BRE007,,,2021-09-01 - 2023-09-08,7.8,9.8,2021-09-01 - 2023-09-08,2022-03-03,11.5,8.8,14.5
BRE008,,,2021-09-01 - 2023-09-08,26.0,26.0,2021-09-01 - 2023-09-08,2022-01-19,26.5,26.5,26.5
BRE010,,,2021-09-01 - 2023-09-08,125.8,125.8,2021-09-01 - 2023-09-08,2022-06-07,142.0,142.0,142.0
BRE011,,,2021-09-01 - 2023-09-08,76.0,76.0,2021-09-01 - 2023-09-08,2022-01-26,100.0,100.0,100.0
BRE011-01,,,,,,2021-09-01 - 2023-09-08,2022-05-02,14.5,11.5,23.27
BRE012,,,2021-09-01 - 2023-09-08,78.0,78.0,2021-09-01 - 2023-09-08,2021-12-23,78.5,78.5,78.5
BRE014,,,,,,2021-09-01 - 2023-09-08,2022-02-27,23.0,19.5,23.5
BRE014-02,,,,,,2021-09-01 - 2023-09-08,2022-03-03,23.0,17.7,31.25
BRF001,,,2023-03-01 - 2023-09-08,7.4,9.83,2023-03-01 - 2023-09-08,2023-06-30,9.3,8.5,13.5
BRF002,,,2023-03-01 - 2023-09-08,7.8,8.5,2023-03-01 - 2023-09-08,2023-09-07,9.5,7.7,13.5
BRF003,,,2023-03-01 - 2023-09-08,7.7,7.8,2023-03-01 - 2023-09-08,2023-07-14,8.8,7.9,13.0
BSF001,,,2021-09-01 - 2023-09-08,2.0,2.4,2021-09-01 - 2023-09-08,2022-12-17,3.2,0.01,3.8
BSF002,,,2023-03-01 - 2023-09-08,3.0,3.1,2023-03-01 - 2023-09-08,2023-09-05,4.0,0.01,4.0
BSH002,,,2021-09-01 - 2023-09-08,6.5,6.5,2021-09-01 - 2023-09-08,2021-12-16,8.0,6.7,9.0
BSH003,,,2023-03-01 - 2023-09-08,5.29,5.4,2023-03-01 - 2023-09-08,2023-09-05,5.5,5.4,5.5
BSH004,,,2023-03-01 - 2023-09-08,5.5,6.0,2023-03-01 - 2023-09-08,2023-05-23,7.95,0.01,9.0
BSH004-01,,,2023-03-01 - 2023-09-08,5.4,5.4,2023-03-01 - 2023-09-08,2023-09-06,7.2,6.2,8.5
BSH004-02,,,2023-03-01 - 2023-09-08,5.4,5.4,2023-03-01 - 2023-09-08,2023-09-01,7.0,6.9,8.0
BSH004-03,,,,,,2021-09-01 - 2023-09-08,2021-11-12,9.0,9.0,9.0
BSH004-04,,,2023-03-01 - 2023-09-08,5.4,5.4,2023-03-01 - 2023-09-08,2023-08-31,7.6,7.6,7.6
BSH005,,,2023-03-01 - 2023-09-08,4.98,5.5,2023-03-01 - 2023-09-08,2023-09-07,6.94,5.3,9.0
BSL001,,,2021-09-01 - 2023-09-08,7.5,7.5,2021-09-01 - 2023-09-08,2021-09-15,14.5,14.5,14.5
BSL001-01,,,2021-09-01 - 2023-09-08,31.0,35.0,2021-09-01 - 2023-09-08,2022-02-03,37.0,33.0,37.0
BSL001-02,,,2023-03-01 - 2023-09-08,8.0,10.3,2023-03-01 - 2023-09-08,2023-09-06,13.5,10.0,14.0
BSL001-03,,,2023-03-01 - 2023-09-08,9.3,10.3,2023-03-01 - 2023-09-08,2023-07-25,9.8,9.65,14.0
BSL001-04,,,,,,2023-03-01 - 2023-09-08,2023-07-20,13.5,13.5,13.5
BSL001-05,,,2021-09-01 - 2023-09-08,19.0,20.5,2023-03-01 - 2023-09-08,2023-04-17,20.0,20.0,20.0
BSL001-07,,,2021-09-01 - 2023-09-08,125.8,132.0,2021-09-01 - 2023-09-08,2022-09-03,170.0,132.0,185.0
BSL001-10,,,,,,2021-09-01 - 2023-09-08,2021-09-10,14.5,14.5,14.5
BSL001-12,,,,,,2021-09-01 - 2023-09-08,2022-03-04,6.2,6.0,8.0
BSL001-13,,,,,,2021-09-01 - 2023-09-08,2022-03-26,70.0,36.7,70.0
BSL001-14,,,,,,2021-09-01 - 2023-09-08,2022-03-04,5.26,3.3,5.26
BSL001-16,,,2023-03-01 - 2023-09-08,120.58,120.58,2023-03-01 - 2023-09-08,2023-06-06,150.0,150.0,150.0
BSP001,,,,,,2023-03-01 - 2023-09-08,2023-06-21,10.5,10.5,11.0
BSP002,,,,,,2023-03-01 - 2023-09-08,2023-06-25,10.5,10.0,10.5
BSP003,,,2023-03-01 - 2023-09-08,7.5,9.5,2023-03-01 - 2023-09-08,2023-09-07,10.5,8.5,14.8
BSP004,,,2021-09-01 - 2023-09-08,10.5,10.5,2023-03-01 - 2023-09-08,2023-09-07,13.5,0.01,14.5
BSP004-02,,,,,,2023-03-01 - 2023-09-08,2023-06-23,12.5,12.5,12.5
BSP005,,,2023-03-01 - 2023-09-08,9.2,9.5,2023-03-01 - 2023-09-08,2023-07-12,11.0,9.5,13.0
BSP006,,,2023-03-01 - 2023-09-08,9.0,9.0,2023-03-01 - 2023-09-08,2023-06-16,9.2,9.2,9.2
BSP007,,,2023-03-01 - 2023-09-08,7.5,9.2,2023-03-01 - 2023-09-08,2023-07-22,10.5,0.01,11.0
BSP008,,,2023-03-01 - 2023-09-08,8.5,9.5,2023-03-01 - 2023-09-08,2023-08-08,10.5,9.2,13.5
BSR001,,,,,,2023-03-01 - 2023-09-08,2023-08-22,13.11,12.2,24.63
BSR001-02,,,2023-03-01 - 2023-09-08,7.1,7.1,2023-03-01 - 2023-09-08,2023-06-10,10.5,10.5,10.5
BSR002,,,2023-03-01 - 2023-09-08,36.0,36.7,2023-03-01 - 2023-09-08,2023-08-14,37.0,36.5,37.3
BSR002-01,,,2023-03-01 - 2023-09-08,37.0,37.5,2023-03-01 - 2023-09-08,2023-09-02,49.0,37.5,60.0
BSR003,,,2023-03-01 - 2023-09-08,38.0,38.0,2023-03-01 - 2023-09-08,2023-08-02,38.3,38.3,38.3
BSR003-01,,,,,,2021-09-01 - 2023-09-08,2022-05-24,23.27,13.0,23.27
BSR003-02,,,2023-03-01 - 2023-09-08,38.0,38.0,2023-03-01 - 2023-09-08,2023-06-13,38.5,38.5,38.5
BSR004,,,2023-03-01 - 2023-09-08,20.8,20.8,2023-03-01 - 2023-09-08,2023-06-22,21.8,21.8,21.8
BSR004-02,,,2021-09-01 - 2023-09-08,12.0,19.0,2021-09-01 - 2023-09-08,2022-01-11,12.2,12.2,23.0
BSR004-03,,,2023-03-01 - 2023-09-08,7.0,7.8,2023-03-01 - 2023-09-08,2023-08-16,8.2,8.2,11.5
BSR004-04,,,2023-03-01 - 2023-09-08,7.5,7.5,2023-03-01 - 2023-09-08,2023-07-16,8.8,8.8,8.8
BSR005,,,2021-09-01 - 2023-09-08,10.5,12.8,2021-09-01 - 2023-09-08,2022-07-08,15.0,10.6,30.0
BSR007,,,2023-03-01 - 2023-09-08,20.6,20.8,2023-03-01 - 2023-09-08,2023-07-26,21.3,21.3,21.3
BSU001-01,,,2021-09-01 - 2023-09-08,5.0,5.6,2023-03-01 - 2023-09-08,2023-05-05,9.6,9.6,9.6
BSU001-02,,,2023-03-01 - 2023-09-08,7.0,7.2,2023-03-01 - 2023-09-08,2023-09-05,9.6,7.8,9.8
BSU003,,,2021-09-01 - 2023-09-08,5.0,6.4,2021-09-01 - 2023-09-08,2022-11-20,7.5,0.01,8.5
BSU003-02,,,2023-03-01 - 2023-09-08,7.0,7.2,2023-03-01 - 2023-09-08,2023-09-05,9.6,0.01,9.8
BSU004,,,,,,2021-09-01 - 2023-09-08,2021-10-06,3.75,3.75,3.75
BTA001,,,2021-09-01 - 2023-09-08,4.5,4.5,2021-09-01 - 2023-09-08,2022-12-24,6.8,4.7,7.5
BTA003,,,2023-03-01 - 2023-09-08,7.0,7.0,2023-03-01 - 2023-09-08,2023-06-09,10.0,8.3,10.0
BTA004,,,2023-03-01 - 2023-09-08,6.8,7.0,2023-03-01 - 2023-09-08,2023-09-03,10.0,9.0,11.0
BTL001-02,,,2023-03-01 - 2023-09-08,57.0,57.0,2023-03-01 - 2023-09-08,2023-08-22,57.4,57.4,57.4
BTL002,,,2023-03-01 - 2023-09-08,13.8,17.5,2023-03-01 - 2023-09-08,2023-09-02,18.63,18.5,21.0
BTO001,,,2021-09-01 - 2023-09-08,2.0,21.0,2023-03-01 - 2023-09-08,2023-08-25,25.5,25.5,25.5
BTO002,,,2023-03-01 - 2023-09-08,9.0,21.0,2023-03-01 - 2023-09-08,2023-08-14,25.0,10.0,25.0
BTR001,,,2023-03-01 - 2023-09-08,3.0,3.3,2023-03-01 - 2023-09-08,2023-09-06,4.29,3.5,5.8
BTR001-01,,,2023-03-01 - 2023-09-08,2.68,2.68,2023-03-01 - 2023-09-08,2023-08-08,4.35,3.2,4.8
BTR002,,,2023-03-01 - 2023-09-08,2.9,3.3,2023-03-01 - 2023-09-08,2023-09-04,4.45,3.2,7.4
BTR003,,,2021-09-01 - 2023-09-08,7.3,8.5,2021-09-01 - 2023-09-08,2022-07-17,11.0,10.5,11.5
BTR003-02,,,2023-03-01 - 2023-09-08,6.6,7.2,2023-03-01 - 2023-09-08,2023-08-22,8.0,7.4,11.0
BTR003-03,,,2023-03-01 - 2023-09-08,8.25,8.3,2023-03-01 - 2023-09-08,2023-04-13,8.5,8.5,8.5
BTS001,,,2023-03-01 - 2023-09-08,7.4,7.5,2023-03-01 - 2023-09-08,2023-08-11,7.8,7.7,7.8
BUNDLE-01,,,,,,2021-09-01 - 2023-09-08,2023-02-11,85.18,0.01,88.88
BUNDLE-02,,,,,,2021-09-01 - 2023-09-08,2023-01-19,42.33,35.47,44.44
BUNDLE-03,,,,,,2021-09-01 - 2023-09-08,2022-12-23,0.01,0.01,44.85
CBLL01,,,2023-03-01 - 2023-09-08,3.05,3.05,2023-03-01 - 2023-09-08,2023-03-28,3.6,3.1,7.36
CBLL01-01,,,2023-03-01 - 2023-09-08,2.75,3.9,2023-03-01 - 2023-09-08,2023-09-07,4.28,3.25,7.5
CBLL01-02,,,2023-03-01 - 2023-09-08,2.5,3.2,2023-03-01 - 2023-09-08,2023-09-01,3.5,2.7,6.96
CBLL01-03,,,2023-03-01 - 2023-09-08,2.58,3.7,2023-03-01 - 2023-09-08,2023-05-16,4.51,3.2,5.5
CBLL01-04,,,2023-03-01 - 2023-09-08,2.54,3.4,2023-03-01 - 2023-09-08,2023-08-16,3.1,3.05,5.5
CBLL01-05,,,2023-03-01 - 2023-09-08,2.6,3.02,2023-03-01 - 2023-09-08,2023-09-07,4.42,0.01,14.12
CBLL01-07,,,2021-09-01 - 2023-09-08,2.6,3.2,2021-09-01 - 2023-09-08,2021-12-07,3.6,2.9,3.8
CBLL01-08,,,2021-09-01 - 2023-09-08,2.52,2.52,2021-09-01 - 2023-09-08,2021-10-04,2.68,2.68,2.68
CBLL01-09,,,2023-03-01 - 2023-09-08,3.45,3.45,2023-03-01 - 2023-09-08,2023-09-05,5.0,0.01,6.2
CBLL02,,,,,,2021-09-01 - 2023-09-08,2022-01-29,4.5,4.5,4.5
CBLL02-02,,,2021-09-01 - 2023-09-08,3.0,4.65,2021-09-01 - 2023-09-08,2022-01-07,3.7,3.05,3.7
CBLL02-03,,,2023-03-01 - 2023-09-08,4.2,4.2,2023-03-01 - 2023-09-08,2023-07-10,4.2,4.2,4.2
CBLL02-03-01,,,2021-09-01 - 2023-09-08,3.5,4.8,2021-09-01 - 2023-09-08,2022-07-25,4.3,3.6,4.3
CBLL02-05,,,2021-09-01 - 2023-09-08,4.9,4.9,2021-09-01 - 2023-09-08,2022-06-07,5.05,5.05,5.05
CBLL02-06,,,2021-09-01 - 2023-09-08,2.7,3.4,2021-09-01 - 2023-09-08,2021-11-27,3.5,3.0,3.8
CBLL02-07,,,2021-09-01 - 2023-09-08,3.2,3.25,2021-09-01 - 2023-09-08,2022-06-27,5.2,3.7,5.2
CBLL04-01,,,2021-09-01 - 2023-09-08,1.7,1.7,2021-09-01 - 2023-09-08,2023-01-16,2.4,2.4,2.4
CBLL04-02,,,2021-09-01 - 2023-09-08,3.1,3.1,2021-09-01 - 2023-09-08,2022-03-05,3.2,3.2,3.2
CBLL07,,,2021-09-01 - 2023-09-08,2.55,5.2,2021-09-01 - 2023-09-08,2022-07-28,6.2,3.8,6.5
CBLL09,,,,,,2021-09-01 - 2023-09-08,2022-04-09,4.5,3.5,4.5
CBLL09-03,,,,,,2023-03-01 - 2023-09-08,2023-05-04,5.9,5.9,5.9
CBLS01,,,2023-03-01 - 2023-09-08,3.95,3.95,2023-03-01 - 2023-09-08,2023-04-20,4.2,4.2,4.2
CBLS05,,,2023-03-01 - 2023-09-08,2.8,4.4,2023-03-01 - 2023-09-08,2023-09-07,7.0,3.6,7.0
CBON01,,,2023-03-01 - 2023-09-08,2.3,2.5,2023-03-01 - 2023-09-08,2023-09-07,3.58,0.01,4.5
CBON01-01,,,2021-09-01 - 2023-09-08,2.0,2.0,2021-09-01 - 2023-09-08,2022-09-26,0.01,0.01,0.01
CBSL02,,,2021-09-01 - 2023-09-08,2.0,2.0,2021-09-01 - 2023-09-08,2022-12-31,2.2,2.2,6.5
CBSL04,,,2023-03-01 - 2023-09-08,4.2,4.6,2023-03-01 - 2023-09-08,2023-09-04,5.0,4.3,9.0
CBSL06,,,2023-03-01 - 2023-09-08,3.9,3.9,2023-03-01 - 2023-09-08,2023-09-02,6.0,4.3,9.0
CBSL07,,,2023-03-01 - 2023-09-08,3.5,3.95,2023-03-01 - 2023-09-08,2023-09-07,7.0,4.3,9.0
CBSL08,,,2023-03-01 - 2023-09-08,3.5,3.5,2023-03-01 - 2023-09-08,2023-08-28,9.0,4.0,9.0
