pdt_code,pdt_name,current_inv,summary_purchases_date_range,summary_purchases_min_price,summary_purchases_max_price,summary_sales_date_range,summary_sales_latest_date,summary_sales_latest_price,summary_sales_max_price
OPO002-06,OTHER- JAPANESE FRIED CHICKEN FARMPRIDE,24.0,2023-02-01 - 2023-08-30,3.8,3.8,2023-02-01 - 2023-08-30,2023-08-29,5.5,5.9
OPO002-07,OTHER- JAPANESE FRIED CHICKEN FARMPRIDE,29.0,2023-02-01 - 2023-08-30,8.2,8.2,2023-02-01 - 2023-08-30,2023-08-29,11.5,11.5
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),165.0,2023-02-01 - 2023-08-30,4.25,4.4,2023-02-01 - 2023-08-30,2023-08-29,5.23,8.18
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),242.0,2023-02-01 - 2023-08-30,8.0,8.4,2023-02-01 - 2023-08-30,2023-08-28,9.5,10.5
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,0.0,2021-08-01 - 2023-08-30,3.6,3.6,2023-02-01 - 2023-08-30,2023-03-03,5.0,5.0
OPO003-03,OTHER- CHICKEN 2 JOINT WING (FRIED-CS TAY) 6X1kg,0.0,,,,2021-08-01 - 2023-08-30,2021-08-12,10.5,10.5
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,57.0,,,,2023-02-01 - 2023-08-30,2023-08-24,8.3,11.94
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,15.0,,,,2023-02-01 - 2023-08-30,2023-08-24,7.39,12.59
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,11.0,2023-02-01 - 2023-08-30,3.95,3.95,2023-02-01 - 2023-08-30,2023-08-10,4.95,4.95
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,145.0,2023-02-01 - 2023-08-30,5.85,5.85,2023-02-01 - 2023-08-30,2023-08-29,7.48,7.55
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,12.0,2023-02-01 - 2023-08-30,3.1,3.1,2023-02-01 - 2023-08-30,2023-08-21,4.2,4.4
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,642.0,2023-02-01 - 2023-08-30,5.2,5.54,2023-02-01 - 2023-08-30,2023-08-29,7.4,8.8
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,120.0,2023-02-01 - 2023-08-30,2.0,5.85,2023-02-01 - 2023-08-30,2023-08-22,6.2,6.5
OPO005-01,OTHER- *****CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,0.0,,,,2021-08-01 - 2023-08-30,2021-08-07,2.8,3.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,86.0,2023-02-01 - 2023-08-30,3.9,3.9,2023-02-01 - 2023-08-30,2023-08-28,6.4,7.59
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,163.0,2023-02-01 - 2023-08-30,7.8,7.9,2023-02-01 - 2023-08-30,2023-08-29,9.8,11.57
OPO006-01,OTHER- CHICKEN POPCORN BITE (HOT&SPICY) 400gmX20pkt,0.0,2021-08-01 - 2023-08-30,2.8,2.8,2021-08-01 - 2023-08-30,2022-09-22,2.5,10.0
OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,176.0,2023-02-01 - 2023-08-30,3.8,4.0,2023-02-01 - 2023-08-30,2023-08-28,4.5,5.5
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,165.0,2023-02-01 - 2023-08-30,4.0,4.2,2023-02-01 - 2023-08-30,2023-08-29,4.77,4.95
OPO006-04,OTHER- CHICKEN POPCORN HOT & SPICY 10X1KG/CTNS,41.0,2023-02-01 - 2023-08-30,8.0,8.2,2023-02-01 - 2023-08-30,2023-08-15,9.6,12.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,170.0,2023-02-01 - 2023-08-30,5.85,5.85,2023-02-01 - 2023-08-30,2023-08-29,7.5,7.55
OPO010,OTHER- JAPANESE GOLDEN CRISPY CHICKEN (CS TAY) 350GMX20PKT,0.0,2021-08-01 - 2023-08-30,3.7,3.7,2021-08-01 - 2023-08-30,2022-02-15,4.1,4.1
OPO010-02,OTHER- JAPANESE GOLDEN CRISPY CHICKEN (CP) 1KGX10PKT/CTNS,0.0,,,,2021-08-01 - 2023-08-30,2021-09-12,10.0,10.3
OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,94.0,2023-02-01 - 2023-08-30,8.4,8.6,2023-02-01 - 2023-08-30,2023-08-28,10.87,17.41
OPO013,OTHER- CHICKEN CRISPY MID WING 18PCS 500GM/PKT,0.0,,,,2021-08-01 - 2023-08-30,2022-03-21,6.2,6.2
OPO013-01-01,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 10X1kg/ctn,0.0,2023-02-01 - 2023-08-30,8.2,8.4,2023-02-01 - 2023-08-30,2023-08-17,10.5,11.0
OPO013-02,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 20X350gm/ctn,163.0,2023-02-01 - 2023-08-30,3.0,3.0,2023-02-01 - 2023-08-30,2023-08-24,4.5,4.5
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,125.0,2023-02-01 - 2023-08-30,3.7,3.9,2023-02-01 - 2023-08-30,2023-08-28,5.84,12.0
OPO015-02,OTHER- BREADED CRISPY CHICKEN STRIPES 10 X 1KG/CTNS,0.0,2021-08-01 - 2023-08-30,7.7,7.95,2021-08-01 - 2023-08-30,2022-12-01,10.0,10.0
OPO015-03,OTHER- CRISPY CHICKEN STRIPES 18X350GM/CTNS,94.0,2023-02-01 - 2023-08-30,3.95,4.05,2023-02-01 - 2023-08-30,2023-08-25,4.95,5.0
OPO017,OTHER- HONEY ROASTED CHICKEN LEG 400gmX12pkt,0.0,2021-08-01 - 2023-08-30,3.8,4.2,2021-08-01 - 2023-08-30,2022-11-30,5.3,5.5
OPO020,OTHER- CHICKEN BREAST PEPPER GRILLED 300gm X20pkt,0.0,2021-08-01 - 2023-08-30,2.8,2.8,2021-08-01 - 2023-08-30,2022-11-25,4.8,4.8
OPO021,OTHER- CHICKEN CUTLET BREADED 20pkt x 320gm,0.0,2021-08-01 - 2023-08-30,3.0,3.0,2021-08-01 - 2023-08-30,2022-09-29,4.8,4.8
OPO021-01,OTHER- LEMONY GREEK YOGHURT GRILLED 12pkt x 270gm,0.0,2021-08-01 - 2023-08-30,3.0,3.0,2021-08-01 - 2023-08-30,2022-06-01,4.6,4.6
OPO021-03,OTHER- CHICKEN TENDER ROASTED GARLIC SAUSE 12pkt x 350gm,0.0,,,,2021-08-01 - 2023-08-30,2021-09-22,4.0,4.0
OPO021-05,OTHER- SICHUN MALA WING 12pkt x 400gm,0.0,2023-02-01 - 2023-08-30,0.2,0.2,2023-02-01 - 2023-08-30,2023-06-01,1.0,1.0
OPO021-06,OTHER- GRILLED CHICKEN TENDER 18X400GM/CTNS,27.0,2023-02-01 - 2023-08-30,3.95,4.2,2023-02-01 - 2023-08-30,2023-08-10,4.95,5.0
OPO021-07,OTHER- CHICKEN CUTLET BREADED 6X1KG/CTNS,0.0,2021-08-01 - 2023-08-30,8.0,8.0,2021-08-01 - 2023-08-30,2022-02-23,9.3,9.3
OPO021-08,OTHER- STEAM S/LESS CHICKEN BREAST 1.15KG/PKT X 6PKT,0.0,2023-02-01 - 2023-08-30,11.3,11.3,2023-02-01 - 2023-08-30,2023-06-07,17.87,18.43
OPO021-09,OTHER- SOYGARLIC GRILLED BL C/THIGH FARMPRIDE,0.0,2023-02-01 - 2023-08-30,4.2,4.2,2023-02-01 - 2023-08-30,2023-08-29,5.9,5.9
OPO021-10,OTHER- BLACK PEPPER GRILLED BL C/THIGH FARMPRIDE,6.0,2023-02-01 - 2023-08-30,4.2,4.2,2023-02-01 - 2023-08-30,2023-08-18,5.9,5.9
OPO021-11,OTHER- BLACK PEPPER GRILLED BL C/THIGH FARMPRIDE,50.0,2023-02-01 - 2023-08-30,9.7,9.7,2023-02-01 - 2023-08-30,2023-08-19,13.0,13.0
OPO022,OTHER- ITALIAN CLASSIC CHICKEN  SAUSAGE,0.0,2021-08-01 - 2023-08-30,2.5,2.5,2021-08-01 - 2023-08-30,2021-12-01,4.0,4.0
OPO022-04,OTHER- ROSEMARY LAMB SAUSAGE,0.0,2021-08-01 - 2023-08-30,2.6,2.6,2021-08-01 - 2023-08-30,2021-12-01,4.6,4.6
OPO024,OTHER- CHICKEN CHUNKS MALA 12X300GM,71.0,2023-02-01 - 2023-08-30,3.5,3.6,2023-02-01 - 2023-08-30,2023-08-25,4.2,6.86
OPO024-01,OTHER- CHICKEN CHUNKS MALA 10X1KG,77.0,2023-02-01 - 2023-08-30,7.2,7.3,2023-02-01 - 2023-08-30,2023-08-29,11.94,11.94
OPO024-02,OTHER- GARLIC PARMESAN CHICKEN CHUNKS 400GM X 20PKT/CTNS,0.0,2023-02-01 - 2023-08-30,4.2,4.3,2023-02-01 - 2023-08-30,2023-08-02,5.0,5.0
OPO024-03,OTHER- HONEY SOY N GINGER CHICKEN CHUNKS 400GM X 20PKT/CTNS,0.0,2023-02-01 - 2023-08-30,4.0,4.0,2023-02-01 - 2023-08-30,2023-04-15,5.0,5.0
OPO025-01,OTHER- CRISPY SHOYU CHIX (TATSUTAAGE-FARMPRIDE),48.0,2023-02-01 - 2023-08-30,3.8,3.8,2023-02-01 - 2023-08-30,2023-08-26,5.5,5.5
OPR003-02,OTHER- ROTI PRATA PLAIN (KAWAN) 40PKT X 5PCS X 80GM/PKT,0.0,2021-08-01 - 2023-08-30,1.28,1.28,2023-02-01 - 2023-08-30,2023-02-02,1.5,1.5
OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,0.0,2023-02-01 - 2023-08-30,2.6,2.6,2023-02-01 - 2023-08-30,2023-04-11,3.8,3.8
OPR007,OTHER- PIZZA MARGHERITA 12X210GM,0.0,2023-02-01 - 2023-08-30,2.6,2.8,2023-02-01 - 2023-08-30,2023-08-29,3.8,3.8
OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,0.0,2023-02-01 - 2023-08-30,2.6,2.6,2023-02-01 - 2023-08-30,2023-06-09,3.8,3.8
OPR009,OTHER- PIZZA TRUFFLE 12X215GM,0.0,2023-02-01 - 2023-08-30,2.6,2.8,2023-02-01 - 2023-08-30,2023-07-11,3.8,3.8
OPR011,OTHER- PIZZA 4 CHEESE 12X220GM,0.0,2023-02-01 - 2023-08-30,2.6,2.6,2023-02-01 - 2023-08-30,2023-08-28,3.8,4.0
ORM002,OTHER- UDON JAPANESE INSTANT 200gm X 30PKT/CTNS,70.0,2021-08-01 - 2023-08-30,0.5,0.75,2021-08-01 - 2023-08-30,2022-09-22,0.8,4.44
ORM008,OTHER- INSTANT NOODLES - E ZEE,16.0,2023-02-01 - 2023-08-30,16.6,17.0,2023-02-01 - 2023-08-30,2023-08-29,18.0,21.3
ORV003,OTHER- KOREAN CABBAGE KIMCHI 1KG/PKT,23.0,2023-02-01 - 2023-08-30,3.5,3.7,2023-02-01 - 2023-08-30,2023-08-29,3.9,10.0
ORV005,OTHER- KOREAN CABBAGE KIMCHI 10KG/CTNS,0.0,2023-02-01 - 2023-08-30,21.0,21.0,2023-02-01 - 2023-08-30,2023-06-07,30.0,30.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2577.0,2023-02-01 - 2023-08-30,4.0,5.0,2023-02-01 - 2023-08-30,2023-08-29,5.62,6.3
OSA003,OTHER- PORK TAIWAN SAUSAGE 250gm/pkt,395.0,2023-02-01 - 2023-08-30,1.9,2.0,2023-02-01 - 2023-08-30,2023-08-29,2.45,2.9
OSA005,OTHER- TAIWAN PORK SAUSAGE 500gm/pkt,217.0,2023-02-01 - 2023-08-30,4.4,5.0,2023-02-01 - 2023-08-30,2023-08-29,5.8,5.8
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,80.0,2023-02-01 - 2023-08-30,4.4,4.65,2023-02-01 - 2023-08-30,2023-08-29,5.8,6.0
OSA005-03,OTHER- PORK SAUSAGE 6INCH 20X1KG/CTNS,0.0,2021-08-01 - 2023-08-30,5.8,7.0,2021-08-01 - 2023-08-30,2022-10-02,8.5,8.5
OSBS02,OTHER- BACK BACON SLICED (USA-ASC) 5x2kg/ctn,0.0,2021-08-01 - 2023-08-30,7.8,7.8,2021-08-01 - 2023-08-30,2022-05-07,8.5,8.5
OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,331.0,2023-02-01 - 2023-08-30,7.3,10.0,2023-02-01 - 2023-08-30,2023-08-29,11.0,15.5
OSC001,OTHER- SEAWEED CHICKEN 1kgX10pkt,404.0,2023-02-01 - 2023-08-30,9.7,11.0,2023-02-01 - 2023-08-30,2023-08-29,10.4,17.38
OSC002,OTHER- SEAWEED CHICKEN PREMIUM FIRST 12X1KG/CTNS,409.0,2023-02-01 - 2023-08-30,8.75,8.8,2023-02-01 - 2023-08-30,2023-08-07,11.92,14.5
OSC004,OTHER- CRISPY CHICKEN BITS (SEARA) 6X2KG/CTNS,0.0,2021-08-01 - 2023-08-30,2.0,3.0,2021-08-01 - 2023-08-30,2022-08-01,6.95,11.0
OSC005,OTHER- SEAWEED CHICKEN BIBIK CHOICE 12X1KG/CTNS,0.0,2021-08-01 - 2023-08-30,9.0,9.0,2021-08-01 - 2023-08-30,2022-06-23,10.8,13.2
OSG001,OTHER- SPAGHETTI ROYAL MILLER 24X500GM/CTNS,0.0,2023-02-01 - 2023-08-30,1.25,1.25,2023-02-01 - 2023-08-30,2023-06-24,1.56,1.56
OSM001,OTHER- CURRY SAMOSA 20gmX96pcsX8box,65.0,2023-02-01 - 2023-08-30,9.0,10.0,2023-02-01 - 2023-08-30,2023-08-23,10.0,12.0
OSO001,OTHER- PENGCAI (MIX BOWL FEAST),0.0,2021-08-01 - 2023-08-30,50.0,95.0,2021-08-01 - 2023-08-30,2022-02-04,82.24,100.93
OSO001-02,OTHER- PENGCAI (MIX BOWL FEAST) MANTANG,0.0,2021-08-01 - 2023-08-30,50.0,50.0,2021-08-01 - 2023-08-30,2023-01-19,50.5,80.0
OSO003,OTHER- SOUP SEAFOOD 500GM/PKT,0.0,,,,2021-08-01 - 2023-08-30,2022-11-26,0.01,0.01
OSO004,OTHER- SOUP CLAM 500GM/PKT,212.0,2023-02-01 - 2023-08-30,4.0,35.0,2023-02-01 - 2023-08-30,2023-08-28,6.69,10.25
OSO004-02,OTHER- SPECIAL SAUCE CLAMS LALA 500GM/PKT,335.0,2023-02-01 - 2023-08-30,4.15,4.15,2023-02-01 - 2023-08-30,2023-08-24,7.31,8.18
OSO006,OTHER- SOUP CHICKEN COLLAGEN BROTH 500GM/PKT,0.0,,,,2021-08-01 - 2023-08-30,2021-12-16,3.3,3.3
OSO008,OTHER- GINSENG CHICKEN,4.0,2023-02-01 - 2023-08-30,8.1,8.7,2023-02-01 - 2023-08-30,2023-08-25,8.5,18.43
OSO009,OTHER- COOKED SALTED KAMPONG CHICKEN,11.0,2023-02-01 - 2023-08-30,11.5,15.4,2023-02-01 - 2023-08-30,2023-08-28,16.44,23.88
OSP002,OTHER- SPINACH LEAF BALL (CHINA ) 2.5KG X 4PKT/CTNS,49.0,2023-02-01 - 2023-08-30,2.1,2.2,2023-02-01 - 2023-08-30,2023-08-26,2.5,2.5
OSR001,OTHER- CRISPY FOUR SEASON ROLL 5's 10x1kg/pkt,0.0,2021-08-01 - 2023-08-30,6.5,6.5,2021-08-01 - 2023-08-30,2022-12-22,7.9,7.9
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,73.0,2023-02-01 - 2023-08-30,7.5,9.0,2023-02-01 - 2023-08-30,2023-08-29,11.0,15.65
OSR002-02,OTHER- VEGETABLE MINI ROLL 10'S 24pkt/ctn,0.0,2021-08-01 - 2023-08-30,4.6,4.6,2021-08-01 - 2023-08-30,2021-11-16,4.7,4.7
OSR002-03,OTHER- OTAH VEGETABLE MINI ROLL 8cm 14's,0.0,,,,2021-08-01 - 2023-08-30,2022-02-22,3.2,3.2
OSR002-04,OTHER- VEGETABLE MINI ROLL 20gX20pcX20pkt/ctns,181.0,2023-02-01 - 2023-08-30,2.1,2.1,2023-02-01 - 2023-08-30,2023-08-24,4.44,5.0
OSR003,OTHER- VIETNAM VEG ROLL 10kg/ctn,0.0,,,,2021-08-01 - 2023-08-30,2022-09-28,1.0,1.0
OSR006,OTHER- SQUID ROLL FIGO  500GMX20PKT/CTNS,34.0,2023-02-01 - 2023-08-30,2.46,2.46,2023-02-01 - 2023-08-30,2023-08-29,3.22,4.63
OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,0.0,2021-08-01 - 2023-08-30,2.08,4.17,2021-08-01 - 2023-08-30,2022-12-23,9.0,9.0
OSR009,OTHER- SEAFOOD ROLL 10pc/pkt,0.0,,,,2021-08-01 - 2023-08-30,2021-09-12,4.5,4.5
OSS002,OTHER- MAYONNAISE 4X3L/CTNS,1.0,2023-02-01 - 2023-08-30,4.5,4.5,2023-02-01 - 2023-08-30,2023-02-03,11.0,11.0
OSS006,OTHER- AROMAT(KNORR) 2.25KG,3.0,2021-08-01 - 2023-08-30,19.0,22.0,2021-08-01 - 2023-08-30,2022-02-25,24.75,24.75
OSS006-02,OTHER- AROMAT(KNORR) 6X1KG/CTNS,4.0,2021-08-01 - 2023-08-30,7.03,7.23,2021-08-01 - 2023-08-30,2022-01-27,9.0,9.0
OSS007,OTHER- SESAME OIL(EASTSUN) 4X5LTR/CTNS,0.0,2021-08-01 - 2023-08-30,14.5,14.5,2021-08-01 - 2023-08-30,2022-01-10,25.0,25.0
OST001,OTHER- SATAY CHICKEN (RAW-FROZEN GRAVY),0.0,2021-08-01 - 2023-08-30,5.2,5.2,2021-08-01 - 2023-08-30,2022-04-30,5.4,10.28
OST002,OTHER- SATAY PORK (RAW-FROZEN GRAVY),0.0,2021-08-01 - 2023-08-30,5.6,5.6,2021-08-01 - 2023-08-30,2022-04-28,6.4,10.56
OST003,OTHER- SATAY PORK BELLY (RAW-FROZEN GRAVY),38.0,2021-08-01 - 2023-08-30,6.2,6.2,2023-02-01 - 2023-08-30,2023-05-17,6.5,6.5
OST006,OTHER- THAI STYLE GRILLED PORK SKEWERS,295.0,2023-02-01 - 2023-08-30,4.0,4.62,2023-02-01 - 2023-08-30,2023-08-28,7.87,7.87
OST006-02,OTHER- THAI STYLE GRILLED PORK SKEWERS 50s/pkt,0.0,2023-02-01 - 2023-08-30,33.0,33.0,2023-02-01 - 2023-08-30,2023-02-24,41.0,41.0
OST007,OTHER- THAI STYLE GRILLED CHIKEN SKEWERS 50s/pkt,0.0,2023-02-01 - 2023-08-30,33.0,33.0,2023-02-01 - 2023-08-30,2023-02-24,41.0,41.0
OTK001,OTHER- TAKOYAKI BALL 20GM (50PCS X 10PKT),0.0,2021-08-01 - 2023-08-30,8.8,9.3,2021-08-01 - 2023-08-30,2021-11-02,10.3,10.3
OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),979.0,2023-02-01 - 2023-08-30,2.8,4.0,2023-02-01 - 2023-08-30,2023-08-29,3.79,5.0
OTO001-02,OTHER-  LAYERED BEANCURD 400GMx30PKT/CTNS,50.0,2023-02-01 - 2023-08-30,0.67,1.55,2023-02-01 - 2023-08-30,2023-06-13,2.2,4.6
OTO001-04,OTHER-  FROZEN TOFU TU ZAO TOU 30PKT/CTNS,743.0,2023-02-01 - 2023-08-30,1.0,2.0,2023-02-01 - 2023-08-30,2023-08-28,1.6,3.0
OTO003,OTHER- SALMON FISH TOFU 50's 1kg x 10pkt (CB),0.0,,,,2021-08-01 - 2023-08-30,2022-11-26,4.0,4.0
OTO004,OTHER- SEAFOOD TOFU FIGO (500gm x 20pkt),831.0,2023-02-01 - 2023-08-30,2.8,3.04,2023-02-01 - 2023-08-30,2023-08-29,3.72,6.07
OTO004-01,OTHER- SEAFOOD TOFU ALIFISH (500gm x 20pkt),0.0,2021-08-01 - 2023-08-30,2.4,2.4,2021-08-01 - 2023-08-30,2021-10-23,3.39,4.0
OTO004-02,OTHER- EN CHEESE SHRIMP FIGO (500gm x 20pkt),109.0,2023-02-01 - 2023-08-30,3.15,3.3,2023-02-01 - 2023-08-30,2023-08-29,3.5,3.8
OTO004-03,OTHER- EN CHILI PASTE FISH BALL FIGO 500GMX20PKT/CTNS,20.0,2023-02-01 - 2023-08-30,2.69,2.7,2023-02-01 - 2023-08-30,2023-08-29,3.5,3.5
OTO004-04,OTHER- FISH BALL TARO FIGO 500GMX20PKT/CTNS,70.0,2023-02-01 - 2023-08-30,2.46,2.46,2023-02-01 - 2023-08-30,2023-08-29,3.21,3.8
OTO006,OTHER- OTAK SOTONG 180GM (100pkt/ctn),0.0,2021-08-01 - 2023-08-30,2.2,2.2,2023-02-01 - 2023-08-30,2023-07-05,1.0,1.0
OTO007,OTHER- OTAK FISH 180GM (100pkt/ctn),487.0,2023-02-01 - 2023-08-30,2.3,3.3,2023-02-01 - 2023-08-30,2023-08-28,3.0,8.3
OTO008-02,OTHER- OTAK BUN 6pc/pkt X 12pkt/ctns,438.0,2023-02-01 - 2023-08-30,2.33,3.5,2023-02-01 - 2023-08-30,2023-08-29,3.0,5.37
OTO010,OTHER- OTAK PRAWN 180GM (100pkt/ctn),0.0,2021-08-01 - 2023-08-30,2.0,2.3,2023-02-01 - 2023-08-30,2023-05-02,4.53,4.54
OTS001-02,SAUCE- REMIA DIJON MUSTARD 370GM/PKT,0.0,,,,2021-08-01 - 2023-08-30,2021-10-14,2.8,2.8
OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),162.0,2023-02-01 - 2023-08-30,8.5,9.0,2023-02-01 - 2023-08-30,2023-08-29,10.5,11.1
OTS004,OTHER - CHICKEN LUNCHEON MEAT KIZMIQ 340GM X 24CANS,22.0,2021-08-01 - 2023-08-30,2.2,2.6,2021-08-01 - 2023-08-30,2023-01-09,3.5,3.5
OTU001,OTHER- WHOLE TURKEY  4-5KG/BIRD SEARA-BRAZIL,0.0,2023-02-01 - 2023-08-30,6.6,6.6,2023-02-01 - 2023-08-30,2023-07-31,7.1,7.1
OTU002,OTHER- TURKEY BREAST BONELESS 7-11LB (SWEET HEART-US),0.0,2021-08-01 - 2023-08-30,10.2,16.5,2021-08-01 - 2023-08-30,2022-08-12,22.0,22.0
OTU005,OTHER- TURKEY BACON STRIPS 20PKT/CTNS*6.8KG/CTNS,0.0,,,,2021-08-01 - 2023-08-30,2021-08-21,5.5,5.5
OTU005-02,OTHER- TURKEY BACON STRIPS 10x1lb,0.0,2023-02-01 - 2023-08-30,6.0,7.31,2023-02-01 - 2023-08-30,2023-06-15,9.0,9.0
OVB002,OTHER- BEANCURN SKIN 500GM/PKT,0.0,2021-08-01 - 2023-08-30,1.7,1.7,2021-08-01 - 2023-08-30,2022-03-05,2.15,5.5
OVB003,OTHER- SPICED BEANCURN 500GM/PKT,0.0,2021-08-01 - 2023-08-30,1.7,1.7,2021-08-01 - 2023-08-30,2022-01-28,2.15,2.15
OVC001,OTHER- SEASONED SEAWEED SALAD (CHUKA WAKAME) 2KG X 8PKT,0.0,2023-02-01 - 2023-08-30,11.66,11.66,2023-02-01 - 2023-08-30,2023-03-23,15.0,20.3
OVC002,OTHER- SEASONED SEAWEED SLICED SALAD 2.5KG X 6PKT,0.0,2023-02-01 - 2023-08-30,14.97,14.97,2023-02-01 - 2023-08-30,2023-02-17,15.75,22.5
OVC003,OTHER- SEASONED KING OYSTER MUSHROOM 2.5KG X 6PKT,0.0,2023-02-01 - 2023-08-30,18.27,18.27,2023-02-01 - 2023-08-30,2023-03-18,23.0,23.75
OVP001,OTHER- VEGETARIAN PRAWN BALL,0.0,2023-02-01 - 2023-08-30,2.4,2.4,2023-02-01 - 2023-08-30,2023-05-06,3.4,3.4
OVP002,OTHER- VEGETARIAN CHICKEN 500GM/PKT,0.0,2023-02-01 - 2023-08-30,3.2,3.2,2023-02-01 - 2023-08-30,2023-04-13,4.2,4.2
OVP003,OTHER- VEGETARIAN GLUTEN LAYER MEAT,0.0,2023-02-01 - 2023-08-30,8.0,8.0,2023-02-01 - 2023-08-30,2023-04-27,9.0,9.0
OVP006,OTHER- VEGETARIAN FISH (PACIFIC SAURY),0.0,2023-02-01 - 2023-08-30,4.6,4.6,2023-02-01 - 2023-08-30,2023-04-13,5.6,5.6
OVP010,OTHER- VEGETARIAN PORK MEAT,0.0,2023-02-01 - 2023-08-30,4.4,4.4,2023-02-01 - 2023-08-30,2023-04-27,5.4,5.4
OWC001,OTHER- WHIPPING CREAM WEST GOLD 12X1L/ctns,9.0,2023-02-01 - 2023-08-30,5.5,5.5,2023-02-01 - 2023-08-30,2023-08-25,7.0,7.0
OWC002,OTHER- WHIP & COOK 10X1L/ctns,0.0,2021-08-01 - 2023-08-30,4.0,4.0,2021-08-01 - 2023-08-30,2021-10-19,5.0,5.0
OWS0001,OTHER- WASABI PASTE S&B 43GM X 10TUB/CTNS,1.0,,,,2021-08-01 - 2023-08-30,2022-02-27,2.8,4.2
OWS0002,OTHER- WASABI MINI PKT 2.6GM/SACHETS,0.0,2021-08-01 - 2023-08-30,0.05,0.05,2021-08-01 - 2023-08-30,2022-11-24,0.1,0.1
OYA001,OTHER- YAM FLOSS (VEGETARIAN) 1KG/PKT,0.0,2021-08-01 - 2023-08-30,2.8,2.8,2021-08-01 - 2023-08-30,2021-08-13,3.8,3.8
OYKD02,OTHER- YAKIDORI CHICKEN LEG MEAT 50pcs,10.0,2023-02-01 - 2023-08-30,19.0,19.0,2023-02-01 - 2023-08-30,2023-08-17,0.01,26.0
OYKD03,OTHER- YAKIDORI (BREAST MEAT) 50stick x 6boxes,0.0,2021-08-01 - 2023-08-30,17.5,19.5,2021-08-01 - 2023-08-30,2022-10-21,22.0,27.0
OYKD04,OTHER- YAKIDORI CHICKEN LEG MEAT 10pcs/pkt,0.0,2021-08-01 - 2023-08-30,17.5,17.5,2023-02-01 - 2023-08-30,2023-03-02,4.4,4.4
OYO002,OTHER- YOGURT PLAIN 6X1KG/CTNS (SWISS-EMMI),0.0,2021-08-01 - 2023-08-30,6.2,6.2,2021-08-01 - 2023-08-30,2021-09-14,6.4,6.4
OYR001,OTHER- FRIED YAM RING 230gm,1.0,2023-02-01 - 2023-08-30,3.8,4.0,2023-02-01 - 2023-08-30,2023-08-14,4.75,5.0
OYR002,OTHER- YAM PASTE 250GM/PKT,0.0,,,,2021-08-01 - 2023-08-30,2022-01-13,4.5,4.5
PBAK01,TRADITIONAL BBQ BAK GUA 500gm/pkt,0.0,2021-08-01 - 2023-08-30,20.0,20.0,2023-02-01 - 2023-08-30,2023-06-06,16.0,22.61
PBAK03,BBQ BAK GUA - CHILLI 500gm/pkt,0.0,2021-08-01 - 2023-08-30,20.0,20.0,2021-08-01 - 2023-08-30,2023-01-09,19.45,19.45
PBAK05,TRADITIONAL BBQ BAK GUA - SLICED 500gm/pkt,0.0,2021-08-01 - 2023-08-30,20.0,20.0,2021-08-01 - 2023-08-30,2023-01-14,20.28,22.03
PBAK07,BAK GUA (RAW),1.0,2021-08-01 - 2023-08-30,7.25,7.25,2021-08-01 - 2023-08-30,2022-01-23,7.8,8.0
